date,team,position,name,starter,salary
2019-12-28,DAL,F/G/PG/SF/UTIL,Luka Doncic,True,11700
2019-12-28,HOU,G/PG/SG/UTIL,James Harden,True,11200
2019-12-28,LAL,F/G/PG/SF/UTIL,LeBron James,True,10000
2019-12-28,PHO,G/PG/SG/UTIL,Devin Booker,True,7700
2019-12-28,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,8200
2019-12-28,GSW,G/PG/SG/UTIL,D'Angelo Russell,True,7400
2019-12-28,POR,G/PG/UTIL,Damian Lillard,True,8700
2019-12-28,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,8600
2019-12-28,TOR,G/PG/UTIL,Kyle Lowry,True,8400
2019-12-28,HOU,G/PG/UTIL,Russell Westbrook,True,9200
2019-12-28,PHO,G/PG/UTIL,Ricky Rubio,True,7500
2019-12-28,TOR,F/G/PG/SF/UTIL,Patrick McCaw,True,3500
2019-12-28,TOR,G/PG/SG/UTIL,Fred VanVleet,True,7500
2019-12-28,DET,G/PG/SG/UTIL,Derrick Rose,False,6200
2019-12-28,BOS,G/PG/UTIL,Kemba Walker,True,7400
2019-12-28,LAC,G/PG/SG/UTIL,Louis Williams,False,5700
2019-12-28,NOR,G/PG/SG/UTIL,Jrue Holiday,True,7600
2019-12-28,CHI,G/PG/SG/UTIL,Zach LaVine,True,8200
2019-12-28,WAS,G/PG/UTIL,Gary Payton,True,5600
2019-12-28,CHI,F/G/PG/SF/UTIL,Tomas Satoransky,True,6000
2019-12-28,MIA,G/PG/UTIL,Goran Dragic,False,5100
2019-12-28,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,True,8000
2019-12-28,WAS,G/PG/UTIL,Isaiah Thomas,True,5200
2019-12-28,WAS,G/PG/SG/UTIL,Jordan McRae,False,3800
2019-12-28,IND,G/PG/SG/UTIL,Aaron Holiday,True,5700
2019-12-28,DAL,G/PG/SG/UTIL,Delon Wright,False,4100
2019-12-28,SAS,G/PG/UTIL,Dejounte Murray,True,5800
2019-12-28,SAS,G/PG/SG/UTIL,Bryn Forbes,True,3500
2019-12-28,MIL,G/PG/SG/UTIL,George Hill,False,5000
2019-12-28,UTA,G/PG/SG/UTIL,Jordan Clarkson,False,3900
2019-12-28,CLE,G/PG/UTIL,Darius Garland,True,4600
2019-12-28,GSW,F/G/PG/SF/UTIL,Draymond Green,True,6400
2019-12-28,CLE,G/PG/SG/UTIL,Collin Sexton,True,5800
2019-12-28,POR,G/PG/SG/UTIL,C.J. McCollum,True,6800
2019-12-28,DAL,G/PG/SG/UTIL,Seth Curry,False,3400
2019-12-28,MIN,G/PG/UTIL,Jeff Teague,False,5300
2019-12-28,LAL,G/PG/UTIL,Rajon Rondo,False,4700
2019-12-28,WAS,G/PG/UTIL,Ishmael Smith,False,4900
2019-12-28,POR,G/PG/SG/UTIL,Anfernee Simons,False,3600
2019-12-28,SAC,G/PG/SG/UTIL,Cory Joseph,True,3900
2019-12-28,MIA,G/SG/UTIL,Tyler Herro,False,4600
2019-12-28,MIL,F/G/PG/SF/UTIL,Donte DiVincenzo,True,5500
2019-12-28,NOR,G/PG/UTIL,Lonzo Ball,True,5200
2019-12-28,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,5100
2019-12-28,CHI,G/PG/SG/UTIL,Coby White,False,3700
2019-12-28,NYK,G/PG/SG/UTIL,Frank Ntilikina,False,3000
2019-12-28,GSW,G/PG/SG/UTIL,Alec Burks,False,5800
2019-12-28,ORL,G/PG/UTIL,D.J. Augustin,False,4300
2019-12-28,NYK,G/PG/SG/UTIL,RJ Barrett,True,5900
2019-12-28,DET,G/PG/SG/UTIL,Langston Galloway,False,3500
2019-12-28,PHI,G/PG/SG/UTIL,Trey Burke,False,3200
2019-12-28,LAL,G/PG/SG/UTIL,Alex Caruso,False,3300
2019-12-28,LAC,G/PG/SG/UTIL,Patrick Beverley,True,4900
2019-12-28,NYK,G/PG/UTIL,Elfrid Payton,True,6500
2019-12-28,BOS,G/PG/SG/UTIL,Marcus Smart,False,5400
2019-12-28,MIN,G/PG/SG/UTIL,Jarrett Culver,True,3200
2019-12-28,HOU,G/PG/SG/UTIL,Austin Rivers,False,3400
2019-12-28,TOR,G/PG/SG/UTIL,Terence Davis,False,3600
2019-12-28,CHI,F/G/PG/SF/UTIL,Kris Dunn,True,5200
2019-12-28,MIN,G/PG/SG/UTIL,Shabazz Napier,True,4600
2019-12-28,SAS,G/PG/SG/UTIL,Patty Mills,False,3600
2019-12-28,IND,G/PG/UTIL,T.J. McConnell,False,4200
2019-12-28,ORL,G/PG/SG/UTIL,Markelle Fultz,True,4900
2019-12-28,GSW,G/PG/UTIL,Ky Bowman,False,3100
2019-12-28,BKN,G/PG/SG/UTIL,Theo Pinson,False,3000
2019-12-28,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3600
2019-12-28,PHO,G/PG/SG/UTIL,Elie Okobo,False,3300
2019-12-28,ATL,F/G/PG/SF/UTIL,DeAndre Bembry,False,3100
2019-12-28,SAS,G/PG/SG/UTIL,Derrick White,False,4200
