date,team,position,name,starter,salary
2019-11-05,LAL,F/G/PG/SF/UTIL,LeBron James,True,9600
2019-11-05,ATL,G/PG/UTIL,Trae Young,True,9200
2019-11-05,CHA,G/PG/SG/UTIL,Devonte' Graham,False,5400
2019-11-05,CHI,G/PG/SG/UTIL,Zach LaVine,True,7300
2019-11-05,IND,G/PG/SG/UTIL,Malcolm Brogdon,True,8200
2019-11-05,BOS,G/PG/UTIL,Kemba Walker,True,8500
2019-11-05,OKC,G/PG/UTIL,Chris Paul,True,6600
2019-11-05,CHA,G/PG/UTIL,Terry Rozier,True,6900
2019-11-05,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,7000
2019-11-05,DEN,G/PG/SG/UTIL,Jamal Murray,True,6500
2019-11-05,CHI,G/PG/SG/UTIL,Coby White,False,4200
2019-11-05,CLE,G/PG/SG/UTIL,Collin Sexton,True,5500
2019-11-05,LAL,G/PG/UTIL,Quinn Cook,False,3100
2019-11-05,DEN,G/PG/UTIL,Monte Morris,False,3300
2019-11-05,CLE,F/G/PG/SF/UTIL,Jordan Clarkson,False,4800
2019-11-05,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,5500
2019-11-05,ORL,G/PG/SG/UTIL,Markelle Fultz,True,4000
2019-11-05,SAS,G/PG/SG/UTIL,Patty Mills,False,3400
2019-11-05,CHI,F/G/PG/SF/UTIL,Tomas Satoransky,True,4400
2019-11-05,BOS,G/PG/SG/UTIL,Marcus Smart,True,5700
2019-11-05,MIA,G/PG/UTIL,Goran Dragic,False,5400
2019-11-05,SAS,G/PG/SG/UTIL,Bryn Forbes,True,4400
2019-11-05,CHI,G/PG/SG/UTIL,Kris Dunn,False,3500
2019-11-05,ATL,G/PG/SG/UTIL,DeAndre Bembry,False,5300
2019-11-05,CHA,G/PG/SG/UTIL,Cody Martin,False,3000
2019-11-05,IND,G/PG/SG/UTIL,Aaron Holiday,False,3100
2019-11-05,BOS,G/PG/UTIL,Carsen Edwards,False,3100
2019-11-05,ATL,G/PG/SG/UTIL,Cam Reddish,True,4900
2019-11-05,MIA,F/G/PG/SF/UTIL,Justise Winslow,True,6100
2019-11-05,ORL,G/PG/UTIL,D.J. Augustin,False,4100
2019-11-05,LAL,G/PG/SG/UTIL,Alex Caruso,False,3000
