date,team,position,name,starter,salary
2019-12-08,LAL,F/G/PG/SF/UTIL,LeBron James,True,10500
2019-12-08,ATL,G/PG/UTIL,Trae Young,True,10500
2019-12-08,DAL,F/G/PG/SF/UTIL,Luka Doncic,True,11700
2019-12-08,TOR,G/PG/UTIL,Kyle Lowry,True,7200
2019-12-08,MIA,G/SG/UTIL,Tyler Herro,False,5200
2019-12-08,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,8300
2019-12-08,POR,G/PG/UTIL,Damian Lillard,True,8500
2019-12-08,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,True,8300
2019-12-08,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,6600
2019-12-08,CHA,G/PG/UTIL,Devonte' Graham,True,9000
2019-12-08,OKC,G/PG/UTIL,Chris Paul,True,7100
2019-12-08,POR,G/PG/SG/UTIL,C.J. McCollum,True,7100
2019-12-08,DEN,G/PG/SG/UTIL,Jamal Murray,True,6200
2019-12-08,LAL,G/PG/SG/UTIL,Alex Caruso,False,3100
2019-12-08,CHI,G/PG/SG/UTIL,Zach LaVine,True,7900
2019-12-08,CHI,F/G/PG/SF/UTIL,Kris Dunn,True,5000
2019-12-08,WAS,G/SG/UTIL,Bradley Beal,True,9200
2019-12-08,LAC,G/PG/SG/UTIL,Louis Williams,False,6200
2019-12-08,CHI,G/PG/SG/UTIL,Coby White,False,4600
2019-12-08,OKC,G/PG/SG/UTIL,Dennis Schroder,False,6100
2019-12-08,MIN,G/PG/SG/UTIL,Shabazz Napier,False,3000
2019-12-08,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,5300
2019-12-08,LAC,G/PG/SG/UTIL,Patrick Beverley,True,4500
2019-12-08,WAS,G/PG/UTIL,Ishmael Smith,True,5000
2019-12-08,CHA,G/PG/SG/UTIL,Terry Rozier,True,7700
2019-12-08,MIN,G/PG/SG/UTIL,Jarrett Culver,True,4800
2019-12-08,DEN,F/G/PG/SF/UTIL,Will Barton,True,5600
2019-12-08,WAS,G/PG/UTIL,Chris Chiozza,False,3000
2019-12-08,DEN,G/SG/UTIL,Gary Harris,True,4300
2019-12-08,DEN,G/PG/UTIL,Monte Morris,False,3100
2019-12-08,TOR,G/PG/SG/UTIL,Terence Davis,False,3300
2019-12-08,POR,G/PG/SG/UTIL,Anfernee Simons,False,3600
2019-12-08,MIN,G/PG/UTIL,Jeff Teague,False,6500
2019-12-08,CHI,G/PG/SG/UTIL,Tomas Satoransky,True,5500
2019-12-08,DAL,G/PG/SG/UTIL,Seth Curry,False,3500
2019-12-08,DAL,G/PG/SG/UTIL,Jose Barea,False,3200
2019-12-08,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,4200
2019-12-08,CHA,G/PG/SG/UTIL,Malik Monk,False,4600
2019-12-08,ATL,G/PG/SG/UTIL,Cam Reddish,True,5100
2019-12-08,PHI,G/PG/UTIL,Raul Neto,False,3000
2019-12-08,SAC,G/PG/SG/UTIL,Cory Joseph,True,4400
2019-12-08,LAC,G/PG/UTIL,Derrick Walton Jr.,False,3000
2019-12-08,DEN,G/PG/SG/UTIL,Malik Beasley,False,3000
2019-12-08,TOR,G/PG/SG/UTIL,Fred VanVleet,True,6900
2019-12-08,BKN,G/PG/SG/UTIL,Theo Pinson,False,3100
2019-12-08,ATL,G/PG/SG/UTIL,DeAndre Bembry,False,4800
2019-12-08,OKC,G/PG/UTIL,Luguentz Dort,False,3000
2019-12-08,LAC,G/SG/UTIL,Jerome Robinson,False,3100
2019-12-08,CHI,F/G/PG/SF/UTIL,Shaquille Harrison,False,3000
2019-12-08,LAL,G/PG/UTIL,Quinn Cook,False,3000
2019-12-08,OKC,G/SG/UTIL,Devon Hall,False,3000
2019-12-08,CHI,G/PG/SG/UTIL,Ryan Arcidiacono,False,3100
2019-12-08,LAL,G/SG/UTIL,Troy Daniels,False,3000
2019-12-08,DAL,G/PG/SG/UTIL,Jalen Brunson,False,3500
2019-12-08,WAS,G/PG/UTIL,Justin Robinson,False,3000
2019-12-08,PHI,G/PG/SG/UTIL,Shake Milton,False,3000
2019-12-08,POR,G/SG/UTIL,Gary Trent Jr.,False,3000
2019-12-08,PHI,G/PG/SG/UTIL,Trey Burke,False,3000
2019-12-08,MIA,F/G/PG/SF/UTIL,Justise Winslow,False,5400
2019-12-08,TOR,G/SG/UTIL,Matt Thomas,False,3000
2019-12-08,WAS,G/PG/UTIL,Isaiah Thomas,False,4900
2019-12-08,ATL,F/G/PG/SF/UTIL,Evan Turner,False,3900
2019-12-08,BKN,G/PG/UTIL,Kyrie Irving,False,10300
2019-12-08,DAL,G/SG/UTIL,Antonius Cleveland,False,3000
2019-12-08,ATL,G/PG/SG/UTIL,Tyrone Wallace,False,3000
2019-12-08,WAS,G/PG/UTIL,John Wall,False,3000
2019-12-08,TOR,G/PG/SG/UTIL,Patrick McCaw,False,3000
2019-12-08,LAL,G/PG/SG/UTIL,Avery Bradley,False,3700
2019-12-08,LAC,F/G/PG/SF/UTIL,Amir Coffey,False,3000
2019-12-08,LAL,G/PG/UTIL,Zach Norvell Jr.,False,3000
2019-12-08,LAL,G/PG/UTIL,Rajon Rondo,False,5200
2019-12-08,CHI,G/SG/UTIL,Max Strus,False,3000
2019-12-08,SAC,G/PG/UTIL,De'Aaron Fox,False,3300
2019-12-08,BKN,F/G/PG/SF/UTIL,Caris LeVert,False,5400
2019-12-08,MIA,G/PG/SG/UTIL,Daryl Macon,False,3000
2019-12-08,DAL,G/SG/UTIL,Josh Reaves,False,3000
2019-12-08,MIA,G/PG/UTIL,Goran Dragic,False,5600
2019-12-08,MIN,G/PG/UTIL,Jordan McLaughlin,False,3000
2019-12-08,SAC,G/PG/SG/UTIL,Kyle Guy,False,3000
2019-12-08,CHI,G/PG/SG/UTIL,Adam Mokoka,False,3000
2019-12-08,DAL,G/PG/SG/UTIL,Delon Wright,False,4000
2019-12-08,ATL,G/PG/SG/UTIL,Brandon Goodwin,False,3000
2019-12-08,WAS,G/PG/SG/UTIL,Jordan McRae,False,4200
2019-12-08,MIN,G/PG/SG/UTIL,Jaylen Nowell,False,3000
2019-12-08,TOR,G/PG/UTIL,Shamorie Ponds,False,3000
2019-12-08,CHA,G/SG/UTIL,Kobi Simmons,False,3000
2019-12-08,LAC,F/G/SF/SG/UTIL,Kawhi Leonard,True,8400
2019-12-08,LAC,F/PF/SF/UTIL,Paul George,True,7800
2019-12-08,SAC,F/PF/UTIL,Nemanja Bjelica,True,5800
2019-12-08,TOR,F/PF/SF/UTIL,OG Anunoby,True,4400
2019-12-08,MIA,F/G/SF/SG/UTIL,Jimmy Butler,True,8800
2019-12-08,PHI,F/PF/SF/UTIL,Tobias Harris,True,7700
2019-12-08,SAC,F/G/SF/SG/UTIL,Buddy Hield,True,7300
2019-12-08,DAL,F/G/SF/SG/UTIL,Tim Hardaway Jr.,True,4800
2019-12-08,WAS,F/G/SF/SG/UTIL,Troy Brown Jr.,False,4100
2019-12-08,WAS,F/PF/SF/UTIL,Davis Bertans,False,6400
2019-12-08,PHI,F/G/SF/SG/UTIL,Matisse Thybulle,False,4200
2019-12-08,ATL,F/PF/SF/UTIL,Jabari Parker,True,6000
2019-12-08,BKN,F/PF/SF/UTIL,Taurean Prince,True,6600
2019-12-08,BKN,F/G/SF/SG/UTIL,Garrett Temple,True,5300
2019-12-08,CHA,F/PF/SF/UTIL,Miles Bridges,True,4600
2019-12-08,SAC,F/PF/SF/UTIL,Harrison Barnes,True,5900
2019-12-08,DAL,F/PF/SF/UTIL,Dorian Finney-Smith,True,3900
2019-12-08,MIN,F/PF/SF/UTIL,Robert Covington,True,5400
2019-12-08,LAL,F/G/SF/SG/UTIL,Danny Green,True,3800
2019-12-08,ATL,F/G/SF/SG/UTIL,Kevin Huerter,True,3700
2019-12-08,LAC,F/PF/SF/UTIL,Maurice Harkless,True,3100
2019-12-08,MIN,F/G/SF/SG/UTIL,Josh Okogie,True,4100
2019-12-08,MIN,F/G/SF/SG/UTIL,Andrew Wiggins,True,7600
2019-12-08,POR,F/PF/SF/UTIL,Carmelo Anthony,True,5700
