date,team,position,name,starter,salary
2019-12-26,OKC,G/PG/UTIL,Chris Paul,True,7200
2019-12-26,POR,G/PG/UTIL,Damian Lillard,True,8500
2019-12-26,DAL,F/G/PG/SF/UTIL,Luka Doncic,True,11800
2019-12-26,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,8100
2019-12-26,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,True,8700
2019-12-26,POR,G/PG/SG/UTIL,C.J. McCollum,True,6600
2019-12-26,DET,G/PG/SG/UTIL,Bruce Brown,False,4800
2019-12-26,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,6700
2019-12-26,SAC,G/PG/SG/UTIL,Cory Joseph,False,3400
2019-12-26,DAL,G/PG/SG/UTIL,Delon Wright,False,3500
2019-12-26,DET,G/PG/UTIL,Tim Frazier,True,3500
2019-12-26,WAS,G/PG/UTIL,Gary Payton,False,5800
2019-12-26,NYK,G/PG/UTIL,Elfrid Payton,True,5300
2019-12-26,OKC,G/PG/SG/UTIL,Dennis Schroder,False,6600
2019-12-26,POR,G/PG/SG/UTIL,Anfernee Simons,False,3500
2019-12-26,DET,G/PG/SG/UTIL,Derrick Rose,False,6400
2019-12-26,MIN,G/PG/UTIL,Jeff Teague,False,5500
2019-12-26,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,4000
2019-12-26,SAS,G/PG/SG/UTIL,Derrick White,False,4100
2019-12-26,WAS,G/PG/SG/UTIL,Jordan McRae,False,3200
2019-12-26,MIN,G/PG/SG/UTIL,Shabazz Napier,True,3300
2019-12-26,WAS,G/SG/UTIL,Bradley Beal,True,9900
2019-12-26,MEM,G/PG/SG/UTIL,Tyus Jones,False,3400
2019-12-26,MEM,G/PG/UTIL,Ja Morant,True,6900
2019-12-26,NYK,G/PG/SG/UTIL,RJ Barrett,True,6000
2019-12-26,SAS,G/PG/UTIL,Dejounte Murray,True,5700
2019-12-26,MIN,G/PG/SG/UTIL,Jarrett Culver,False,3300
2019-12-26,WAS,G/PG/UTIL,Ishmael Smith,True,6100
2019-12-26,SAS,G/PG/SG/UTIL,Patty Mills,False,3900
2019-12-26,SAS,G/PG/SG/UTIL,Bryn Forbes,True,3300
2019-12-26,UTA,G/PG/UTIL,Jordan Clarkson,False,4100
2019-12-26,DAL,G/PG/SG/UTIL,Jalen Brunson,False,6500
2019-12-26,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3700
2019-12-26,DET,G/PG/SG/UTIL,Langston Galloway,False,3600
2019-12-26,BKN,G/PG/SG/UTIL,Theo Pinson,False,3000
2019-12-26,POR,G/SG/UTIL,Gary Trent Jr.,False,3200
2019-12-26,WAS,G/PG/UTIL,Justin Robinson,False,3300
2019-12-26,MEM,G/PG/SG/UTIL,Grayson Allen,False,3200
2019-12-26,NYK,G/PG/SG/UTIL,Frank Ntilikina,False,3100
2019-12-26,SAC,G/PG/UTIL,De'Aaron Fox,True,7000
2019-12-26,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
2019-12-26,DAL,G/PG/SG/UTIL,Seth Curry,False,3600
2019-12-26,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3300
2019-12-26,MIN,G/PG/UTIL,Jordan McLaughlin,False,4000
2019-12-26,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2019-12-26,DAL,G/PG/SG/UTIL,Jose Barea,False,3200
2019-12-26,WAS,G/PG/UTIL,Isaiah Thomas,False,5200
2019-12-26,BKN,G/PG/UTIL,Kyrie Irving,False,9500
2019-12-26,DET,G/PG/SG/UTIL,Reggie Jackson,False,3600
2019-12-26,BKN,F/G/PG/SF/UTIL,Caris LeVert,False,6000
2019-12-26,DET,G/SG/UTIL,Khyri Thomas,False,3000
2019-12-26,DAL,G/SG/UTIL,Antonius Cleveland,False,3000
2019-12-26,DAL,G/SG/UTIL,Josh Reaves,False,3000
2019-12-26,DET,G/PG/UTIL,Jordan Bone,False,3000
2019-12-26,SAC,G/PG/SG/UTIL,Kyle Guy,False,3000
2019-12-26,SAS,G/PG/UTIL,Quinndary Weatherspoon,False,3000
2019-12-26,WAS,G/PG/UTIL,John Wall,False,3000
2019-12-26,OKC,G/PG/UTIL,Luguentz Dort,False,3000
2019-12-26,MEM,G/SG/UTIL,John Konchar,False,3000
2019-12-26,UTA,G/PG/UTIL,Justin Wright-Foreman,False,3000
2019-12-26,MIN,G/PG/SG/UTIL,Jaylen Nowell,False,3100
2019-12-26,UTA,G/PG/UTIL,Mike Conley,False,5100
2019-12-26,NYK,G/PG/UTIL,Dennis Smith Jr.,False,3100
2019-12-26,NYK,G/PG/SG/UTIL,Kadeem Allen,False,3000
2019-12-26,UTA,F/G/SF/SG/UTIL,Joe Ingles,True,6200
2019-12-26,MIN,F/G/SF/SG/UTIL,Andrew Wiggins,True,7800
2019-12-26,SAS,F/PF/SF/UTIL,Rudy Gay,False,4000
2019-12-26,SAC,F/G/SF/SG/UTIL,Bogdan Bogdanovic,False,5000
2019-12-26,MIN,F/PF/SF/UTIL,Robert Covington,True,5100
2019-12-26,NYK,F/PF/SF/UTIL,Marcus Morris,True,5400
