date,team,position,name,starter,salary
2020-03-09,ATL,G/PG/UTIL,Trae Young,True,10300
2020-03-09,CHA,G/PG/UTIL,Devonte' Graham,True,6400
2020-03-09,CHA,G/PG/SG/UTIL,Terry Rozier,True,6600
2020-03-09,TOR,G/PG/UTIL,Kyle Lowry,True,8400
2020-03-09,DEN,G/PG/UTIL,Jamal Murray,True,7000
2020-03-09,UTA,G/PG/UTIL,Mike Conley,True,5300
2020-03-09,DEN,G/SG/UTIL,Gary Harris,True,4400
2020-03-09,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7500
2020-03-09,MIL,G/SG/UTIL,Wes Matthews,True,3100
2020-03-09,MIL,G/PG/UTIL,Frank Mason III,False,3000
2020-03-09,DEN,G/PG/UTIL,Monte Morris,False,3900
2020-03-09,TOR,F/G/PG/SF/UTIL,Patrick McCaw,False,3100
2020-03-09,UTA,G/PG/SG/UTIL,Jordan Clarkson,False,4200
2020-03-09,TOR,G/SG/UTIL,Matt Thomas,False,3000
2020-03-09,ATL,G/PG/SG/UTIL,Jeff Teague,False,3800
2020-03-09,DEN,G/PG/UTIL,PJ Dozier,False,3000
2020-03-09,DEN,G/SG/UTIL,Troy Daniels,False,3000
2020-03-09,CHA,G/PG/SG/UTIL,Joe Chealey,False,3000
2020-03-09,ATL,G/PG/UTIL,Brandon Goodwin,False,3300
2020-03-09,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3000
2020-03-09,CHA,G/SG/UTIL,Dwayne Bacon,False,3000
2020-03-09,MIL,G/PG/SG/UTIL,Donte DiVincenzo,False,4800
2020-03-09,MIL,G/SG/UTIL,Cameron Reynolds,False,3000
2020-03-09,MIL,G/PG/UTIL,George Hill,False,3700
2020-03-09,ATL,G/SG/UTIL,Charlie Brown,False,3000
2020-03-09,UTA,G/PG/UTIL,Justin Wright-Foreman,False,3000
2020-03-09,TOR,G/SG/UTIL,Paul Watson,False,3000
2020-03-09,CHA,G/PG/SG/UTIL,Malik Monk,False,5200
2020-03-09,MIL,G/PG/UTIL,Eric Bledsoe,False,5700
2020-03-09,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2020-03-09,TOR,G/PG/SG/UTIL,Fred VanVleet,False,6500
2020-03-09,CHA,G/SG/UTIL,Kobi Simmons,False,3000
2020-03-09,TOR,G/PG/SG/UTIL,Terence Davis,False,3100
2020-03-09,TOR,F/PF/UTIL,Pascal Siakam,True,8700
2020-03-09,ATL,F/PF/UTIL,John Collins,True,9000
2020-03-09,CHA,F/G/SF/SG/UTIL,Caleb Martin,False,3200
2020-03-09,UTA,F/G/SF/SG/UTIL,Joe Ingles,False,5100
2020-03-09,MIL,F/G/SF/SG/UTIL,Kyle Korver,False,3000
2020-03-09,ATL,F/G/SF/SG/UTIL,Cam Reddish,False,4500
2020-03-09,DEN,F/PF/UTIL,Jerami Grant,False,4300
2020-03-09,DEN,F/G/SF/SG/UTIL,Will Barton,True,6000
2020-03-09,ATL,F/PF/SF/UTIL,De'Andre Hunter,True,5200
2020-03-09,UTA,F/SF/UTIL,Royce O'Neale,True,4000
2020-03-09,MIL,F/G/SF/SG/UTIL,Sterling Brown,True,3000
2020-03-09,ATL,F/G/SF/SG/UTIL,Kevin Huerter,True,5800
2020-03-09,MIL,F/PF/UTIL,Thanasis Antetokounmpo,True,3000
2020-03-09,CHA,F/G/SF/SG/UTIL,Cody Martin,False,4500
2020-03-09,CHA,F/PF/SF/UTIL,Jalen McDaniels,False,3400
2020-03-09,TOR,F/PF/SF/UTIL,OG Anunoby,True,6200
2020-03-09,CHA,F/PF/SF/UTIL,Miles Bridges,True,5500
2020-03-09,UTA,F/PF/SF/UTIL,Georges Niang,False,3000
2020-03-09,ATL,F/SF/UTIL,Treveon Graham,False,3000
2020-03-09,ATL,F/PF/SF/UTIL,Vince Carter,False,3000
