date,team,position,name,starter,salary
2020-12-28,HOU,G/PG/SG/UTIL,James Harden,True,11200
2020-12-28,LAL,F/G/PG/SF/UTIL,LeBron James,True,10000
2020-12-28,UTA,G/PG/UTIL,Mike Conley,True,6300
2020-12-28,POR,G/PG/SG/UTIL,C.J. McCollum,True,8100
2020-12-28,POR,G/PG/UTIL,Damian Lillard,True,10300
2020-12-28,ATL,G/PG/UTIL,Trae Young,True,9500
2020-12-28,OKC,G/PG/UTIL,Shai Gilgeous-Alexander,True,8000
2020-12-28,LAL,G/PG/SG/UTIL,Dennis Schroder,True,6100
2020-12-28,ATL,G/SG/UTIL,Bogdan Bogdanovic,False,4700
2020-12-28,DET,G/PG/SG/UTIL,Delon Wright,False,4600
2020-12-28,DEN,G/PG/UTIL,Jamal Murray,True,7100
2020-12-28,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7600
2020-12-28,OKC,G/PG/SG/UTIL,George Hill,True,4500
2020-12-28,DET,G/PG/UTIL,Killian Hayes,True,4200
2020-12-28,ATL,G/PG/UTIL,Rajon Rondo,False,3900
2020-12-28,DEN,G/PG/UTIL,Monte Morris,False,4200
2020-12-28,UTA,G/PG/SG/UTIL,Jordan Clarkson,False,4900
2020-12-28,MEM,G/PG/UTIL,Tyus Jones,False,3100
2020-12-28,BKN,G/PG/UTIL,Chris Chiozza,False,3000
2020-12-28,ATL,G/SG/UTIL,Kevin Huerter,False,5000
2020-12-28,BKN,G/PG/SG/UTIL,Landry Shamet,False,3500
2020-12-28,DET,G/SG/UTIL,Wayne Ellington,False,3000
2020-12-28,MEM,G/PG/UTIL,Ja Morant,True,8300
2020-12-28,MEM,G/SG/UTIL,Grayson Allen,True,3800
2020-12-28,MEM,G/PG/SG/UTIL,Desmond Bane,False,3200
2020-12-28,OKC,G/PG/SG/UTIL,Theo Maledon,False,3100
2020-12-28,LAL,G/SG/UTIL,Wes Matthews,False,3300
2020-12-28,DET,G/SG/UTIL,Sviatoslav Mykhailiuk,False,3600
2020-12-28,HOU,G/SG/UTIL,Brodric Thomas,False,3000
2020-12-28,DEN,G/PG/SG/UTIL,Facundo Campazzo,False,3000
2020-12-28,DEN,G/PG/SG/UTIL,R.J. Hampton,False,3000
2020-12-28,POR,G/PG/SG/UTIL,Anfernee Simons,False,3000
2020-12-28,UTA,G/SG/UTIL,Miye Oni,False,3000
2020-12-28,LAL,G/PG/UTIL,Quinn Cook,False,3000
2020-12-28,BKN,G/SG/UTIL,Bruce Brown,False,3100
2020-12-28,UTA,G/PG/UTIL,Shaquille Harrison,False,3000
2020-12-28,DEN,G/PG/UTIL,Markus Howard,False,3000
2020-12-28,DET,G/PG/UTIL,Saben Lee,False,3000
2020-12-28,HOU,G/PG/UTIL,John Wall,False,7300
2020-12-28,POR,G/SG/UTIL,Keljin Blevins,False,3000
2020-12-28,OKC,G/SG/UTIL,Josh Hall,False,3000
2020-12-28,HOU,G/SG/UTIL,Mason Jones,False,3000
2020-12-28,ATL,G/PG/UTIL,Brandon Goodwin,False,3000
2020-12-28,POR,G/SG/UTIL,CJ Elleby,False,3000
2020-12-28,ATL,G/SG/UTIL,Skylar Mays,False,3000
