date,team,position,name,starter,salary
2019-11-08,GSW,G/PG/SG/UTIL,D'Angelo Russell,True,8400
2019-11-08,POR,G/PG/UTIL,Damian Lillard,True,9000
2019-11-08,DAL,G/PG/SG/UTIL,Luka Doncic,True,9900
2019-11-08,ATL,G/PG/UTIL,Trae Young,True,8900
2019-11-08,DEN,G/PG/SG/UTIL,Jamal Murray,True,6500
2019-11-08,BKN,G/PG/UTIL,Kyrie Irving,True,9700
2019-11-08,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,False,5100
2019-11-08,DET,G/SG/UTIL,Luke Kennard,True,6200
2019-11-08,NYK,G/PG/SG/UTIL,Frank Ntilikina,True,4300
2019-11-08,MIL,G/PG/UTIL,Eric Bledsoe,True,6000
2019-11-08,TOR,G/PG/SG/UTIL,Fred VanVleet,True,6200
2019-11-08,LAL,F/G/PG/SF/UTIL,LeBron James,True,10600
2019-11-08,WAS,G/SG/UTIL,Bradley Beal,True,8600
2019-11-08,IND,G/PG/UTIL,T.J. McConnell,False,3200
2019-11-08,NOR,G/PG/SG/UTIL,Jrue Holiday,True,7900
2019-11-08,MIA,G/PG/UTIL,Goran Dragic,False,5200
2019-11-08,SAC,G/PG/UTIL,De'Aaron Fox,True,8000
2019-11-08,GSW,G/PG/SG/UTIL,Alec Burks,False,5200
2019-11-08,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7700
2019-11-08,DET,G/PG/SG/UTIL,Langston Galloway,False,4000
2019-11-08,CLE,G/PG/UTIL,Darius Garland,True,3600
2019-11-08,UTA,G/PG/UTIL,Mike Conley,True,6600
2019-11-08,PHI,G/PG/UTIL,Raul Neto,True,3400
2019-11-08,POR,G/PG/SG/UTIL,Anfernee Simons,False,3300
2019-11-08,IND,G/PG/SG/UTIL,Malcolm Brogdon,True,8300
2019-11-08,SAC,G/PG/SG/UTIL,Cory Joseph,False,3500
2019-11-08,IND,G/PG/SG/UTIL,Aaron Holiday,True,4200
2019-11-08,NOR,G/PG/SG/UTIL,Nickeil Alexander-Walker,False,3300
2019-11-08,CLE,G/PG/SG/UTIL,Collin Sexton,True,5500
2019-11-08,PHI,G/PG/SG/UTIL,Josh Richardson,True,5700
2019-11-08,WAS,G/PG/UTIL,Isaiah Thomas,True,5100
2019-11-08,ORL,G/PG/UTIL,Michael Carter-Williams,False,4100
2019-11-08,ORL,G/PG/UTIL,D.J. Augustin,False,4100
2019-11-08,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,5000
2019-11-08,POR,G/PG/SG/UTIL,C.J. McCollum,True,6000
2019-11-08,LAL,G/PG/SG/UTIL,Avery Bradley,True,3800
2019-11-08,NOR,G/PG/SG/UTIL,Frank Jackson,False,3300
2019-11-08,MEM,G/PG/SG/UTIL,Tyus Jones,False,4000
2019-11-08,NYK,G/PG/SG/UTIL,RJ Barrett,True,6800
2019-11-08,TOR,G/PG/UTIL,Kyle Lowry,True,8300
2019-11-08,MEM,G/PG/UTIL,Ja Morant,True,7200
2019-11-08,ORL,G/PG/SG/UTIL,Markelle Fultz,True,4300
2019-11-08,CLE,F/G/PG/SF/UTIL,Jordan Clarkson,False,4800
2019-11-08,LAL,G/PG/SG/UTIL,Alex Caruso,False,3400
2019-11-08,DEN,G/SG/UTIL,Gary Harris,True,4400
2019-11-08,NOR,G/PG/UTIL,Lonzo Ball,True,6800
2019-11-08,ATL,G/PG/SG/UTIL,Cam Reddish,True,3800
2019-11-08,DAL,G/PG/SG/UTIL,Jalen Brunson,False,3900
2019-11-08,ATL,G/PG/SG/UTIL,DeAndre Bembry,False,4300
2019-11-08,PHI,G/PG/UTIL,Trey Burke,False,3300
2019-11-08,WAS,G/PG/UTIL,Ishmael Smith,False,4100
2019-11-08,CLE,G/PG/SG/UTIL,Matthew Dellavedova,False,3100
2019-11-08,MIA,G/SG/UTIL,Tyler Herro,False,5300
2019-11-08,DAL,G/PG/SG/UTIL,Delon Wright,False,4200
2019-11-08,MIL,G/PG/SG/UTIL,George Hill,False,4300
2019-11-08,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3200
2019-11-08,GSW,G/PG/UTIL,Ky Bowman,False,5500
2019-11-08,MIN,G/PG/UTIL,Jordan McLaughlin,False,3000
2019-11-08,TOR,G/SG/UTIL,Matt Thomas,False,3100
2019-11-08,LAL,G/SG/UTIL,Troy Daniels,False,3100
2019-11-08,NOR,F/G/PG/SF/UTIL,Josh Hart,False,5600
2019-11-08,POR,G/SG/UTIL,Gary Trent Jr.,False,3000
2019-11-08,DEN,G/PG/UTIL,Monte Morris,False,3700
2019-11-08,MIL,G/PG/SG/UTIL,Donte DiVincenzo,False,3400
2019-11-08,WAS,G/PG/SG/UTIL,Jordan McRae,False,3000
2019-11-08,DEN,G/PG/SG/UTIL,Malik Beasley,False,3100
2019-11-08,LAL,G/PG/UTIL,Quinn Cook,False,3600
2019-11-08,ATL,G/PG/SG/UTIL,Tyrone Wallace,False,3200
2019-11-08,DAL,G/PG/SG/UTIL,Seth Curry,False,3500
2019-11-08,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,3000
2019-11-08,MEM,G/PG/SG/UTIL,Grayson Allen,False,3000
2019-11-08,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2019-11-08,DET,G/SG/UTIL,Khyri Thomas,False,3000
2019-11-08,WAS,F/G/PG/SF/UTIL,Isaac Bonga,False,3100
2019-11-08,DET,G/PG/SG/UTIL,Derrick Rose,False,5800
2019-11-08,DET,G/PG/UTIL,Jordan Bone,False,3000
2019-11-08,WAS,G/PG/UTIL,Justin Robinson,False,3000
2019-11-08,DAL,G/PG/SG/UTIL,Jose Barea,False,3100
2019-11-08,MIN,G/PG/SG/UTIL,Jaylen Nowell,False,3000
2019-11-08,MIN,G/PG/SG/UTIL,Shabazz Napier,False,4200
2019-11-08,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
2019-11-08,CLE,G/PG/SG/UTIL,Brandon Knight,False,3200
2019-11-08,MIL,G/PG/SG/UTIL,Frank Mason III,False,3000
2019-11-08,DET,G/PG/SG/UTIL,Reggie Jackson,False,4200
2019-11-08,DET,G/PG/UTIL,Tim Frazier,False,3000
2019-11-08,IND,G/SG/UTIL,Brian Bowen II,False,3000
2019-11-08,PHI,G/PG/SG/UTIL,Shake Milton,False,3000
2019-11-08,DAL,G/SG/UTIL,Antonius Cleveland,False,3000
2019-11-08,WAS,G/PG/UTIL,John Wall,False,3000
2019-11-08,TOR,G/PG/SG/UTIL,Patrick McCaw,False,3000
2019-11-08,IND,G/PG/SG/UTIL,Victor Oladipo,False,3000
2019-11-08,LAL,G/SG/UTIL,Zach Norvell Jr.,False,3000
2019-11-08,LAL,G/PG/UTIL,Rajon Rondo,False,4500
2019-11-08,MEM,G/SG/UTIL,John Konchar,False,3000
2019-11-08,UTA,G/PG/UTIL,Justin Wright-Foreman,False,3000
2019-11-08,NOR,G/PG/UTIL,Josh Gray,False,3000
2019-11-08,IND,G/PG/UTIL,Nazareth Mitrou-Long,False,3000
2019-11-08,PHI,F/G/PG/SF/UTIL,Ben Simmons,False,7600
2019-11-08,MIN,G/SG/UTIL,Kelan Martin,False,3000
2019-11-08,NYK,G/PG/SG/UTIL,Kadeem Allen,False,3200
2019-11-08,NYK,G/PG/UTIL,Elfrid Payton,False,5400
2019-11-08,GSW,G/PG/UTIL,Stephen Curry,False,3000
2019-11-08,MIA,G/PG/SG/UTIL,Daryl Macon,False,3000
2019-11-08,MIA,F/G/PG/SF/UTIL,Justise Winslow,False,5000
2019-11-08,DAL,G/SG/UTIL,Josh Reaves,False,3000
2019-11-08,ORL,G/PG/UTIL,Josh Magette,False,3000
2019-11-08,SAC,G/PG/SG/UTIL,Kyle Guy,False,3000
2019-11-08,WAS,G/PG/UTIL,Chris Chiozza,False,3000
2019-11-08,CLE,G/PG/UTIL,Dean Wade,False,3000
2019-11-08,ATL,G/PG/SG/UTIL,Brandon Goodwin,False,3000
2019-11-08,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3300
2019-11-08,UTA,G/PG/SG/UTIL,Dante Exum,False,3000
2019-11-08,TOR,G/PG/UTIL,Shamorie Ponds,False,3000
2019-11-08,ATL,F/G/PG/SF/UTIL,Evan Turner,False,3000
2019-11-08,MIN,G/PG/UTIL,Jeff Teague,False,5700
2019-11-08,NYK,G/PG/UTIL,Dennis Smith Jr.,False,3600
2019-11-08,MIN,F/G/SF/SG/UTIL,Andrew Wiggins,True,7100
2019-11-08,MIL,F/PF/SF/UTIL,Giannis Antetokounmpo,True,11500
2019-11-08,MIN,F/PF/SF/UTIL,Robert Covington,True,5400
2019-11-08,NYK,F/PF/SF/UTIL,Marcus Morris,True,5800
2019-11-08,ATL,F/PF/SF/UTIL,Jabari Parker,True,6400
2019-11-08,MIL,F/G/SF/SG/UTIL,Khris Middleton,True,6300
2019-11-08,ORL,F/PF/SF/UTIL,Jonathan Isaac,True,6600
2019-11-08,TOR,F/PF/SF/UTIL,OG Anunoby,True,5800
2019-11-08,NOR,F/PF/SF/UTIL,Brandon Ingram,True,8100
2019-11-08,PHI,F/PF/SF/UTIL,Tobias Harris,True,6400
2019-11-08,UTA,F/PF/SF/UTIL,Bojan Bogdanovic,True,6400
2019-11-08,ORL,F/G/SF/SG/UTIL,Evan Fournier,True,4400
2019-11-08,MIA,F/G/SF/SG/UTIL,Jimmy Butler,True,7400
2019-11-08,SAC,F/G/SF/SG/UTIL,Bogdan Bogdanovic,False,4500
2019-11-08,WAS,F/PF/UTIL,Rui Hachimura,True,4600
2019-11-08,DEN,F/G/SF/SG/UTIL,Will Barton,True,5300
2019-11-08,UTA,F/SF/UTIL,Royce O'Neale,True,3400
2019-11-08,SAC,F/G/SF/SG/UTIL,Buddy Hield,True,6700
2019-11-08,SAC,F/PF/SF/UTIL,Harrison Barnes,True,5900
2019-11-08,IND,F/G/SF/SG/UTIL,Justin Holiday,False,3500
2019-11-08,MIN,F/G/SF/SG/UTIL,Josh Okogie,False,4100
2019-11-08,ATL,F/G/SF/SG/UTIL,Kevin Huerter,False,4300
2019-11-08,DET,F/G/SF/SG/UTIL,Bruce Brown,True,5600
2019-11-08,BKN,F/G/SF/SG/UTIL,Caris LeVert,True,6400
2019-11-08,ORL,F/PF/SF/UTIL,Aaron Gordon,True,6000
2019-11-08,TOR,F/G/SF/SG/UTIL,Norman Powell,False,3900
2019-11-08,IND,F/PF/SF/UTIL,T.J. Warren,True,6100
2019-11-08,BKN,F/G/SF/SG/UTIL,Joe Harris,True,5100
2019-11-08,MIL,F/G/SF/SG/UTIL,Sterling Brown,False,3000
2019-11-08,CLE,F/PF/SF/UTIL,Cedi Osman,True,4400
2019-11-08,MIN,F/PF/SF/UTIL,Jake Layman,False,3600
2019-11-08,SAC,F/PF/SF/UTIL,Trevor Ariza,False,3700
2019-11-08,GSW,F/PF/SF/UTIL,Glenn Robinson III,True,5400
2019-11-08,DET,F/PF/SF/UTIL,Markieff Morris,True,4400
2019-11-08,SAC,F/PF/UTIL,Nemanja Bjelica,True,4600
2019-11-08,MEM,F/PF/SF/UTIL,Jae Crowder,True,5100
2019-11-08,POR,F/PF/SF/UTIL,Mario Hezonja,True,3900
2019-11-08,ORL,F/PF/SF/UTIL,Al-Farouq Aminu,False,3400
2019-11-08,DAL,F/G/SF/SG/UTIL,Tim Hardaway Jr.,False,4000
2019-11-08,DET,F/G/SF/SG/UTIL,Tony Snell,True,4300
2019-11-08,CLE,F/G/SF/SG/UTIL,Kevin Porter,False,3000
2019-11-08,MIN,F/PF/SF/UTIL,Treveon Graham,True,3600
2019-11-08,NOR,F/G/SF/SG/UTIL,E'Twaun Moore,False,3100
2019-11-08,PHI,F/G/SF/SG/UTIL,Furkan Korkmaz,False,3400
2019-11-08,IND,F/PF/SF/UTIL,JaKarr Sampson,True,4200
2019-11-08,IND,F/PF/SF/UTIL,Doug McDermott,False,4200
2019-11-08,POR,F/PF/SF/UTIL,Nassir Little,False,3000
2019-11-08,WAS,F/G/SF/SG/UTIL,Troy Brown Jr.,True,4400
2019-11-08,PHI,F/PF/SF/UTIL,James Ennis,False,3100
2019-11-08,GSW,F/G/SF/SG/UTIL,Damion Lee,False,4600
2019-11-08,GSW,F/G/SF/SG/UTIL,Jordan Poole,True,4700
2019-11-08,MEM,F/G/SF/SG/UTIL,Marko Guduric,False,3100
2019-11-08,LAL,F/G/SF/SG/UTIL,Danny Green,True,4400
2019-11-08,BKN,F/G/SF/SG/UTIL,Garrett Temple,False,4100
2019-11-08,MEM,F/G/SF/SG/UTIL,Dillon Brooks,True,5600
2019-11-08,GSW,F/PF/SF/UTIL,Eric Paschall,True,6600
2019-11-08,LAL,F/PF/SF/UTIL,Kyle Kuzma,False,4600
2019-11-08,BKN,F/PF/SF/UTIL,Taurean Prince,True,6000
2019-11-08,MIN,F/G/SF/SG/UTIL,Jarrett Culver,True,5000
2019-11-08,DET,F/G/SF/SG/UTIL,Sviatoslav Mykhailiuk,False,3200
2019-11-08,MIA,F/G/SF/SG/UTIL,Duncan Robinson,True,3400
2019-11-08,PHI,F/PF/SF/UTIL,Mike Scott,False,3200
2019-11-08,MEM,F/PF/SF/UTIL,Kyle Anderson,False,3900
2019-11-08,WAS,F/PF/SF/UTIL,Davis Bertans,False,4100
2019-11-08,LAL,F/G/SF/SG/UTIL,Kentavious Caldwell-Pope,False,3800
2019-11-08,ATL,F/PF/SF/UTIL,Vince Carter,False,3500
2019-11-08,UTA,F/PF/SF/UTIL,Joe Ingles,False,4900
2019-11-08,NYK,F/PF/SF/UTIL,Kevin Knox,False,3800
2019-11-08,POR,F/G/SF/SG/UTIL,Kent Bazemore,False,3600
2019-11-08,ATL,F/PF/SF/UTIL,De'Andre Hunter,True,4300
2019-11-08,MEM,F/PF/SF/UTIL,Solomon Hill,False,3100
2019-11-08,DAL,F/PF/SF/UTIL,Dorian Finney-Smith,True,3700
2019-11-08,NOR,F/PF/SF/UTIL,Kenrich Williams,False,3300
2019-11-08,MIA,F/PF/SF/UTIL,James Johnson,False,3300
2019-11-08,MIL,F/G/SF/SG/UTIL,Wes Matthews,True,3300
2019-11-08,WAS,F/G/SF/SG/UTIL,C.J. Miles,False,4100
2019-11-08,DAL,F/PF/SF/UTIL,Justin Jackson,False,3100
2019-11-08,BKN,F/G/SF/SG/UTIL,David Nwaba,False,3000
2019-11-08,NOR,F/G/SF/SG/UTIL,J.J. Redick,False,4200
2019-11-08,NYK,F/G/SF/SG/UTIL,Damyean Dotson,False,3000
2019-11-08,TOR,F/G/SF/SG/UTIL,Terence Davis,False,3000
2019-11-08,UTA,F/PF/SF/UTIL,Jeff Green,False,3200
2019-11-08,ORL,F/G/SF/SG/UTIL,Wes Iwundu,False,3000
2019-11-08,BKN,F/PF/SF/UTIL,Dzanan Musa,False,3000
2019-11-08,DEN,F/G/SF/SG/UTIL,Torrey Craig,False,3200
2019-11-08,MIL,F/G/SF/SG/UTIL,Kyle Korver,False,3300
2019-11-08,DEN,F/PF/SF/UTIL,Michael Porter,False,3000
2019-11-08,DAL,F/G/SF/SG/UTIL,Courtney Lee,True,3000
2019-11-08,UTA,F/PF/SF/UTIL,Georges Niang,False,3100
2019-11-08,POR,F/G/SF/SG/UTIL,Rodney Hood,True,3600
2019-11-08,TOR,F/G/SF/SG/UTIL,Malcolm Miller,False,3000
2019-11-08,TOR,F/PF/SF/UTIL,Stanley Johnson,False,3000
2019-11-08,GSW,F/G/SF/SG/UTIL,Jacob Evans III,False,3000
2019-11-08,DEN,F/PF/SF/UTIL,Juan Hernangomez,False,3000
2019-11-08,BKN,F/PF/SF/UTIL,Rodions Kurucs,False,3000
2019-11-08,DEN,F/PF/SF/UTIL,Jarred Vanderbilt,False,3000
2019-11-08,TOR,F/PF/SF/UTIL,Rondae Hollis-Jefferson,False,3000
2019-11-08,SAC,F/PF/SF/UTIL,Wenyen Gabriel,False,3000
2019-11-08,UTA,F/G/SF/SG/UTIL,Miye Oni,False,3000
2019-11-08,MIL,F/G/SF/SG/UTIL,Pat Connaughton,False,3100
2019-11-08,UTA,F/PF/SF/UTIL,Jarrell Brantley,False,3000
2019-11-08,NYK,F/G/SF/SG/UTIL,Wayne Ellington,False,3100
2019-11-08,CLE,F/PF/SF/UTIL,Alfonzo McKinnie,False,3000
2019-11-08,PHI,F/G/SF/SG/UTIL,Matisse Thybulle,False,3100
2019-11-08,LAL,F/G/SF/SG/UTIL,Talen Horton-Tucker,False,3000
2019-11-08,WAS,F/PF/SF/UTIL,Admiral Schofield,False,3000
2019-11-08,UTA,F/PF/SF/UTIL,Stanton Kidd,False,3000
2019-11-08,LAL,F/PF/SF/UTIL,Jared Dudley,False,3000
2019-11-08,BKN,F/G/SF/SG/UTIL,Theo Pinson,False,3000
2019-11-08,MIA,F/PF/SF/UTIL,Derrick Jones,False,3200
2019-11-08,MIA,F/PF/UTIL,Udonis Haslem,False,3000
2019-11-08,IND,F/PF/UTIL,Alize Johnson,False,3000
2019-11-08,NYK,F/PF/SF/UTIL,Ignas Brazdeikis,False,3000
2019-11-08,DAL,F/G/SF/SG/UTIL,Ryan Broekhoff,False,3000
2019-11-08,LAL,F/PF/SF/UTIL,Kostas Antetokounmpo,False,3000
2019-11-08,MIL,F/PF/SF/UTIL,Thanasis Antetokounmpo,False,3000
2019-11-08,DET,F/PF/SF/UTIL,Louis King,False,3000
2019-11-08,MIL,F/G/SF/SG/UTIL,Cameron Reynolds,False,3000
2019-11-08,ORL,F/G/SF/SG/UTIL,Melvin Frazier,False,3000
2019-11-08,ORL,F/G/SF/SG/UTIL,Terrence Ross,False,3700
2019-11-08,BKN,F/PF/SF/UTIL,Kevin Durant,False,3000
2019-11-08,NYK,F/G/SF/SG/UTIL,Reggie Bullock,False,3000
2019-11-08,SAC,F/G/SF/SG/UTIL,Justin James,False,3000
2019-11-08,IND,F/G/SF/SG/UTIL,Jeremy Lamb,False,6800
2019-11-08,CLE,F/G/SF/SG/UTIL,Dylan Windler,False,3000
2019-11-08,ATL,F/PF/SF/UTIL,Chandler Parsons,False,3300
2019-11-08,IND,F/G/SF/SG/UTIL,Edmond Sumner,False,3000
2019-11-08,ATL,F/G/SF/SG/UTIL,Charlie Brown,False,3000
2019-11-08,BKN,F/G/SF/SG/UTIL,Timothe Luwawu,False,3000
2019-11-08,DET,F/PF/UTIL,Blake Griffin,False,7900
2019-11-08,DEN,F/SF/UTIL,Vlatko Cancar,False,3000
2019-11-08,PHI,F/G/SF/SG/UTIL,Zhaire Smith,False,3000
2019-11-08,MEM,F/PF/SF/UTIL,Yuta Watanabe,False,3000
2019-11-08,MIA,F/G/SF/SG/UTIL,Dion Waiters,False,3900
2019-11-08,DEN,F/G/SF/SG/UTIL,PJ Dozier,False,3000
2019-11-08,MIN,F/PF/SF/UTIL,Keita Bates-Diop,False,3000
2019-11-08,BKN,F/PF/SF/UTIL,Wilson Chandler,False,3000
2019-11-08,TOR,F/PF/SF/UTIL,Oshae Brissett,False,3000
2019-11-08,GSW,F/G/SF/SG/UTIL,Klay Thompson,False,3000
