date,team,position,name,starter,salary
2019-11-14,DAL,G/PG/SG/UTIL,Luka Doncic,True,10000
2019-11-14,NOR,G/PG/SG/UTIL,Jrue Holiday,True,8200
2019-11-14,LAC,G/PG/SG/UTIL,Louis Williams,True,7700
2019-11-14,MIL,G/PG/UTIL,Eric Bledsoe,True,7300
2019-11-14,CHI,G/PG/SG/UTIL,Zach LaVine,True,7100
2019-11-14,ATL,G/PG/UTIL,Trae Young,True,9600
2019-11-14,CHI,G/PG/SG/UTIL,Coby White,False,5400
2019-11-14,BKN,G/PG/UTIL,Kyrie Irving,True,8800
2019-11-14,PHO,G/PG/SG/UTIL,Devin Booker,True,8100
2019-11-14,NOR,G/PG/SG/UTIL,Frank Jackson,False,3200
2019-11-14,NYK,G/PG/UTIL,Dennis Smith Jr.,False,3200
2019-11-14,DEN,F/G/PG/SF/UTIL,Will Barton,True,6600
2019-11-14,DEN,G/SG/UTIL,Gary Harris,True,4700
2019-11-14,CHI,G/PG/SG/UTIL,Tomas Satoransky,True,5000
2019-11-14,DEN,G/PG/UTIL,Monte Morris,False,3900
2019-11-14,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,False,5700
2019-11-14,PHO,G/PG/UTIL,Ricky Rubio,True,7400
2019-11-14,NYK,G/PG/SG/UTIL,RJ Barrett,True,6200
2019-11-14,ATL,F/G/PG/SF/UTIL,DeAndre Bembry,False,3900
2019-11-14,CHI,G/PG/SG/UTIL,Kris Dunn,False,4200
2019-11-14,DEN,G/PG/SG/UTIL,Jamal Murray,True,6800
2019-11-14,ATL,G/PG/SG/UTIL,Cam Reddish,True,3300
2019-11-14,MIL,G/PG/SG/UTIL,George Hill,False,4000
2019-11-14,DAL,G/PG/SG/UTIL,Delon Wright,False,3800
2019-11-14,NYK,G/PG/SG/UTIL,Frank Ntilikina,True,4600
2019-11-14,MIL,G/PG/SG/UTIL,Donte DiVincenzo,True,3100
2019-11-14,CHI,G/PG/SG/UTIL,Ryan Arcidiacono,False,3500
2019-11-14,NOR,G/PG/SG/UTIL,Nickeil Alexander-Walker,False,3100
2019-11-14,ATL,G/PG/SG/UTIL,Tyrone Wallace,False,3000
2019-11-14,PHO,G/PG/SG/UTIL,Tyler Johnson,False,3300
2019-11-14,DAL,G/PG/SG/UTIL,Jalen Brunson,False,4300
2019-11-14,DAL,G/PG/SG/UTIL,Seth Curry,True,3300
2019-11-14,LAC,G/SG/UTIL,Jerome Robinson,False,3000
2019-11-14,PHO,G/PG/SG/UTIL,Elie Okobo,False,3000
2019-11-14,PHO,G/PG/SG/UTIL,Jevon Carter,False,3000
2019-11-14,CHI,F/G/PG/SF/UTIL,Shaquille Harrison,False,3000
2019-11-14,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3100
2019-11-14,LAC,G/PG/UTIL,Derrick Walton Jr.,False,3000
2019-11-14,DEN,G/PG/SG/UTIL,Malik Beasley,False,3000
2019-11-14,DAL,G/PG/SG/UTIL,Jose Barea,False,3000
2019-11-14,NOR,G/PG/UTIL,Josh Gray,False,3000
2019-11-14,MIL,G/PG/SG/UTIL,Frank Mason III,False,3000
2019-11-14,NYK,G/PG/UTIL,Elfrid Payton,False,4700
2019-11-14,LAC,G/PG/SG/UTIL,Patrick Beverley,False,5700
2019-11-14,DAL,G/SG/UTIL,Antonius Cleveland,False,3000
2019-11-14,DAL,G/SG/UTIL,Josh Reaves,False,3000
2019-11-14,CHI,G/PG/SG/UTIL,Adam Mokoka,False,3000
2019-11-14,PHO,G/PG/UTIL,Ty Jerome,False,3000
2019-11-14,LAC,F/G/PG/SF/UTIL,Amir Coffey,False,3000
2019-11-14,NOR,G/PG/UTIL,Lonzo Ball,False,6100
2019-11-14,CHI,G/SG/UTIL,Max Strus,False,3000
2019-11-14,ATL,G/PG/SG/UTIL,Brandon Goodwin,False,3000
2019-11-14,ATL,F/G/PG/SF/UTIL,Evan Turner,False,3000
2019-11-14,PHO,G/PG/SG/UTIL,Jalen Lecque,False,3000
2019-11-14,NYK,G/PG/SG/UTIL,Kadeem Allen,False,3000
2019-11-14,PHO,G/PG/UTIL,Jared Harper,False,3000
2019-11-14,MIL,F/PF/SF/UTIL,Giannis Antetokounmpo,True,11700
2019-11-14,LAC,F/PF/SF/UTIL,Paul George,True,7900
2019-11-14,PHO,F/PF/SF/UTIL,Kelly Oubre,True,5500
2019-11-14,ATL,F/PF/SF/UTIL,Jabari Parker,True,7200
2019-11-14,PHO,F/PF/SF/UTIL,Dario Saric,True,5200
2019-11-14,NOR,F/PF/SF/UTIL,Kenrich Williams,True,4500
2019-11-14,NYK,F/PF/SF/UTIL,Marcus Morris,True,6400
2019-11-14,ATL,F/PF/SF/UTIL,De'Andre Hunter,True,4000
2019-11-14,LAC,F/G/SF/SG/UTIL,Rodney McGruder,False,3000
2019-11-14,NOR,F/G/SF/SG/UTIL,J.J. Redick,True,4500
2019-11-14,BKN,F/PF/SF/UTIL,Taurean Prince,True,5300
2019-11-14,NOR,F/G/SF/SG/UTIL,E'Twaun Moore,True,3700
2019-11-14,PHO,F/PF/SF/UTIL,Cameron Johnson,False,3400
2019-11-14,CHI,F/PF/SF/UTIL,Chandler Hutchison,True,3400
2019-11-14,CHI,F/PF/SF/UTIL,Thaddeus Young,False,4500
2019-11-14,NYK,F/G/SF/SG/UTIL,Damyean Dotson,False,3200
2019-11-14,DAL,F/G/SF/SG/UTIL,Tim Hardaway Jr.,False,3900
2019-11-14,MIL,F/G/SF/SG/UTIL,Wes Matthews,True,4200
2019-11-14,MIL,F/G/SF/SG/UTIL,Pat Connaughton,False,3600
2019-11-14,LAC,F/PF/SF/UTIL,Maurice Harkless,True,3800
2019-11-14,DEN,F/PF/SF/UTIL,Juan Hernangomez,False,3000
2019-11-14,DAL,F/PF/SF/UTIL,Dorian Finney-Smith,True,3700
2019-11-14,PHO,F/G/SF/SG/UTIL,Mikal Bridges,False,3600
2019-11-14,LAC,F/G/SF/SG/UTIL,Terance Mann,True,3000
2019-11-14,BKN,F/G/SF/SG/UTIL,Joe Harris,True,4600
2019-11-14,BKN,F/PF/SF/UTIL,Dzanan Musa,False,3300
2019-11-14,MIL,F/G/SF/SG/UTIL,Kyle Korver,False,3200
2019-11-14,MIL,F/G/SF/SG/UTIL,Sterling Brown,False,4400
2019-11-14,BKN,F/G/SF/SG/UTIL,Garrett Temple,True,4500
2019-11-14,ATL,F/G/SF/SG/UTIL,Allen Crabbe,False,3100
2019-11-14,LAC,F/PF/SF/UTIL,JaMychal Green,False,4000
2019-11-14,NYK,F/PF/SF/UTIL,Kevin Knox,False,4300
2019-11-14,BKN,F/G/SF/SG/UTIL,David Nwaba,False,3000
2019-11-14,ATL,F/G/SF/SG/UTIL,Charlie Brown,False,3000
2019-11-14,DEN,F/PF/SF/UTIL,Michael Porter,False,3000
2019-11-14,NYK,F/G/SF/SG/UTIL,Wayne Ellington,False,3000
2019-11-14,MIL,F/PF/SF/UTIL,Thanasis Antetokounmpo,False,3000
2019-11-14,BKN,F/PF/SF/UTIL,Rodions Kurucs,False,3200
2019-11-14,DAL,F/G/SF/SG/UTIL,Courtney Lee,False,3000
2019-11-14,DAL,F/PF/SF/UTIL,Justin Jackson,False,3100
2019-11-14,DEN,F/PF/SF/UTIL,Jarred Vanderbilt,False,3000
2019-11-14,NOR,F/PF/SF/UTIL,Brandon Ingram,False,7500
2019-11-14,DEN,F/G/SF/SG/UTIL,Torrey Craig,False,3000
2019-11-14,ATL,F/PF/SF/UTIL,Chandler Parsons,False,3300
2019-11-14,BKN,F/G/SF/SG/UTIL,Theo Pinson,False,3000
2019-11-14,CHI,F/G/SF/SG/UTIL,Denzel Valentine,False,3000
2019-11-14,LAC,F/PF/SF/UTIL,Kawhi Leonard,False,9500
2019-11-14,NOR,F/G/SF/SG/UTIL,Josh Hart,False,5700
2019-11-14,NYK,F/PF/SF/UTIL,Ignas Brazdeikis,False,3000
2019-11-14,DAL,F/G/SF/SG/UTIL,Ryan Broekhoff,False,3000
2019-11-14,MIL,F/G/SF/SG/UTIL,Cameron Reynolds,False,3000
2019-11-14,BKN,F/G/SF/SG/UTIL,Caris LeVert,False,5500
2019-11-14,ATL,F/PF/SF/UTIL,Vince Carter,False,3200
2019-11-14,DEN,F/G/SF/SG/UTIL,PJ Dozier,False,3000
2019-11-14,BKN,F/PF/SF/UTIL,Kevin Durant,False,3000
2019-11-14,NYK,F/G/SF/SG/UTIL,Reggie Bullock,False,3000
2019-11-14,MIL,F/G/SF/SG/UTIL,Khris Middleton,False,3000
2019-11-14,BKN,F/PF/SF/UTIL,Wilson Chandler,False,3000
2019-11-14,CHI,F/PF/SF/UTIL,Otto Porter,False,5100
2019-11-14,LAC,F/G/SF/SG/UTIL,Landry Shamet,False,3500
2019-11-14,NOR,F/PF/SF/UTIL,Zylan Cheatham,False,3000
2019-11-14,BKN,F/G/SF/SG/UTIL,Timothe Luwawu,False,3000
2019-11-14,DAL,F/PF/SF/UTIL,Isaiah Roby,False,3000
2019-11-14,ATL,F/G/SF/SG/UTIL,Kevin Huerter,False,4500
2019-11-14,NOR,F/PF/SF/UTIL,Darius Miller,False,3000
2019-11-14,DEN,F/SF/UTIL,Vlatko Cancar,False,3000
2019-11-14,NOR,C/F/PF/UTIL,Derrick Favors,True,5500
2019-11-14,DAL,C/F/PF/UTIL,Kristaps Porzingis,True,6900
2019-11-14,LAC,C/F/PF/UTIL,Montrezl Harrell,True,7600
2019-11-14,DEN,C/UTIL,Nikola Jokic,True,8600
2019-11-14,ATL,C/UTIL,Alex Len,False,3600
2019-11-14,NYK,C/F/PF/UTIL,Julius Randle,True,7000
2019-11-14,BKN,C/F/PF/UTIL,Jarrett Allen,True,4200
2019-11-14,PHO,C/F/PF/UTIL,Frank Kaminsky,False,4500
2019-11-14,DEN,C/F/PF/UTIL,Paul Millsap,True,5600
2019-11-14,ATL,C/UTIL,Damian Jones,True,3700
2019-11-14,NYK,C/UTIL,Mitchell Robinson,False,4500
2019-11-14,DEN,C/F/PF/UTIL,Jerami Grant,False,3600
2019-11-14,CHI,C/F/PF/UTIL,Lauri Markkanen,True,6000
2019-11-14,CHI,C/F/PF/UTIL,Wendell Carter Jr.,True,5600
2019-11-14,DEN,C/F/PF/UTIL,Mason Plumlee,False,4100
2019-11-14,DAL,C/UTIL,Dwight Powell,True,5100
2019-11-14,BKN,C/UTIL,DeAndre Jordan,False,5800
2019-11-14,MIL,C/UTIL,Brook Lopez,True,5200
2019-11-14,DAL,C/UTIL,Boban Marjanovic,False,3400
2019-11-14,NYK,C/F/PF/UTIL,Bobby Portis,False,5000
2019-11-14,NOR,C/UTIL,Jaxson Hayes,False,3100
2019-11-14,LAC,C/UTIL,Ivica Zubac,False,4400
2019-11-14,NYK,C/F/PF/UTIL,Taj Gibson,True,4400
2019-11-14,MIL,C/UTIL,Robin Lopez,False,3100
2019-11-14,PHO,C/UTIL,Aron Baynes,True,5900
2019-11-14,ATL,C/UTIL,Bruno Fernando,False,3100
2019-11-14,NOR,C/F/PF/UTIL,Nicolo Melli,False,3000
2019-11-14,MIL,C/F/PF/UTIL,Ersan Ilyasova,False,3200
2019-11-14,BKN,C/F/PF/UTIL,Nicolas Claxton,False,3200
2019-11-14,DAL,C/F/PF/UTIL,Maxi Kleber,False,5100
2019-11-14,LAC,C/F/PF/UTIL,Patrick Patterson,False,3100
2019-11-14,PHO,C/F/PF/UTIL,Cheick Diallo,False,3000
2019-11-14,CHI,C/F/PF/UTIL,Luke Kornet,False,3000
2019-11-14,NOR,C/UTIL,Jahlil Okafor,False,3800
2019-11-14,PHO,C/UTIL,Deandre Ayton,False,3000
2019-11-14,MIL,C/F/PF/UTIL,D.J. Wilson,False,3000
2019-11-14,CHI,C/UTIL,Daniel Gafford,False,3000
2019-11-14,LAC,C/F/PF/UTIL,Mfiondu Kabengele,False,3000
2019-11-14,CHI,C/UTIL,Cristiano Felicio,False,3000
2019-11-14,MIL,C/F/PF/UTIL,Dragan Bender,False,3000
2019-11-14,LAC,C/F/PF/UTIL,Johnathan Motley,False,3000
2019-11-14,NYK,C/F/PF/UTIL,Ivan Rabb,False,3000
2019-11-14,DEN,C/UTIL,Bol Bol,False,3000
2019-11-14,NOR,C/F/PF/UTIL,Zion Williamson,False,3000
2019-11-14,BKN,C/F/PF/UTIL,Henry Ellenson,False,3000
2019-11-14,ATL,C/F/PF/UTIL,John Collins,False,3000
2019-11-14,CLE,NA/UTIL,Kevin Love,True,N/A
2019-11-14,MIA,NA/UTIL,Kendrick Nunn,True,N/A
2019-11-14,MIA,NA/UTIL,Bam Adebayo,True,N/A
2019-11-14,MIA,NA/UTIL,Jimmy Butler,True,N/A
2019-11-14,CLE,NA/UTIL,Larry Nance,False,N/A
2019-11-14,MIA,NA/UTIL,Meyers Leonard,True,N/A
2019-11-14,CLE,NA/UTIL,Collin Sexton,True,N/A
2019-11-14,MIA,NA/UTIL,Goran Dragic,False,N/A
2019-11-14,CLE,NA/UTIL,Kevin Porter,False,N/A
2019-11-14,CLE,NA/UTIL,Cedi Osman,True,N/A
2019-11-14,MIA,NA/UTIL,Tyler Herro,False,N/A
2019-11-14,MIA,NA/UTIL,Duncan Robinson,True,N/A
2019-11-14,CLE,NA/UTIL,Darius Garland,True,N/A
2019-11-14,CLE,NA/UTIL,Jordan Clarkson,False,N/A
2019-11-14,MIA,NA/UTIL,Kelly Olynyk,False,N/A
2019-11-14,CLE,NA/UTIL,Matthew Dellavedova,False,N/A
2019-11-14,CLE,NA/UTIL,Tristan Thompson,True,N/A
2019-11-14,MIA,NA/UTIL,Chris Silva,False,N/A
