date,team,position,name,starter,salary
2020-01-03,HOU,G/PG/SG/UTIL,James Harden,True,10900
2020-01-03,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,8100
2020-01-03,LAL,F/G/PG/SF/UTIL,LeBron James,True,11200
2020-01-03,PHO,G/PG/SG/UTIL,Devin Booker,True,7900
2020-01-03,WAS,G/PG/SG/UTIL,Jordan McRae,False,5800
2020-01-03,ATL,G/PG/UTIL,Trae Young,True,9200
2020-01-03,BOS,G/PG/SG/UTIL,Marcus Smart,True,5100
2020-01-03,POR,G/PG/UTIL,Damian Lillard,True,9700
2020-01-03,POR,G/PG/SG/UTIL,C.J. McCollum,True,7100
2020-01-03,HOU,G/PG/UTIL,Russell Westbrook,True,9000
2020-01-03,ATL,G/PG/SG/UTIL,Kevin Huerter,True,5200
2020-01-03,NOR,G/PG/UTIL,Lonzo Ball,True,6000
2020-01-03,PHO,G/PG/UTIL,Ricky Rubio,True,7200
2020-01-03,NYK,G/PG/UTIL,Elfrid Payton,True,6500
2020-01-03,WAS,G/PG/UTIL,Ishmael Smith,False,4200
2020-01-03,NOR,G/PG/SG/UTIL,Jrue Holiday,True,7400
2020-01-03,ORL,G/PG/UTIL,D.J. Augustin,False,5000
2020-01-03,ORL,G/PG/SG/UTIL,Markelle Fultz,True,4900
2020-01-03,NYK,G/PG/SG/UTIL,RJ Barrett,True,5100
2020-01-03,ATL,G/PG/SG/UTIL,Brandon Goodwin,False,3900
2020-01-03,PHI,G/PG/SG/UTIL,Trey Burke,False,3400
2020-01-03,MIA,G/PG/UTIL,Goran Dragic,False,5400
2020-01-03,LAL,G/PG/UTIL,Rajon Rondo,False,4300
2020-01-03,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,4400
2020-01-03,BOS,G/PG/SG/UTIL,Brad Wanamaker,False,3900
2020-01-03,LAL,G/PG/SG/UTIL,Avery Bradley,True,4500
2020-01-03,MIA,G/SG/UTIL,Tyler Herro,False,3700
2020-01-03,WAS,G/PG/SG/UTIL,Gary Payton,True,4300
2020-01-03,PHO,G/PG/SG/UTIL,Elie Okobo,False,3000
2020-01-03,NYK,G/PG/SG/UTIL,Frank Ntilikina,False,3200
2020-01-03,HOU,G/PG/SG/UTIL,Austin Rivers,False,3500
2020-01-03,POR,G/SG/UTIL,Gary Trent Jr.,False,3000
2020-01-03,POR,G/PG/SG/UTIL,Anfernee Simons,False,3800
2020-01-03,BOS,G/PG/UTIL,Tremont Waters,False,3000
2020-01-03,PHI,G/PG/UTIL,Raul Neto,False,3000
2020-01-03,LAL,G/SG/UTIL,Troy Daniels,False,3000
2020-01-03,WAS,G/PG/UTIL,Isaiah Thomas,True,5300
2020-01-03,LAL,G/PG/UTIL,Quinn Cook,False,3000
2020-01-03,NOR,G/PG/SG/UTIL,Nickeil Alexander-Walker,False,3000
2020-01-03,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3000
2020-01-03,BOS,G/SG/UTIL,Javonte Green,False,3000
2020-01-03,PHI,G/PG/SG/UTIL,Shake Milton,False,3300
2020-01-03,HOU,G/PG/UTIL,Chris Clemons,False,3200
2020-01-03,ORL,G/PG/UTIL,Josh Magette,False,3000
2020-01-03,WAS,G/PG/UTIL,Justin Robinson,False,3000
2020-01-03,PHO,G/PG/SG/UTIL,Ty Jerome,False,3000
2020-01-03,PHO,G/PG/SG/UTIL,Jevon Carter,False,3000
2020-01-03,WAS,G/SG/UTIL,Bradley Beal,False,8500
2020-01-03,PHO,G/PG/SG/UTIL,Tyler Johnson,False,3100
2020-01-03,NOR,G/PG/SG/UTIL,Frank Jackson,False,3000
2020-01-03,MIA,G/PG/SG/UTIL,Daryl Macon,False,3000
2020-01-03,BOS,G/PG/UTIL,Carsen Edwards,False,3000
2020-01-03,MIA,F/G/PG/SF/UTIL,Justise Winslow,False,4900
2020-01-03,WAS,G/PG/UTIL,John Wall,False,3000
2020-01-03,LAL,G/PG/SG/UTIL,Alex Caruso,False,3000
2020-01-03,BOS,G/PG/UTIL,Kemba Walker,False,8300
2020-01-03,ATL,G/PG/SG/UTIL,Evan Turner,False,3000
2020-01-03,NOR,G/PG/UTIL,Josh Gray,False,3000
2020-01-03,PHO,G/PG/SG/UTIL,Jalen Lecque,False,3000
2020-01-03,ORL,G/PG/SG/UTIL,Michael Carter-Williams,False,3000
2020-01-03,NYK,G/PG/SG/UTIL,Kadeem Allen,False,3000
2020-01-03,PHO,G/PG/UTIL,Jared Harper,False,3000
2020-01-03,NYK,G/PG/UTIL,Dennis Smith Jr.,False,3000
2020-01-03,HOU,G/PG/SG/UTIL,Michael Frazier,False,3000
2020-01-03,MIA,F/G/SF/SG/UTIL,Jimmy Butler,True,7800
2020-01-03,LAL,F/G/SF/SG/UTIL,Danny Green,True,3700
2020-01-03,PHO,F/PF/SF/UTIL,Kelly Oubre,True,6800
2020-01-03,BOS,F/G/SF/SG/UTIL,Jaylen Brown,True,7700
2020-01-03,NYK,F/PF/SF/UTIL,Marcus Morris,True,5600
