date,team,position,name,starter,salary
2020-03-07,MEM,G/PG/UTIL,Ja Morant,True,6800
2020-03-07,SAC,G/PG/UTIL,De'Aaron Fox,True,7900
2020-03-07,CLE,G/PG/SG/UTIL,Collin Sexton,True,6900
2020-03-07,GSW,G/SG/UTIL,Damion Lee,True,5700
2020-03-07,POR,G/PG/SG/UTIL,C.J. McCollum,True,8100
2020-03-07,CLE,G/PG/SG/UTIL,Matthew Dellavedova,True,3100
2020-03-07,DEN,G/PG/UTIL,Jamal Murray,True,6700
2020-03-07,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7500
2020-03-07,DEN,G/SG/UTIL,Gary Harris,True,4300
2020-03-07,MEM,G/PG/SG/UTIL,De'Anthony Melton,True,4400
2020-03-07,ATL,G/PG/UTIL,Trae Young,True,10100
2020-03-07,POR,G/PG/UTIL,Damian Lillard,True,9600
2020-03-07,UTA,G/PG/UTIL,Mike Conley,True,4900
2020-03-07,DET,G/PG/SG/UTIL,Brandon Knight,True,4800
2020-03-07,GSW,G/SG/UTIL,Mychal Mulder,True,3700
2020-03-07,PHI,G/PG/UTIL,Shake Milton,True,6300
2020-03-07,DET,G/SG/UTIL,Langston Galloway,False,3400
2020-03-07,MEM,G/SG/UTIL,Dillon Brooks,True,4900
2020-03-07,DET,F/G/PG/SF/UTIL,Bruce Brown,False,4700
2020-03-07,UTA,G/PG/SG/UTIL,Jordan Clarkson,False,4000
2020-03-07,PHI,G/PG/SG/UTIL,Alec Burks,False,4800
2020-03-07,ATL,G/PG/SG/UTIL,Jeff Teague,False,3900
2020-03-07,DET,G/PG/SG/UTIL,Jordan McRae,False,4500
2020-03-07,GSW,G/PG/SG/UTIL,Jordan Poole,False,4000
2020-03-07,PHI,G/PG/UTIL,Raul Neto,False,3000
2020-03-07,MEM,G/PG/UTIL,Tyus Jones,False,4200
2020-03-07,DEN,G/PG/UTIL,Monte Morris,False,4200
2020-03-07,POR,G/PG/SG/UTIL,Anfernee Simons,False,3000
2020-03-07,GSW,G/PG/SG/UTIL,Chasson Randle,False,3000
2020-03-07,SAC,G/PG/UTIL,Cory Joseph,False,3000
2020-03-07,ATL,G/PG/UTIL,Brandon Goodwin,False,3500
2020-03-07,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
2020-03-07,DEN,G/PG/UTIL,PJ Dozier,False,3000
2020-03-07,DET,G/SG/UTIL,Khyri Thomas,False,3000
2020-03-07,DET,G/PG/UTIL,Jordan Bone,False,3000
2020-03-07,GSW,G/PG/UTIL,Ky Bowman,False,3500
2020-03-07,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3000
2020-03-07,CLE,G/PG/UTIL,Darius Garland,False,4000
2020-03-07,DEN,G/SG/UTIL,Troy Daniels,False,3000
2020-03-07,GSW,G/PG/UTIL,Stephen Curry,False,8000
2020-03-07,PHI,G/SG/UTIL,Josh Richardson,False,4500
2020-03-07,CLE,G/PG/SG/UTIL,Matthew Mooney,False,3000
2020-03-07,MEM,G/PG/UTIL,Grayson Allen,False,3000
2020-03-07,MEM,G/PG/UTIL,Justise Winslow,False,4000
2020-03-07,DET,G/PG/UTIL,Derrick Rose,False,6200
2020-03-07,SAC,G/PG/UTIL,Kyle Guy,False,3000
2020-03-07,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2020-03-07,POR,G/SG/UTIL,Rodney Hood,False,3000
2020-03-07,ATL,G/SG/UTIL,Charlie Brown,False,3000
2020-03-07,CLE,G/PG/SG/UTIL,Dante Exum,False,3000
2020-03-07,UTA,G/PG/UTIL,Justin Wright-Foreman,False,3000
2020-03-07,PHI,F/G/PG/SF/UTIL,Ben Simmons,False,9000
2020-03-07,SAC,F/G/SF/SG/UTIL,Bogdan Bogdanovic,True,5400
2020-03-07,ATL,F/PF/UTIL,John Collins,True,8800
2020-03-07,UTA,F/PF/SF/UTIL,Bojan Bogdanovic,True,5800
2020-03-07,CLE,F/PF/UTIL,Kevin Love,True,7800
2020-03-07,DEN,F/G/SF/SG/UTIL,Will Barton,True,5300
2020-03-07,PHI,F/PF/SF/UTIL,Tobias Harris,True,8300
2020-03-07,SAC,F/G/SF/SG/UTIL,Buddy Hield,False,5400
2020-03-07,GSW,F/PF/SF/UTIL,Eric Paschall,False,5500
2020-03-07,PHI,F/PF/SF/UTIL,Glenn Robinson III,False,3900
2020-03-07,CLE,F/PF/SF/UTIL,Cedi Osman,True,4600
2020-03-07,MEM,F/SF/UTIL,Josh Jackson,False,4300
2020-03-07,SAC,F/PF/SF/UTIL,Harrison Barnes,True,4900
2020-03-07,ATL,F/G/SF/SG/UTIL,Kevin Huerter,True,5600
2020-03-07,SAC,F/G/SF/SG/UTIL,Kent Bazemore,False,4600
2020-03-07,MEM,F/PF/SF/UTIL,Kyle Anderson,True,4100
2020-03-07,PHI,F/PF/UTIL,Mike Scott,True,4300
