date,team,position,name,starter,salary
2020-01-01,LAL,F/G/PG/SF/UTIL,LeBron James,True,10300
2020-01-01,ORL,G/PG/UTIL,D.J. Augustin,False,4500
2020-01-01,PHO,G/PG/SG/UTIL,Devin Booker,True,7400
2020-01-01,WAS,G/SG/UTIL,Bradley Beal,True,8700
2020-01-01,POR,G/PG/UTIL,Damian Lillard,True,9200
2020-01-01,ORL,G/PG/SG/UTIL,Markelle Fultz,True,5100
2020-01-01,MIN,G/PG/SG/UTIL,Shabazz Napier,True,5800
2020-01-01,NYK,G/PG/SG/UTIL,Frank Ntilikina,False,3000
2020-01-01,LAL,G/PG/SG/UTIL,Avery Bradley,True,3100
2020-01-01,MIN,G/PG/SG/UTIL,Jarrett Culver,True,4800
2020-01-01,POR,G/PG/SG/UTIL,C.J. McCollum,True,6800
2020-01-01,WAS,G/PG/SG/UTIL,Jordan McRae,False,5800
2020-01-01,PHO,G/PG/UTIL,Ricky Rubio,True,7000
2020-01-01,NYK,G/PG/UTIL,Elfrid Payton,True,6100
2020-01-01,MIL,G/PG/UTIL,Eric Bledsoe,True,5500
2020-01-01,WAS,G/PG/UTIL,Ishmael Smith,False,4400
2020-01-01,MIL,F/G/PG/SF/UTIL,Donte DiVincenzo,True,4000
2020-01-01,MIN,G/PG/SG/UTIL,Jaylen Nowell,False,3000
2020-01-01,PHO,G/PG/SG/UTIL,Tyler Johnson,False,3000
2020-01-01,POR,G/PG/SG/UTIL,Anfernee Simons,False,3400
2020-01-01,WAS,G/PG/UTIL,Isaiah Thomas,True,5100
2020-01-01,NYK,G/PG/SG/UTIL,RJ Barrett,True,5600
2020-01-01,MIL,G/PG/SG/UTIL,George Hill,False,4300
2020-01-01,PHO,G/PG/SG/UTIL,Elie Okobo,False,3000
2020-01-01,WAS,G/PG/SG/UTIL,Gary Payton,True,5500
2020-01-01,POR,G/SG/UTIL,Gary Trent Jr.,False,3400
2020-01-01,WAS,G/PG/UTIL,Justin Robinson,False,3000
2020-01-01,LAL,G/PG/UTIL,Rajon Rondo,False,4000
2020-01-01,ORL,G/PG/UTIL,Josh Magette,False,3000
2020-01-01,LAL,G/PG/SG/UTIL,Alex Caruso,False,3000
2020-01-01,LAL,G/SG/UTIL,Troy Daniels,False,3000
2020-01-01,LAL,G/PG/UTIL,Quinn Cook,False,3000
2020-01-01,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3000
2020-01-01,PHO,G/PG/SG/UTIL,Ty Jerome,False,3000
2020-01-01,MIN,G/PG/UTIL,Jeff Teague,False,5200
2020-01-01,MIL,G/PG/SG/UTIL,Frank Mason III,False,3000
2020-01-01,MIN,G/PG/UTIL,Jordan McLaughlin,False,3300
2020-01-01,WAS,G/PG/UTIL,John Wall,False,3000
2020-01-01,PHO,G/PG/SG/UTIL,Jalen Lecque,False,3000
2020-01-01,ORL,G/PG/SG/UTIL,Michael Carter-Williams,False,3200
2020-01-01,NYK,G/PG/SG/UTIL,Kadeem Allen,False,3000
2020-01-01,PHO,G/PG/UTIL,Jared Harper,False,3000
2020-01-01,NYK,G/PG/UTIL,Dennis Smith Jr.,False,3200
