date,team,position,name,starter,salary
2019-11-12,ATL,G/PG/UTIL,Trae Young,True,9200
2019-11-12,NYK,G/PG/SG/UTIL,RJ Barrett,True,5900
2019-11-12,LAL,F/G/PG/SF/UTIL,LeBron James,True,10500
2019-11-12,POR,G/PG/UTIL,Damian Lillard,True,9500
2019-11-12,PHO,G/PG/UTIL,Ricky Rubio,True,7700
2019-11-12,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7900
2019-11-12,BKN,G/PG/UTIL,Kyrie Irving,True,9300
2019-11-12,PHO,G/PG/SG/UTIL,Devin Booker,True,8100
2019-11-12,DEN,G/PG/SG/UTIL,Jamal Murray,True,6300
2019-11-12,CHI,G/PG/SG/UTIL,Coby White,False,4100
2019-11-12,CHI,G/PG/SG/UTIL,Zach LaVine,True,7100
2019-11-12,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,7400
2019-11-12,DET,G/SG/UTIL,Luke Kennard,True,6000
2019-11-12,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,4700
2019-11-12,IND,G/PG/SG/UTIL,Malcolm Brogdon,True,7600
2019-11-12,POR,G/PG/SG/UTIL,C.J. McCollum,True,6500
2019-11-12,CLE,G/PG/SG/UTIL,Collin Sexton,True,5700
2019-11-12,IND,G/PG/SG/UTIL,Aaron Holiday,True,4600
2019-11-12,MIA,G/PG/UTIL,Goran Dragic,False,5600
2019-11-12,OKC,G/PG/UTIL,Chris Paul,True,6700
2019-11-12,CHI,G/PG/SG/UTIL,Kris Dunn,False,3900
2019-11-12,UTA,G/PG/UTIL,Mike Conley,True,6200
2019-11-12,CLE,F/G/PG/SF/UTIL,Jordan Clarkson,False,4900
2019-11-12,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,False,5500
2019-11-12,DEN,G/PG/UTIL,Monte Morris,False,3500
2019-11-12,DEN,G/SG/UTIL,Gary Harris,True,4500
2019-11-12,CHI,G/PG/SG/UTIL,Ryan Arcidiacono,False,3100
2019-11-12,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3100
2019-11-12,LAL,G/PG/UTIL,Rajon Rondo,False,4900
2019-11-12,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,7000
2019-11-12,CLE,G/PG/UTIL,Darius Garland,True,4400
2019-11-12,LAL,G/PG/SG/UTIL,Avery Bradley,True,4200
2019-11-12,SAC,G/PG/SG/UTIL,Cory Joseph,True,3700
2019-11-12,IND,G/PG/UTIL,T.J. McConnell,False,4400
2019-11-12,DET,G/PG/SG/UTIL,Langston Galloway,False,4000
2019-11-12,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
