date,team,position,name,starter,salary
2020-02-27,NYK,G/PG/UTIL,Elfrid Payton,True,7000
2020-02-27,POR,G/PG/SG/UTIL,C.J. McCollum,True,9000
2020-02-27,IND,G/PG/UTIL,Malcolm Brogdon,True,7300
2020-02-27,PHI,G/PG/UTIL,Shake Milton,True,4700
2020-02-27,OKC,G/PG/UTIL,Chris Paul,True,7900
2020-02-27,SAC,G/PG/UTIL,Cory Joseph,True,3100
2020-02-27,PHI,G/SG/UTIL,Josh Richardson,True,5300
2020-02-27,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,7400
2020-02-27,LAL,G/PG/UTIL,Rajon Rondo,True,3500
2020-02-27,GSW,G/SG/UTIL,Damion Lee,True,5400
2020-02-27,OKC,G/PG/SG/UTIL,Dennis Schroder,False,5500
2020-02-27,NYK,G/PG/SG/UTIL,RJ Barrett,True,5800
2020-02-27,GSW,G/PG/SG/UTIL,Jordan Poole,True,4900
2020-02-27,IND,G/PG/SG/UTIL,Victor Oladipo,True,6200
2020-02-27,GSW,G/PG/UTIL,Ky Bowman,False,4200
2020-02-27,LAL,G/PG/SG/UTIL,Avery Bradley,True,3300
2020-02-27,PHI,G/PG/SG/UTIL,Alec Burks,False,4200
2020-02-27,IND,G/PG/UTIL,T.J. McConnell,False,3400
2020-02-27,LAL,G/PG/SG/UTIL,Alex Caruso,False,3400
2020-02-27,IND,G/PG/SG/UTIL,Aaron Holiday,False,4800
2020-02-27,LAL,G/PG/UTIL,Quinn Cook,False,3000
2020-02-27,POR,G/PG/SG/UTIL,Anfernee Simons,False,3600
2020-02-27,GSW,F/G/PG/SF/UTIL,Draymond Green,True,5500
2020-02-27,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3000
2020-02-27,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
2020-02-27,LAL,G/SG/UTIL,Troy Daniels,False,3000
2020-02-27,NYK,G/PG/UTIL,Dennis Smith Jr.,False,4200
2020-02-27,PHI,G/PG/UTIL,Raul Neto,False,3200
2020-02-27,POR,G/PG/UTIL,Damian Lillard,False,9500
2020-02-27,GSW,G/PG/UTIL,Stephen Curry,False,8400
2020-02-27,NYK,G/PG/SG/UTIL,Frank Ntilikina,False,3400
2020-02-27,LAL,F/G/PG/SF/UTIL,LeBron James,False,11000
2020-02-27,OKC,G/SG/UTIL,Andre Roberson,False,3000
2020-02-27,SAC,G/PG/UTIL,Kyle Guy,False,3000
2020-02-27,POR,G/SG/UTIL,Rodney Hood,False,3000
2020-02-27,SAC,G/PG/UTIL,De'Aaron Fox,False,7600
2020-02-27,SAC,G/SG/UTIL,DaQuan Jeffries,False,3000
2020-02-27,IND,G/PG/SG/UTIL,Nazareth Mitrou-Long,False,3000
2020-02-27,PHI,F/G/PG/SF/UTIL,Ben Simmons,False,8700
2020-02-27,NYK,G/PG/SG/UTIL,Kadeem Allen,False,3000
2020-02-27,PHI,F/PF/SF/UTIL,Tobias Harris,True,7500
2020-02-27,OKC,F/PF/SF/UTIL,Danilo Gallinari,True,6300
2020-02-27,SAC,F/PF/UTIL,Nemanja Bjelica,True,5300
2020-02-27,SAC,F/PF/SF/UTIL,Harrison Barnes,True,5300
2020-02-27,POR,F/G/SF/SG/UTIL,Gary Trent Jr.,True,4100
2020-02-27,GSW,F/PF/SF/UTIL,Eric Paschall,False,5000
2020-02-27,NYK,F/PF/SF/UTIL,Maurice Harkless,True,3100
2020-02-27,IND,F/PF/SF/UTIL,T.J. Warren,True,6000
2020-02-27,SAC,F/G/SF/SG/UTIL,Buddy Hield,False,6100
2020-02-27,POR,F/PF/UTIL,Carmelo Anthony,True,5600
2020-02-27,SAC,F/G/SF/SG/UTIL,Bogdan Bogdanovic,True,5200
2020-02-27,LAL,F/G/SF/SG/UTIL,Kentavious Caldwell-Pope,False,3600
2020-02-27,POR,F/SF/UTIL,Trevor Ariza,True,4800
2020-02-27,IND,F/G/SF/SG/UTIL,Justin Holiday,False,4800
2020-02-27,SAC,F/G/SF/SG/UTIL,Kent Bazemore,False,4700
2020-02-27,PHI,F/G/SF/SG/UTIL,Furkan Korkmaz,False,4400
2020-02-27,LAL,F/PF/SF/UTIL,Markieff Morris,False,3100
2020-02-27,GSW,F/PF/SF/UTIL,Juan Toscano-Anderson,False,3900
2020-02-27,OKC,F/PF/SF/UTIL,Abdel Nader,False,3100
2020-02-27,PHI,F/G/SF/SG/UTIL,Matisse Thybulle,False,3100
2020-02-27,PHI,F/PF/SF/UTIL,Glenn Robinson III,True,3100
2020-02-27,OKC,F/SF/UTIL,Luguentz Dort,True,3200
2020-02-27,OKC,F/G/SF/SG/UTIL,Hamidou Diallo,False,3000
2020-02-27,PHI,F/PF/UTIL,Mike Scott,False,3000
2020-02-27,LAL,F/PF/SF/UTIL,Jared Dudley,False,3000
2020-02-27,IND,F/PF/SF/UTIL,Doug McDermott,False,3200
2020-02-27,NYK,F/SF/UTIL,Reggie Bullock,False,3300
2020-02-27,POR,F/PF/SF/UTIL,Nassir Little,False,3000
2020-02-27,POR,F/PF/UTIL,Wenyen Gabriel,False,3000
2020-02-27,NYK,F/PF/SF/UTIL,Kevin Knox,False,3000
2020-02-27,IND,F/PF/SF/UTIL,JaKarr Sampson,False,3000
2020-02-27,NYK,F/G/SF/SG/UTIL,Wayne Ellington,False,3000
2020-02-27,LAL,F/G/SF/SG/UTIL,Danny Green,True,3700
2020-02-27,SAC,F/G/SF/SG/UTIL,Justin James,False,3000
2020-02-27,OKC,F/G/SF/SG/UTIL,Terrance Ferguson,False,3000
2020-02-27,OKC,F/G/SF/SG/UTIL,Deonte Burton,False,3000
2020-02-27,NYK,F/G/SF/SG/UTIL,Damyean Dotson,False,3000
2020-02-27,GSW,F/G/SF/SG/UTIL,Andrew Wiggins,False,7200
2020-02-27,OKC,F/PF/UTIL,Isaiah Roby,False,3000
2020-02-27,IND,F/PF/UTIL,Alize Johnson,False,3000
2020-02-27,SAC,F/PF/UTIL,Jabari Parker,False,3100
2020-02-27,POR,F/PF/SF/UTIL,Mario Hezonja,False,3000
2020-02-27,LAL,F/PF/UTIL,Kostas Antetokounmpo,False,3000
2020-02-27,OKC,F/PF/UTIL,Kevin Hervey,False,3000
2020-02-27,IND,F/G/SF/SG/UTIL,Brian Bowen II,False,3000
2020-02-27,LAL,F/G/SF/SG/UTIL,Talen Horton-Tucker,False,3000
2020-02-27,GSW,F/G/SF/SG/UTIL,Klay Thompson,False,3000
2020-02-27,OKC,F/PF/UTIL,Darius Bazley,False,3000
2020-02-27,IND,F/SF/UTIL,Jeremy Lamb,False,4500
2020-02-27,LAL,F/PF/UTIL,Devontae Cacok,False,3000
2020-02-27,IND,F/G/SF/SG/UTIL,Edmond Sumner,False,3000
2020-02-27,NYK,F/PF/UTIL,Ignas Brazdeikis,False,3000
2020-02-27,POR,F/PF/SF/UTIL,Jaylen Hoard,False,3000
2020-02-27,PHI,F/SF/UTIL,Marial Shayok,False,3000
2020-02-27,PHI,F/SF/UTIL,Zhaire Smith,False,3000
2020-02-27,NYK,C/F/PF/UTIL,Julius Randle,True,7800
2020-02-27,POR,C/UTIL,Hassan Whiteside,True,8800
2020-02-27,PHI,C/F/PF/UTIL,Al Horford,True,5200
2020-02-27,IND,C/F/PF/UTIL,Domantas Sabonis,True,9100
2020-02-27,LAL,C/F/PF/UTIL,Anthony Davis,True,10300
2020-02-27,LAL,C/UTIL,Dwight Howard,False,4100
2020-02-27,IND,C/UTIL,Myles Turner,True,5200
2020-02-27,SAC,C/UTIL,Harry Giles,True,5500
2020-02-27,SAC,C/UTIL,Alex Len,False,3300
2020-02-27,NYK,C/UTIL,Mitchell Robinson,False,5000
2020-02-27,LAL,C/F/PF/UTIL,Kyle Kuzma,False,3900
2020-02-27,OKC,C/UTIL,Nerlens Noel,False,3300
2020-02-27,OKC,C/UTIL,Steven Adams,True,6800
2020-02-27,LAL,C/UTIL,JaVale McGee,True,3000
2020-02-27,GSW,C/UTIL,Marquese Chriss,True,5900
2020-02-27,PHI,C/UTIL,Kyle O'Quinn,False,3000
2020-02-27,GSW,C/UTIL,Kevon Looney,False,3100
2020-02-27,POR,C/UTIL,Caleb Swanigan,False,3000
2020-02-27,GSW,C/F/PF/UTIL,Dragan Bender,True,3000
2020-02-27,NYK,C/F/PF/UTIL,Bobby Portis,True,4100
2020-02-27,IND,C/UTIL,Goga Bitadze,False,3000
2020-02-27,PHI,C/UTIL,Norvel Pelle,False,3000
2020-02-27,NYK,C/UTIL,Taj Gibson,False,3000
2020-02-27,IND,C/F/PF/UTIL,TJ Leaf,False,3000
2020-02-27,SAC,C/F/PF/UTIL,Anthony Tolliver,False,3000
2020-02-27,OKC,C/F/PF/UTIL,Mike Muscala,False,3000
2020-02-27,POR,C/UTIL,Jusuf Nurkic,False,3000
2020-02-27,POR,C/F/PF/UTIL,Zach Collins,False,3000
2020-02-27,POR,C/UTIL,Moses Brown,False,3000
2020-02-27,SAC,C/UTIL,Marvin Bagley,False,5700
2020-02-27,NYK,C/UTIL,Kenny Wooten,False,3000
2020-02-27,SAC,C/UTIL,Richaun Holmes,False,5600
2020-02-27,GSW,C/UTIL,Alen Smailagic,False,3000
2020-02-27,PHI,C/UTIL,Joel Embiid,False,10700
2020-02-27,GSW,NA/UTIL,Mychal Mulder,False,N/A
