date,team,position,name,starter,salary
2020-01-24,HOU,G/PG/UTIL,Russell Westbrook,True,10400
2020-01-24,BOS,G/PG/UTIL,Kemba Walker,True,7500
2020-01-24,PHO,G/PG/SG/UTIL,Devin Booker,True,8700
2020-01-24,ATL,G/PG/UTIL,Trae Young,True,9400
2020-01-24,GSW,G/PG/SG/UTIL,D'Angelo Russell,True,7800
2020-01-24,TOR,G/PG/UTIL,Kyle Lowry,True,7000
2020-01-24,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,7800
2020-01-24,SAC,G/PG/UTIL,De'Aaron Fox,True,8100
2020-01-24,NOR,G/PG/SG/UTIL,Jrue Holiday,True,7400
2020-01-24,SAS,G/PG/SG/UTIL,Derrick White,False,4900
2020-01-24,NYK,G/PG/UTIL,Elfrid Payton,True,5500
2020-01-24,DET,G/PG/SG/UTIL,Derrick Rose,True,7600
2020-01-24,OKC,G/PG/SG/UTIL,Dennis Schroder,False,6500
2020-01-24,GSW,F/G/PG/SF/UTIL,Draymond Green,True,5400
2020-01-24,MEM,G/PG/UTIL,Ja Morant,True,7000
2020-01-24,MEM,G/SG/UTIL,Dillon Brooks,True,5700
2020-01-24,OKC,G/PG/UTIL,Chris Paul,True,7400
2020-01-24,CHI,G/SG/UTIL,Zach LaVine,True,8800
2020-01-24,TOR,G/PG/SG/UTIL,Fred VanVleet,True,7700
2020-01-24,CHI,F/G/PG/SF/UTIL,Kris Dunn,True,5500
2020-01-24,IND,G/PG/SG/UTIL,Aaron Holiday,False,4500
2020-01-24,DET,G/PG/UTIL,Reggie Jackson,True,4500
2020-01-24,LAC,G/PG/SG/UTIL,Louis Williams,False,7400
2020-01-24,HOU,G/PG/SG/UTIL,James Harden,True,11100
2020-01-24,IND,G/PG/UTIL,T.J. McConnell,True,4900
2020-01-24,BOS,G/PG/SG/UTIL,Marcus Smart,True,5900
2020-01-24,GSW,G/PG/SG/UTIL,Alec Burks,False,5900
2020-01-24,DEN,F/G/PG/SF/UTIL,Will Barton,True,7300
2020-01-24,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,4700
2020-01-24,NOR,G/PG/UTIL,Lonzo Ball,True,7100
2020-01-24,DEN,G/PG/SG/UTIL,Malik Beasley,False,4300
2020-01-24,MIA,G/SG/UTIL,Tyler Herro,True,4600
2020-01-24,HOU,G/PG/SG/UTIL,Austin Rivers,False,3100
2020-01-24,MIN,G/PG/UTIL,Shabazz Napier,True,5300
2020-01-24,DET,G/SG/UTIL,Langston Galloway,False,3800
2020-01-24,BOS,G/SG/UTIL,Javonte Green,False,3100
2020-01-24,ATL,G/SG/UTIL,Kevin Huerter,True,5900
2020-01-24,ORL,G/PG/SG/UTIL,Markelle Fultz,True,6000
2020-01-24,SAS,G/PG/SG/UTIL,Patty Mills,False,3500
2020-01-24,SAC,G/PG/UTIL,Cory Joseph,False,3000
2020-01-24,CHI,G/PG/UTIL,Tomas Satoransky,True,4700
2020-01-24,PHO,G/PG/UTIL,Ricky Rubio,True,7300
2020-01-24,DEN,G/PG/UTIL,Monte Morris,False,5000
2020-01-24,MIN,G/PG/UTIL,Jordan McLaughlin,False,3000
2020-01-24,MIN,G/PG/SG/UTIL,Jarrett Culver,False,4700
2020-01-24,DEN,G/SG/UTIL,Gary Harris,True,4600
2020-01-24,ORL,G/PG/SG/UTIL,Michael Carter-Williams,False,3600
2020-01-24,ATL,G/PG/UTIL,Jeff Teague,False,4800
