date,team,position,name,starter,salary
2019-11-03,DAL,G/PG/SG/UTIL,Luka Doncic,True,9200
2019-11-03,LAL,F/G/PG/SF/UTIL,LeBron James,True,9300
2019-11-03,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7200
2019-11-03,SAS,G/PG/UTIL,Dejounte Murray,True,6200
2019-11-03,HOU,G/PG/SG/UTIL,James Harden,True,10600
2019-11-03,SAC,G/PG/UTIL,De'Aaron Fox,True,8000
2019-11-03,NYK,G/PG/SG/UTIL,RJ Barrett,True,6500
2019-11-03,MIA,G/SG/UTIL,Tyler Herro,False,5600
2019-11-03,MIA,G/PG/UTIL,Goran Dragic,False,5500
2019-11-03,LAC,G/PG/SG/UTIL,Louis Williams,False,6700
2019-11-03,SAS,G/PG/SG/UTIL,Bryn Forbes,True,4300
2019-11-03,DAL,G/PG/SG/UTIL,Jalen Brunson,True,4500
2019-11-03,DAL,G/PG/SG/UTIL,Delon Wright,False,4900
2019-11-03,CLE,F/G/PG/SF/UTIL,Jordan Clarkson,False,4100
2019-11-03,LAC,G/PG/SG/UTIL,Patrick Beverley,True,4800
2019-11-03,HOU,G/PG/UTIL,Russell Westbrook,True,9100
2019-11-03,HOU,G/PG/UTIL,Chris Clemons,False,3000
2019-11-03,LAL,G/PG/SG/UTIL,Avery Bradley,True,3400
2019-11-03,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3100
2019-11-03,CLE,G/PG/SG/UTIL,Brandon Knight,False,3000
2019-11-03,SAS,G/PG/SG/UTIL,Derrick White,False,4600
2019-11-03,CLE,G/PG/SG/UTIL,Collin Sexton,True,5900
2019-11-03,DAL,G/PG/SG/UTIL,Seth Curry,True,3400
2019-11-03,CLE,G/PG/UTIL,Darius Garland,True,3800
2019-11-03,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,5700
2019-11-03,HOU,G/PG/SG/UTIL,Austin Rivers,False,3100
2019-11-03,NYK,G/PG/SG/UTIL,Frank Ntilikina,True,3100
2019-11-03,LAL,G/PG/SG/UTIL,Alex Caruso,False,3100
2019-11-03,SAC,G/PG/SG/UTIL,Cory Joseph,False,3100
2019-11-03,SAS,G/PG/SG/UTIL,Patty Mills,False,3500
2019-11-03,UTA,G/PG/UTIL,Mike Conley,True,6900
2019-11-03,LAL,G/SG/UTIL,Troy Daniels,False,3000
2019-11-03,LAL,G/PG/UTIL,Quinn Cook,False,3200
2019-11-03,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
2019-11-03,MIA,F/G/PG/SF/UTIL,Justise Winslow,False,6300
2019-11-03,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2019-11-03,LAC,G/SG/UTIL,Jerome Robinson,False,3000
2019-11-03,DAL,G/PG/SG/UTIL,Jose Barea,False,3000
2019-11-03,NYK,G/PG/UTIL,Elfrid Payton,False,5200
2019-11-03,MIA,G/PG/SG/UTIL,Daryl Macon,False,3000
2019-11-03,LAC,G/PG/UTIL,Derrick Walton Jr.,False,3000
2019-11-03,DAL,G/SG/UTIL,Antonius Cleveland,False,3000
2019-11-03,DAL,G/SG/UTIL,Josh Reaves,False,3000
2019-11-03,SAC,G/PG/SG/UTIL,Kyle Guy,False,3000
2019-11-03,SAS,G/PG/UTIL,Quinndary Weatherspoon,False,3000
