date,team,position,name,starter,salary
2020-01-07,LAL,F/G/PG/SF/UTIL,LeBron James,True,11200
2020-01-07,PHO,G/PG/SG/UTIL,Devin Booker,True,8800
2020-01-07,TOR,G/PG/UTIL,Kyle Lowry,True,8700
2020-01-07,OKC,G/PG/UTIL,Chris Paul,True,6900
2020-01-07,SAC,G/PG/UTIL,De'Aaron Fox,True,7700
2020-01-07,POR,G/PG/UTIL,Damian Lillard,True,9200
2020-01-07,MEM,G/PG/UTIL,Ja Morant,True,6800
2020-01-07,DET,G/PG/SG/UTIL,Derrick Rose,False,6400
2020-01-07,MIN,G/PG/SG/UTIL,Jarrett Culver,True,5000
2020-01-07,NYK,G/PG/UTIL,Elfrid Payton,True,6000
2020-01-07,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,6800
2020-01-07,BKN,F/G/PG/SF/UTIL,Caris LeVert,False,6000
2020-01-07,MIN,G/PG/UTIL,Jeff Teague,False,4700
2020-01-07,PHO,G/PG/UTIL,Ricky Rubio,True,7100
2020-01-07,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,True,7600
2020-01-07,OKC,G/PG/SG/UTIL,Dennis Schroder,False,6500
2020-01-07,DET,F/G/PG/SF/UTIL,Bruce Brown,True,4800
2020-01-07,CLE,G/PG/SG/UTIL,Collin Sexton,True,6000
2020-01-07,CLE,G/PG/UTIL,Darius Garland,True,4800
2020-01-07,POR,G/PG/SG/UTIL,C.J. McCollum,True,6700
2020-01-07,LAL,G/PG/UTIL,Rajon Rondo,False,3600
2020-01-07,CLE,G/PG/SG/UTIL,Brandon Knight,False,3200
2020-01-07,NYK,G/PG/SG/UTIL,RJ Barrett,True,5600
2020-01-07,CLE,G/PG/SG/UTIL,Matthew Dellavedova,False,3400
2020-01-07,POR,G/PG/SG/UTIL,Anfernee Simons,False,4200
2020-01-07,SAC,G/PG/SG/UTIL,Cory Joseph,False,3400
2020-01-07,MIN,G/PG/SG/UTIL,Shabazz Napier,True,6100
2020-01-07,LAL,G/PG/SG/UTIL,Avery Bradley,True,3800
2020-01-07,TOR,G/SG/UTIL,Matt Thomas,False,3000
2020-01-07,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,3700
2020-01-07,PHO,G/PG/SG/UTIL,Tyler Johnson,False,3000
2020-01-07,NYK,G/PG/SG/UTIL,Frank Ntilikina,False,3400
2020-01-07,PHO,G/PG/SG/UTIL,Elie Okobo,False,3000
