date,team,position,name,starter,salary
2020-01-18,PHO,G/PG/SG/UTIL,Devin Booker,True,8400
2020-01-18,CHI,G/SG/UTIL,Zach LaVine,True,9200
2020-01-18,BOS,G/PG/SG/UTIL,Marcus Smart,True,5500
2020-01-18,HOU,G/PG/UTIL,Russell Westbrook,True,9300
2020-01-18,LAL,F/G/PG/SF/UTIL,LeBron James,True,11000
2020-01-18,NOR,G/PG/UTIL,Lonzo Ball,True,7000
2020-01-18,GSW,G/PG/SG/UTIL,D'Angelo Russell,True,7400
2020-01-18,LAC,G/PG/SG/UTIL,Louis Williams,False,6700
2020-01-18,HOU,G/PG/SG/UTIL,James Harden,True,11200
2020-01-18,POR,G/SG/UTIL,Gary Trent Jr.,False,3000
2020-01-18,TOR,G/PG/SG/UTIL,Fred VanVleet,True,6900
2020-01-18,OKC,G/PG/UTIL,Chris Paul,True,7000
2020-01-18,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,9000
2020-01-18,POR,G/PG/UTIL,Damian Lillard,True,8200
2020-01-18,DET,G/PG/SG/UTIL,Derrick Rose,True,6900
2020-01-18,TOR,G/PG/UTIL,Kyle Lowry,True,7800
2020-01-18,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,7200
2020-01-18,BKN,G/PG/UTIL,Kyrie Irving,True,7800
2020-01-18,MIN,G/PG/SG/UTIL,Jarrett Culver,True,5600
2020-01-18,SAC,G/PG/UTIL,De'Aaron Fox,True,8100
2020-01-18,CLE,G/PG/SG/UTIL,Collin Sexton,True,6200
2020-01-18,ORL,G/PG/SG/UTIL,Markelle Fultz,True,6200
2020-01-18,ATL,G/PG/UTIL,Trae Young,True,10100
2020-01-18,NYK,G/PG/UTIL,Elfrid Payton,True,5400
2020-01-18,ATL,G/PG/UTIL,Jeff Teague,False,4300
2020-01-18,LAC,G/PG/UTIL,Patrick Beverley,True,5100
2020-01-18,GSW,G/SG/UTIL,Jordan Poole,False,3400
2020-01-18,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7600
2020-01-18,UTA,G/PG/SG/UTIL,Jordan Clarkson,False,4700
2020-01-18,PHO,G/PG/UTIL,Ricky Rubio,True,7500
2020-01-18,MIL,G/PG/SG/UTIL,Donte DiVincenzo,False,3800
2020-01-18,DET,G/PG/SG/UTIL,Langston Galloway,False,3000
2020-01-18,OKC,G/PG/SG/UTIL,Dennis Schroder,False,6400
2020-01-18,CHI,F/G/PG/SF/UTIL,Kris Dunn,True,5200
2020-01-18,GSW,G/PG/SG/UTIL,Alec Burks,True,5100
2020-01-18,CLE,G/PG/UTIL,Darius Garland,True,5200
2020-01-18,CHI,G/PG/SG/UTIL,Coby White,False,4400
2020-01-18,MIL,G/SG/UTIL,Wes Matthews,True,3200
2020-01-18,MIL,G/PG/UTIL,Eric Bledsoe,True,6300
2020-01-18,CHI,G/PG/UTIL,Tomas Satoransky,True,5800
2020-01-18,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,True,6400
2020-01-18,PHI,G/SG/UTIL,Furkan Korkmaz,False,3200
2020-01-18,POR,G/PG/SG/UTIL,Anfernee Simons,True,3100
2020-01-18,LAL,G/PG/SG/UTIL,Alex Caruso,False,3800
2020-01-18,MIN,G/PG/UTIL,Shabazz Napier,True,5100
2020-01-18,BOS,G/SG/UTIL,Javonte Green,False,3000
2020-01-18,NOR,G/PG/SG/UTIL,Nickeil Alexander-Walker,False,3300
2020-01-18,MIN,G/PG/UTIL,Jordan McLaughlin,False,3000
2020-01-18,BOS,G/PG/UTIL,Tremont Waters,False,3000
2020-01-18,MIL,G/PG/UTIL,George Hill,False,3400
2020-01-18,SAC,G/PG/SG/UTIL,Cory Joseph,False,3000
2020-01-18,OKC,G/SG/UTIL,Luguentz Dort,False,3000
2020-01-18,BKN,F/G/PG/SF/UTIL,Caris LeVert,False,4500
2020-01-18,UTA,G/PG/UTIL,Mike Conley,False,4400
2020-01-18,ORL,G/PG/SG/UTIL,Michael Carter-Williams,False,3200
2020-01-18,DET,G/PG/UTIL,Tim Frazier,False,3000
2020-01-18,PHO,G/PG/SG/UTIL,Jevon Carter,False,3000
2020-01-18,TOR,F/G/PG/SF/UTIL,Patrick McCaw,False,3700
2020-01-18,PHI,G/PG/UTIL,Raul Neto,False,3000
2020-01-18,NOR,G/PG/UTIL,Frank Jackson,False,3200
2020-01-18,LAL,G/SG/UTIL,Avery Bradley,True,3600
2020-01-18,DET,F/G/PG/SF/UTIL,Bruce Brown,True,5100
2020-01-18,NYK,G/PG/UTIL,Frank Ntilikina,False,3400
2020-01-18,CHI,F/G/PG/SF/UTIL,Shaquille Harrison,False,3000
2020-01-18,LAL,G/PG/UTIL,Quinn Cook,False,3300
2020-01-18,BKN,G/PG/SG/UTIL,Theo Pinson,False,3000
2020-01-18,SAC,G/PG/SG/UTIL,Yogi Ferrell,False,3000
2020-01-18,PHO,G/PG/UTIL,Elie Okobo,False,3500
2020-01-18,CHI,G/PG/SG/UTIL,Ryan Arcidiacono,False,3000
2020-01-18,CLE,G/PG/SG/UTIL,Dante Exum,False,3600
2020-01-18,CLE,G/PG/SG/UTIL,Matthew Dellavedova,False,3500
2020-01-18,LAC,G/SG/UTIL,Jerome Robinson,False,3100
2020-01-18,BOS,G/PG/SG/UTIL,Brad Wanamaker,False,3100
2020-01-18,GSW,G/PG/UTIL,Ky Bowman,False,3000
2020-01-18,ATL,G/SG/UTIL,Kevin Huerter,True,6500
2020-01-18,LAL,G/SG/UTIL,Troy Daniels,False,3000
2020-01-18,PHO,G/PG/UTIL,Ty Jerome,False,3000
2020-01-18,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3800
2020-01-18,BKN,G/PG/SG/UTIL,Chris Chiozza,False,3000
2020-01-18,NYK,G/PG/SG/UTIL,Allonzo Trier,False,3000
2020-01-18,ATL,G/PG/SG/UTIL,Brandon Goodwin,False,3400
2020-01-18,TOR,G/PG/SG/UTIL,Terence Davis,False,3700
2020-01-18,TOR,G/SG/UTIL,Matt Thomas,False,3000
2020-01-18,LAC,G/PG/UTIL,Terance Mann,False,3000
2020-01-18,HOU,G/PG/SG/UTIL,Michael Frazier,False,3000
2020-01-18,DET,G/PG/UTIL,Reggie Jackson,False,3000
2020-01-18,NOR,G/PG/SG/UTIL,Jrue Holiday,False,7400
2020-01-18,PHI,G/PG/SG/UTIL,Shake Milton,False,3000
2020-01-18,HOU,G/PG/UTIL,Chris Clemons,False,3000
2020-01-18,POR,G/PG/SG/UTIL,C.J. McCollum,False,6800
2020-01-18,ATL,G/SG/UTIL,Charlie Brown,False,3000
2020-01-18,PHO,G/SG/UTIL,Jalen Lecque,False,3000
2020-01-18,PHO,G/PG/SG/UTIL,Tyler Johnson,False,3000
2020-01-18,PHI,G/PG/SG/UTIL,Trey Burke,False,3000
2020-01-18,GSW,F/G/PG/SF/UTIL,Draymond Green,False,5800
2020-01-18,ORL,G/PG/UTIL,D.J. Augustin,False,4200
2020-01-18,GSW,F/G/PG/SF/UTIL,Jacob Evans III,False,3000
2020-01-18,MIL,G/PG/UTIL,Frank Mason III,False,3000
2020-01-18,MIL,G/SG/UTIL,Cameron Reynolds,False,3000
2020-01-18,BKN,G/PG/SG/UTIL,Garrett Temple,False,3600
2020-01-18,BOS,G/PG/UTIL,Carsen Edwards,False,3000
2020-01-18,LAC,G/PG/UTIL,Derrick Walton Jr.,False,3000
2020-01-18,OKC,G/SG/UTIL,Andre Roberson,False,3000
2020-01-18,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2020-01-18,UTA,G/SG/UTIL,Miye Oni,False,3000
2020-01-18,NYK,G/SG/UTIL,RJ Barrett,False,5700
2020-01-18,LAC,F/G/PG/SF/UTIL,Amir Coffey,False,3000
2020-01-18,LAL,G/PG/UTIL,Rajon Rondo,False,4000
2020-01-18,CHI,G/SG/UTIL,Max Strus,False,3000
2020-01-18,BOS,G/PG/UTIL,Kemba Walker,False,7400
2020-01-18,UTA,G/SG/UTIL,Justin Wright-Foreman,False,3000
2020-01-18,NOR,G/PG/UTIL,Josh Gray,False,3000
2020-01-18,NYK,G/PG/UTIL,Kadeem Allen,False,3100
2020-01-18,PHO,G/PG/UTIL,Jared Harper,False,3000
2020-01-18,GSW,G/PG/UTIL,Stephen Curry,False,7500
2020-01-18,DET,G/SG/UTIL,Khyri Thomas,False,3000
2020-01-18,GSW,G/SG/UTIL,Klay Thompson,False,3000
