date,team,position,name,starter,salary
2020-08-05,TOR,G/PG/SG/UTIL,Fred VanVleet,True,7700
2020-08-05,SAS,G/PG/SG/UTIL,Derrick White,True,5900
2020-08-05,MEM,G/PG/UTIL,Ja Morant,True,8000
2020-08-05,UTA,G/PG/UTIL,Mike Conley,True,5800
2020-08-05,LAL,F/G/PG/SF/UTIL,LeBron James,True,10700
2020-08-05,OKC,G/PG/UTIL,Chris Paul,True,7900
2020-08-05,TOR,G/PG/UTIL,Kyle Lowry,True,8400
2020-08-05,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,6700
2020-08-05,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7500
2020-08-05,BOS,G/SG/UTIL,Jaylen Brown,True,6900
2020-08-05,BOS,G/PG/SG/UTIL,Marcus Smart,True,6500
2020-08-05,BOS,G/PG/UTIL,Brad Wanamaker,False,3000
2020-08-05,DEN,G/PG/UTIL,PJ Dozier,False,3400
2020-08-05,DEN,G/PG/UTIL,Monte Morris,True,5100
2020-08-05,MEM,G/SG/UTIL,Dillon Brooks,True,5200
2020-08-05,BKN,G/PG/UTIL,Jeremiah Martin,False,3700
2020-08-05,WAS,G/PG/UTIL,Ishmael Smith,True,4800
2020-08-05,PHI,G/PG/UTIL,Shake Milton,True,5400
2020-08-05,BKN,G/SG/UTIL,Caris LeVert,True,7800
2020-08-05,MEM,G/SG/UTIL,Grayson Allen,False,4300
2020-08-05,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,8700
2020-08-05,ORL,G/PG/UTIL,D.J. Augustin,True,4400
2020-08-05,SAS,G/PG/SG/UTIL,Patty Mills,False,3600
2020-08-05,ORL,G/SG/UTIL,Evan Fournier,True,5200
2020-08-05,UTA,G/PG/SG/UTIL,Jordan Clarkson,False,4700
2020-08-05,PHI,G/SG/UTIL,Furkan Korkmaz,False,3600
2020-08-05,ORL,G/PG/SG/UTIL,Markelle Fultz,False,4800
2020-08-05,LAL,G/PG/SG/UTIL,Alex Caruso,False,3400
2020-08-05,PHI,G/PG/SG/UTIL,Alec Burks,False,4000
2020-08-05,SAS,G/PG/UTIL,Dejounte Murray,True,6000
2020-08-05,BOS,G/PG/UTIL,Carsen Edwards,False,3000
2020-08-05,BOS,G/PG/SG/UTIL,Javonte Green,False,3000
2020-08-05,BKN,G/PG/SG/UTIL,Tyler Johnson,True,6100
2020-08-05,BKN,G/PG/UTIL,Chris Chiozza,False,5300
2020-08-05,WAS,G/PG/SG/UTIL,Shabazz Napier,False,5400
2020-08-05,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,4600
2020-08-05,DEN,G/SG/UTIL,Troy Daniels,False,3400
2020-08-05,TOR,G/PG/SG/UTIL,Terence Davis,False,3000
2020-08-05,LAL,G/PG/UTIL,Quinn Cook,False,3000
2020-08-05,SAS,G/SG/UTIL,Quinndary Weatherspoon,False,3200
2020-08-05,OKC,G/SG/UTIL,Deonte Burton,False,3000
2020-08-05,TOR,G/SG/UTIL,Matt Thomas,False,3000
2020-08-05,OKC,G/SG/UTIL,Devon Hall,False,3000
2020-08-05,PHI,G/PG/UTIL,Raul Neto,False,3000
2020-08-05,WAS,G/PG/UTIL,Jerian Grant,False,3100
2020-08-05,LAL,G/SG/UTIL,Talen Horton-Tucker,False,3000
2020-08-05,SAS,G/PG/SG/UTIL,Bryn Forbes,False,3300
2020-08-05,MEM,G/PG/UTIL,Justise Winslow,False,3000
2020-08-05,UTA,G/PG/UTIL,Nigel Williams-Goss,False,3000
2020-08-05,BKN,G/PG/SG/UTIL,Jamal Crawford,False,4700
2020-08-05,LAL,G/PG/UTIL,Rajon Rondo,False,3100
2020-08-05,BOS,G/PG/UTIL,Kemba Walker,False,6100
2020-08-05,DEN,G/PG/UTIL,Jamal Murray,False,7300
2020-08-05,UTA,G/PG/UTIL,Justin Wright-Foreman,False,3000
2020-08-05,OKC,G/PG/SG/UTIL,Dennis Schroder,False,6300
2020-08-05,TOR,G/SG/UTIL,Paul Watson,False,3000
2020-08-05,ORL,G/SG/UTIL,B.J. Johnson,False,3000
2020-08-05,ORL,G/PG/SG/UTIL,Michael Carter-Williams,False,4400
2020-08-05,DEN,G/SG/UTIL,Gary Harris,False,4700
2020-08-05,MEM,G/PG/UTIL,Tyus Jones,False,3900
2020-08-05,BOS,G/PG/UTIL,Tremont Waters,False,3000
2020-08-05,UTA,G/PG/UTIL,Emmanuel Mudiay,False,3000
2020-08-05,DEN,F/PF/SF/UTIL,Michael Porter,True,6200
2020-08-05,SAS,F/PF/SF/UTIL,Rudy Gay,False,5600
2020-08-05,SAS,F/PF/SF/UTIL,DeMar DeRozan,True,8300
2020-08-05,UTA,F/G/SF/SG/UTIL,Joe Ingles,True,5300
2020-08-05,ORL,F/PF/SF/UTIL,Aaron Gordon,True,7200
2020-08-05,SAS,F/SF/UTIL,Keldon Johnson,False,4000
2020-08-05,BOS,F/PF/SF/UTIL,Gordon Hayward,True,7100
2020-08-05,UTA,F/PF/SF/UTIL,Royce O'Neale,True,5000
2020-08-05,WAS,F/G/SF/SG/UTIL,Jerome Robinson,False,4800
2020-08-05,WAS,F/G/SF/SG/UTIL,Troy Brown Jr.,True,5500
2020-08-05,PHI,F/PF/SF/UTIL,Tobias Harris,True,8600
2020-08-05,DEN,F/PF/UTIL,Jerami Grant,False,4500
