date,team,position,name,starter,salary
2020-01-05,POR,G/PG/UTIL,Damian Lillard,True,8800
2020-01-05,LAL,F/G/PG/SF/UTIL,LeBron James,True,11000
2020-01-05,MIA,G/PG/UTIL,Goran Dragic,False,5100
2020-01-05,PHO,G/PG/SG/UTIL,Devin Booker,True,8200
2020-01-05,DET,G/PG/SG/UTIL,Derrick Rose,False,5800
2020-01-05,CLE,G/PG/SG/UTIL,Dante Exum,False,3200
2020-01-05,MIN,G/PG/SG/UTIL,Shabazz Napier,True,6300
2020-01-05,MIN,G/PG/SG/UTIL,Jarrett Culver,True,5300
2020-01-05,DET,G/PG/SG/UTIL,Langston Galloway,False,3300
2020-01-05,POR,G/PG/SG/UTIL,Anfernee Simons,False,3500
2020-01-05,CLE,G/PG/SG/UTIL,Collin Sexton,True,5700
2020-01-05,PHO,G/PG/UTIL,Ricky Rubio,True,6800
2020-01-05,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,4500
2020-01-05,MEM,G/PG/UTIL,Ja Morant,True,6200
2020-01-05,LAL,G/PG/SG/UTIL,Alex Caruso,False,3000
2020-01-05,MIA,G/SG/UTIL,Tyler Herro,False,3700
2020-01-05,DET,F/G/PG/SF/UTIL,Bruce Brown,False,5200
2020-01-05,CLE,G/PG/UTIL,Darius Garland,True,4600
2020-01-05,MEM,G/PG/SG/UTIL,Tyus Jones,False,3300
2020-01-05,CLE,G/PG/SG/UTIL,Brandon Knight,False,3000
2020-01-05,MIN,G/PG/UTIL,Jeff Teague,False,5400
2020-01-05,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,4100
2020-01-05,LAL,G/PG/SG/UTIL,Avery Bradley,True,3900
2020-01-05,LAL,G/PG/UTIL,Rajon Rondo,False,3900
2020-01-05,PHO,G/PG/SG/UTIL,Elie Okobo,False,3000
2020-01-05,POR,G/SG/UTIL,Gary Trent Jr.,True,3000
2020-01-05,MEM,G/PG/SG/UTIL,Grayson Allen,False,3100
2020-01-05,PHO,G/PG/SG/UTIL,Tyler Johnson,False,3000
2020-01-05,DET,G/PG/UTIL,Tim Frazier,True,3300
2020-01-05,CLE,G/PG/SG/UTIL,Matthew Dellavedova,False,3100
2020-01-05,LAL,G/PG/UTIL,Quinn Cook,False,3000
2020-01-05,POR,G/PG/SG/UTIL,C.J. McCollum,False,7000
