date,team,position,name,starter,salary
2020-08-11,POR,G/PG/UTIL,Damian Lillard,True,9800
2020-08-11,PHO,G/PG/SG/UTIL,Devin Booker,True,8800
2020-08-11,MEM,G/PG/UTIL,Ja Morant,True,8300
2020-08-11,DAL,F/G/PG/SF/UTIL,Luka Doncic,True,10800
2020-08-11,PHO,G/PG/UTIL,Ricky Rubio,True,6600
2020-08-11,MIL,G/PG/UTIL,Frank Mason III,False,3000
2020-08-11,BKN,G/PG/UTIL,Jeremiah Martin,False,3400
2020-08-11,HOU,G/PG/UTIL,Russell Westbrook,True,9300
2020-08-11,PHI,G/PG/SG/UTIL,Alec Burks,True,4300
2020-08-11,DAL,G/PG/UTIL,Trey Burke,True,4000
2020-08-11,PHI,G/PG/UTIL,Raul Neto,False,3000
2020-08-11,BOS,G/PG/UTIL,Kemba Walker,True,6500
2020-08-11,BOS,G/PG/SG/UTIL,Marcus Smart,False,5600
2020-08-11,ORL,G/PG/SG/UTIL,Markelle Fultz,False,4600
2020-08-11,NOR,G/PG/UTIL,Lonzo Ball,True,6400
2020-08-11,WAS,G/PG/UTIL,Ishmael Smith,False,5300
2020-08-11,SAS,G/PG/UTIL,Dejounte Murray,True,6200
2020-08-11,BKN,G/PG/SG/UTIL,Tyler Johnson,True,5100
2020-08-11,NOR,G/PG/UTIL,Frank Jackson,False,3100
2020-08-11,HOU,G/PG/UTIL,Chris Clemons,False,3000
2020-08-11,MEM,G/SG/UTIL,Grayson Allen,False,4300
2020-08-11,HOU,G/PG/SG/UTIL,Austin Rivers,False,4100
2020-08-11,NOR,G/PG/SG/UTIL,Nickeil Alexander-Walker,False,3200
2020-08-11,BKN,G/PG/UTIL,Chris Chiozza,True,4400
2020-08-11,PHI,G/PG/UTIL,Shake Milton,True,5100
2020-08-11,SAC,G/PG/UTIL,Cory Joseph,True,3700
2020-08-11,MEM,G/SG/UTIL,Dillon Brooks,True,5400
2020-08-11,ORL,G/SG/UTIL,B.J. Johnson,False,3000
2020-08-11,BOS,G/SG/UTIL,Jaylen Brown,True,7100
2020-08-11,BOS,G/PG/UTIL,Brad Wanamaker,False,3600
2020-08-11,MIL,G/PG/UTIL,George Hill,True,3900
2020-08-11,SAS,G/PG/SG/UTIL,Derrick White,True,6100
2020-08-11,POR,G/PG/SG/UTIL,C.J. McCollum,True,7600
2020-08-11,NOR,G/SG/UTIL,Sindarius Thornwell,False,3000
2020-08-11,PHI,G/SG/UTIL,Furkan Korkmaz,False,3000
