date,team,position,name,starter,salary
2019-10-23,BKN,G/PG/UTIL,Kyrie Irving,True,8900
2019-10-23,UTA,G/PG/SG/UTIL,Donovan Mitchell,True,7800
2019-10-23,DAL,G/PG/SG/UTIL,Luka Doncic,True,9400
2019-10-23,POR,G/PG/UTIL,Damian Lillard,True,9100
2019-10-23,MIA,F/G/PG/SF/UTIL,Justise Winslow,True,5800
2019-10-23,IND,G/PG/SG/UTIL,Malcolm Brogdon,True,6500
2019-10-23,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,8500
2019-10-23,WAS,G/SG/UTIL,Bradley Beal,True,8800
2019-10-23,CHA,G/PG/SG/UTIL,Devonte' Graham,False,3400
2019-10-23,PHO,G/PG/SG/UTIL,Devin Booker,True,8700
2019-10-23,PHO,G/PG/UTIL,Ricky Rubio,True,5800
2019-10-23,SAS,G/PG/UTIL,Dejounte Murray,True,5600
2019-10-23,OKC,G/PG/UTIL,Chris Paul,True,7400
2019-10-23,CHI,G/PG/SG/UTIL,Zach LaVine,True,7900
2019-10-23,BKN,F/G/PG/SF/UTIL,Caris LeVert,True,6800
2019-10-23,NYK,G/PG/UTIL,Elfrid Payton,False,4800
2019-10-23,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,3200
2019-10-23,NYK,G/PG/SG/UTIL,RJ Barrett,True,5900
2019-10-23,OKC,G/PG/SG/UTIL,Shai Gilgeous-Alexander,True,6100
2019-10-23,PHI,G/PG/SG/UTIL,Josh Richardson,True,5500
2019-10-23,MIA,G/PG/UTIL,Goran Dragic,False,5100
2019-10-23,DET,G/PG/SG/UTIL,Derrick Rose,False,4400
2019-10-23,DEN,G/PG/SG/UTIL,Jamal Murray,True,6300
2019-10-23,CHI,G/PG/SG/UTIL,Coby White,False,4200
2019-10-23,MEM,G/PG/UTIL,Tyus Jones,False,4000
2019-10-23,MIA,G/SG/UTIL,Tyler Herro,True,4800
2019-10-23,SAS,G/PG/SG/UTIL,Bryn Forbes,True,3900
2019-10-23,MEM,G/PG/UTIL,Ja Morant,True,6600
2019-10-23,CHI,G/PG/SG/UTIL,Kris Dunn,False,4000
2019-10-23,MIN,G/PG/UTIL,Jeff Teague,True,5600
2019-10-23,UTA,G/PG/UTIL,Emmanuel Mudiay,False,4000
2019-10-23,ORL,G/PG/SG/UTIL,Markelle Fultz,False,3900
2019-10-23,WAS,G/PG/SG/UTIL,Jordan McRae,False,3000
2019-10-23,PHO,G/PG/SG/UTIL,Tyler Johnson,False,4500
2019-10-23,CLE,G/PG/SG/UTIL,Collin Sexton,True,5500
2019-10-23,DAL,G/PG/SG/UTIL,Jalen Brunson,False,3900
2019-10-23,ORL,G/PG/UTIL,D.J. Augustin,True,5000
2019-10-23,POR,G/PG/SG/UTIL,C.J. McCollum,True,6500
2019-10-23,BOS,G/PG/SG/UTIL,Marcus Smart,False,4800
2019-10-23,CHA,G/PG/UTIL,Terry Rozier,True,7300
