date,team,position,name,starter,salary
2020-02-03,NYK,G/PG/UTIL,Elfrid Payton,True,6500
2020-02-03,ATL,G/PG/UTIL,Trae Young,True,10000
2020-02-03,BKN,F/G/PG/SF/UTIL,Caris LeVert,True,4700
2020-02-03,SAC,G/PG/UTIL,De'Aaron Fox,True,8200
2020-02-03,CLE,G/PG/SG/UTIL,Collin Sexton,True,6600
2020-02-03,GSW,G/PG/SG/UTIL,Alec Burks,False,5300
2020-02-03,GSW,F/G/PG/SF/UTIL,Draymond Green,True,6500
2020-02-03,MIA,G/PG/UTIL,Goran Dragic,False,5500
2020-02-03,ORL,G/PG/SG/UTIL,Markelle Fultz,True,5400
2020-02-03,BOS,G/PG/SG/UTIL,Brad Wanamaker,False,3600
2020-02-03,NYK,G/PG/UTIL,Dennis Smith Jr.,False,3600
2020-02-03,ATL,G/PG/SG/UTIL,Jeff Teague,True,3900
2020-02-03,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,9100
2020-02-03,ATL,G/SG/UTIL,Kevin Huerter,True,5400
2020-02-03,GSW,G/SG/UTIL,Damion Lee,True,5700
2020-02-03,MIN,G/PG/UTIL,Shabazz Napier,True,6200
2020-02-03,MEM,G/SG/UTIL,Dillon Brooks,True,5900
2020-02-03,IND,G/PG/UTIL,Malcolm Brogdon,True,6300
2020-02-03,SAS,G/PG/SG/UTIL,Patty Mills,False,4200
2020-02-03,CLE,G/PG/UTIL,Darius Garland,True,5400
2020-02-03,DET,F/G/PG/SF/UTIL,Bruce Brown,True,3800
2020-02-03,SAS,G/PG/SG/UTIL,Derrick White,False,4600
2020-02-03,CHA,G/PG/UTIL,Devonte' Graham,True,7500
2020-02-03,MEM,G/PG/UTIL,Tyus Jones,False,3200
2020-02-03,LAC,G/PG/UTIL,Patrick Beverley,True,5200
2020-02-03,CHA,G/PG/SG/UTIL,Terry Rozier,True,6700
2020-02-03,CHA,G/PG/SG/UTIL,Malik Monk,False,4400
2020-02-03,BKN,G/PG/SG/UTIL,Spencer Dinwiddie,True,8000
2020-02-03,MEM,G/PG/UTIL,Ja Morant,True,6800
2020-02-03,DET,G/SG/UTIL,Langston Galloway,False,3300
2020-02-03,PHO,G/PG/SG/UTIL,Devin Booker,True,8600
2020-02-03,DAL,G/PG/SG/UTIL,Delon Wright,False,5200
2020-02-03,NYK,G/PG/UTIL,Frank Ntilikina,False,3200
2020-02-03,MIN,G/SG/UTIL,Kelan Martin,False,3000
2020-02-03,WAS,G/PG/UTIL,Ishmael Smith,False,4900
2020-02-03,IND,G/PG/UTIL,T.J. McConnell,False,4100
2020-02-03,MIA,G/PG/SG/UTIL,Kendrick Nunn,True,4600
2020-02-03,LAC,G/PG/SG/UTIL,Louis Williams,False,6600
2020-02-03,IND,G/PG/SG/UTIL,Aaron Holiday,True,4400
2020-02-03,ORL,G/PG/SG/UTIL,Michael Carter-Williams,False,3700
2020-02-03,DET,G/PG/UTIL,Reggie Jackson,True,4700
