date,team,position,name,starter,salary
2019-11-13,HOU,G/PG/SG/UTIL,James Harden,True,11700
2019-11-13,WAS,G/SG/UTIL,Bradley Beal,True,8500
2019-11-13,CHA,G/PG/UTIL,Terry Rozier,True,5600
2019-11-13,LAL,F/G/PG/SF/UTIL,LeBron James,True,10700
2019-11-13,TOR,G/PG/SG/UTIL,Fred VanVleet,True,7100
2019-11-13,BOS,G/PG/UTIL,Kemba Walker,True,8600
2019-11-13,MEM,G/PG/UTIL,Ja Morant,True,6100
2019-11-13,CHA,G/PG/SG/UTIL,Malik Monk,False,4000
2019-11-13,POR,G/PG/SG/UTIL,C.J. McCollum,True,6300
2019-11-13,GSW,G/PG/SG/UTIL,D'Angelo Russell,True,8100
2019-11-13,BOS,G/PG/SG/UTIL,Marcus Smart,True,5800
2019-11-13,PHI,F/G/PG/SF/UTIL,Ben Simmons,True,6800
2019-11-13,LAC,G/PG/SG/UTIL,Louis Williams,False,7200
2019-11-13,MIN,G/PG/UTIL,Jeff Teague,False,4600
2019-11-13,ORL,G/PG/UTIL,D.J. Augustin,False,4100
2019-11-13,BOS,G/PG/UTIL,Carsen Edwards,False,3000
2019-11-13,WAS,G/PG/UTIL,Isaiah Thomas,True,4900
2019-11-13,POR,G/PG/UTIL,Damian Lillard,True,9200
2019-11-13,CHA,G/PG/SG/UTIL,Devonte' Graham,True,6900
2019-11-13,HOU,G/PG/UTIL,Russell Westbrook,True,8900
2019-11-13,LAL,G/PG/SG/UTIL,Alex Caruso,False,3100
2019-11-13,POR,G/PG/SG/UTIL,Anfernee Simons,False,4600
2019-11-13,ORL,G/PG/SG/UTIL,Markelle Fultz,True,4100
2019-11-13,BOS,G/PG/SG/UTIL,Brad Wanamaker,False,3400
2019-11-13,SAS,G/PG/UTIL,Dejounte Murray,True,5900
2019-11-13,SAS,G/PG/SG/UTIL,Bryn Forbes,True,4200
2019-11-13,GSW,G/PG/SG/UTIL,Alec Burks,False,5500
2019-11-13,LAL,G/PG/UTIL,Quinn Cook,False,3100
2019-11-13,SAS,G/PG/SG/UTIL,Derrick White,False,4700
2019-11-13,GSW,G/PG/UTIL,Ky Bowman,False,3200
2019-11-13,HOU,G/PG/SG/UTIL,Austin Rivers,False,3700
2019-11-13,ORL,G/PG/UTIL,Michael Carter-Williams,False,3700
2019-11-13,WAS,G/PG/UTIL,Ishmael Smith,False,3800
2019-11-13,PHI,G/PG/UTIL,Raul Neto,False,3600
2019-11-13,SAS,G/PG/SG/UTIL,Patty Mills,False,3900
2019-11-13,CHA,F/G/PG/SF/UTIL,Cody Martin,False,3100
2019-11-13,LAC,G/PG/SG/UTIL,Patrick Beverley,True,5500
2019-11-13,LAL,G/PG/SG/UTIL,Avery Bradley,True,4000
2019-11-13,PHI,G/PG/SG/UTIL,Shake Milton,False,3000
2019-11-13,WAS,G/PG/SG/UTIL,Jordan McRae,False,3000
2019-11-13,TOR,G/SG/UTIL,Matt Thomas,False,3000
2019-11-13,BOS,G/SG/UTIL,Javonte Green,False,3100
2019-11-13,MEM,G/PG/SG/UTIL,Tyus Jones,False,4600
2019-11-13,HOU,G/PG/UTIL,Chris Clemons,False,3000
2019-11-13,LAC,G/SG/UTIL,Jerome Robinson,False,3000
2019-11-13,MEM,G/PG/SG/UTIL,Grayson Allen,False,3000
2019-11-13,WAS,F/G/PG/SF/UTIL,Isaac Bonga,False,3100
2019-11-13,POR,G/SG/UTIL,Gary Trent Jr.,False,3300
2019-11-13,MIN,G/PG/SG/UTIL,Shabazz Napier,False,3700
2019-11-13,MEM,G/PG/SG/UTIL,De'Anthony Melton,False,3100
2019-11-13,LAL,G/SG/UTIL,Troy Daniels,False,3100
2019-11-13,PHI,G/PG/UTIL,Trey Burke,False,3900
2019-11-13,GSW,G/PG/UTIL,Stephen Curry,False,3000
2019-11-13,LAC,G/PG/UTIL,Derrick Walton Jr.,False,3000
2019-11-13,TOR,G/PG/UTIL,Kyle Lowry,False,6900
2019-11-13,MIN,G/PG/UTIL,Jordan McLaughlin,False,3000
2019-11-13,ORL,G/PG/UTIL,Josh Magette,False,3000
2019-11-13,SAS,G/SG/UTIL,Quinndary Weatherspoon,False,3000
2019-11-13,WAS,G/PG/UTIL,John Wall,False,3000
2019-11-13,WAS,G/PG/UTIL,Justin Robinson,False,3000
2019-11-13,TOR,G/PG/SG/UTIL,Patrick McCaw,False,3000
2019-11-13,WAS,G/PG/UTIL,Chris Chiozza,False,3000
2019-11-13,LAC,F/G/PG/SF/UTIL,Amir Coffey,False,3000
2019-11-13,LAL,G/SG/UTIL,Zach Norvell Jr.,False,3000
2019-11-13,LAL,G/PG/UTIL,Rajon Rondo,False,5100
2019-11-13,MEM,G/SG/UTIL,John Konchar,False,3000
2019-11-13,MIN,G/PG/SG/UTIL,Jaylen Nowell,False,3000
2019-11-13,TOR,G/PG/UTIL,Shamorie Ponds,False,3000
2019-11-13,MIN,G/SG/UTIL,Kelan Martin,False,3000
2019-11-13,CHA,G/SG/UTIL,Kobi Simmons,False,3000
2019-11-13,HOU,G/PG/SG/UTIL,Michael Frazier,False,3000
2019-11-13,BOS,G/PG/UTIL,Tremont Waters,False,3000
