slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
loveke01,Kevin Love,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.NEW_YORK_KNICKS,2010-11-12,Outcome.WIN,2439,11,26,1,4,8,10,31,31,5,0,1,2,1,0,80.25
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2010-11-12,Outcome.WIN,2638,12,22,1,1,11,12,36,7,7,3,2,2,0,0,64.75
nashst01,Steve Nash,Team.PHOENIX_SUNS,Location.HOME,Team.SACRAMENTO_KINGS,2010-11-12,Outcome.WIN,2126,13,18,0,1,2,4,28,7,14,1,0,2,1,0,60.25
beaslmi01,Michael Beasley,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.NEW_YORK_KNICKS,2010-11-12,Outcome.WIN,2441,16,29,2,4,1,2,35,6,4,3,1,1,0,0,57.0
wallage01,Gerald Wallace,Team.CHARLOTTE_BOBCATS,Location.AWAY,Team.WASHINGTON_WIZARDS,2010-11-12,Outcome.WIN,2423,9,15,1,1,6,8,25,14,1,2,2,1,1,0,53.5
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DETROIT_PISTONS,2010-11-12,Outcome.LOSS,2624,8,15,0,0,2,5,18,18,4,1,2,3,1,0,52.5
willide01,Deron Williams,Team.UTAH_JAZZ,Location.AWAY,Team.ATLANTA_HAWKS,2010-11-12,Outcome.WIN,2346,9,19,1,4,5,6,24,5,11,2,0,4,1,0,50.75
smithjo03,Josh Smith,Team.ATLANTA_HAWKS,Location.HOME,Team.UTAH_JAZZ,2010-11-12,Outcome.LOSS,2192,8,11,1,1,3,6,20,13,5,0,2,4,1,0,47.75
chandwi01,Wilson Chandler,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2010-11-12,Outcome.LOSS,2540,6,19,2,6,3,3,17,6,7,1,5,1,0,0,47.5
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2010-11-12,Outcome.WIN,2442,13,21,3,6,5,6,34,4,3,0,1,3,0,0,45.5
