slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SACRAMENTO_KINGS,2015-12-28,Outcome.WIN,1822,7,16,6,13,3,4,23,14,10,2,0,2,0,1,64.5
walkeke02,Kemba Walker,Team.CHARLOTTE_HORNETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2015-12-28,Outcome.WIN,2526,14,25,3,6,7,7,38,6,5,3,2,2,0,0,63.5
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHICAGO_BULLS,2015-12-28,Outcome.LOSS,2406,9,15,3,4,7,8,28,6,9,3,0,3,0,0,55.0
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2015-12-28,Outcome.LOSS,2166,10,23,1,2,2,3,23,5,11,1,1,6,1,0,48.75
boshch01,Chris Bosh,Team.MIAMI_HEAT,Location.HOME,Team.BROOKLYN_NETS,2015-12-28,Outcome.LOSS,2045,7,8,5,5,5,8,24,12,3,1,0,2,1,0,48.5
casspom01,Omri Casspi,Team.SACRAMENTO_KINGS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2015-12-28,Outcome.LOSS,2110,13,18,9,12,1,4,36,6,1,0,0,4,0,0,47.5
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.HOME,Team.NEW_ORLEANS_PELICANS,2015-12-28,Outcome.WIN,2233,14,21,0,1,0,1,28,8,7,0,0,2,0,0,47.5
lopezbr01,Brook Lopez,Team.BROOKLYN_NETS,Location.AWAY,Team.MIAMI_HEAT,2015-12-28,Outcome.WIN,2114,10,24,0,0,6,7,26,12,0,2,1,2,1,0,47.5
smithis01,Ish Smith,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.UTAH_JAZZ,2015-12-28,Outcome.LOSS,1928,8,21,1,2,5,5,22,3,11,2,0,6,1,0,45.25
millspa01,Paul Millsap,Team.ATLANTA_HAWKS,Location.AWAY,Team.INDIANA_PACERS,2015-12-28,Outcome.LOSS,2298,9,17,2,5,4,5,24,7,2,4,1,3,0,0,45.25
