slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,2017-02-06,Outcome.WIN,2524,12,18,6,8,2,5,32,7,17,2,2,6,1,0,75.75
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.INDIANA_PACERS,2017-02-06,Outcome.LOSS,2227,10,27,4,10,3,4,27,18,9,1,2,4,1,0,70.5
loveke01,Kevin Love,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,2017-02-06,Outcome.WIN,2503,11,17,6,10,11,11,39,12,3,3,0,4,1,0,67.0
holidjr01,Jrue Holiday,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.PHOENIX_SUNS,2017-02-06,Outcome.WIN,2244,11,22,3,7,5,6,30,10,7,2,3,4,1,0,64.0
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CLEVELAND_CAVALIERS,2017-02-06,Outcome.LOSS,2720,16,28,6,14,3,3,41,5,8,0,0,0,0,0,62.25
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.TORONTO_RAPTORS,2017-02-06,Outcome.LOSS,2210,11,19,2,3,2,3,26,11,11,1,0,2,0,1,61.25
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.PHOENIX_SUNS,2017-02-06,Outcome.WIN,2429,12,21,1,2,9,11,34,9,1,1,5,2,0,0,58.25
bartowi01,Will Barton,Team.DENVER_NUGGETS,Location.HOME,Team.DALLAS_MAVERICKS,2017-02-06,Outcome.WIN,2210,12,18,5,7,2,2,31,8,5,0,2,3,0,0,53.5
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2017-02-06,Outcome.WIN,2070,13,17,7,9,0,0,33,2,9,1,0,4,0,0,52.5
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,2017-02-06,Outcome.LOSS,2268,13,20,2,3,7,10,35,8,0,2,1,2,0,0,51.0
haywago01,Gordon Hayward,Team.UTAH_JAZZ,Location.AWAY,Team.ATLANTA_HAWKS,2017-02-06,Outcome.WIN,1826,12,18,2,5,4,5,30,7,5,2,0,2,0,0,50.25
wadedw01,Dwyane Wade,Team.CHICAGO_BULLS,Location.AWAY,Team.SACRAMENTO_KINGS,2017-02-06,Outcome.WIN,1823,12,18,0,0,7,10,31,6,3,1,2,0,0,0,49.0
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.HOME,Team.CHICAGO_BULLS,2017-02-06,Outcome.LOSS,2296,5,16,3,9,5,6,18,14,5,1,1,2,1,0,49.0
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.HOME,Team.PHILADELPHIA_76ERS,2017-02-06,Outcome.WIN,1545,8,14,0,1,0,0,16,17,1,3,1,1,1,0,47.75
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CLEVELAND_CAVALIERS,2017-02-06,Outcome.LOSS,2668,8,19,0,3,6,6,22,4,12,1,0,6,1,0,45.5
favorde01,Derrick Favors,Team.UTAH_JAZZ,Location.AWAY,Team.ATLANTA_HAWKS,2017-02-06,Outcome.WIN,1574,10,12,0,1,0,0,20,10,1,3,2,1,1,0,45.0
hillge01,George Hill,Team.UTAH_JAZZ,Location.AWAY,Team.ATLANTA_HAWKS,2017-02-06,Outcome.WIN,2073,8,15,3,8,3,4,22,4,8,1,1,1,0,0,44.0
derozde01,DeMar DeRozan,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2017-02-06,Outcome.WIN,2297,11,22,2,3,7,9,31,5,2,1,0,0,0,0,43.25
porteot01,Otto Porter,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CLEVELAND_CAVALIERS,2017-02-06,Outcome.LOSS,2720,8,11,5,7,4,5,25,6,2,2,1,2,0,0,43.0
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2017-02-06,Outcome.WIN,2149,8,14,0,0,3,4,19,13,2,1,1,2,1,0,42.75
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2017-02-06,Outcome.WIN,2305,6,14,5,8,7,7,24,4,8,0,0,2,0,0,42.5
valanjo01,Jonas Valančiūnas,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2017-02-06,Outcome.WIN,1910,9,13,0,0,3,4,21,12,2,0,1,1,1,0,42.0
rubiori01,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,2017-02-06,Outcome.LOSS,2145,4,8,0,1,6,6,14,3,13,2,0,2,1,0,41.75
thomptr01,Tristan Thompson,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,2017-02-06,Outcome.WIN,2481,10,13,0,0,2,4,22,12,2,0,0,0,1,0,41.5
cartemi01,Michael Carter-Williams,Team.CHICAGO_BULLS,Location.AWAY,Team.SACRAMENTO_KINGS,2017-02-06,Outcome.WIN,1883,8,12,1,2,4,4,21,6,4,2,1,0,0,0,41.0
georgpa01,Paul George,Team.INDIANA_PACERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2017-02-06,Outcome.WIN,1991,7,20,2,9,5,6,21,8,4,2,0,5,0,0,39.5
lawsoty01,Ty Lawson,Team.SACRAMENTO_KINGS,Location.HOME,Team.CHICAGO_BULLS,2017-02-06,Outcome.LOSS,2078,8,13,2,4,4,4,22,4,7,0,1,3,0,0,39.0
barnema02,Matt Barnes,Team.SACRAMENTO_KINGS,Location.HOME,Team.CHICAGO_BULLS,2017-02-06,Outcome.LOSS,1950,7,10,3,4,2,2,19,9,5,0,0,3,0,0,37.75
chandwi01,Wilson Chandler,Team.DENVER_NUGGETS,Location.HOME,Team.DALLAS_MAVERICKS,2017-02-06,Outcome.WIN,2429,6,11,0,2,2,2,14,10,4,1,1,1,1,0,37.5
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,2017-02-06,Outcome.LOSS,2209,10,17,0,2,6,8,26,3,5,1,0,4,0,0,37.25
wiggian01,Andrew Wiggins,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,2017-02-06,Outcome.LOSS,2208,11,23,2,4,3,3,27,4,0,2,0,1,0,0,36.5
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CLEVELAND_CAVALIERS,2017-02-06,Outcome.LOSS,2275,6,13,0,0,4,4,16,8,3,0,3,1,0,0,36.0
warretj01,T.J. Warren,Team.PHOENIX_SUNS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2017-02-06,Outcome.LOSS,2009,9,16,0,3,2,2,20,4,1,2,3,2,0,0,35.5
roberan03,Andre Roberson,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.INDIANA_PACERS,2017-02-06,Outcome.LOSS,2140,5,8,0,0,1,3,11,11,1,2,2,2,1,0,34.75
morrima03,Marcus Morris,Team.DETROIT_PISTONS,Location.HOME,Team.PHILADELPHIA_76ERS,2017-02-06,Outcome.WIN,2329,9,16,0,3,1,1,19,8,3,1,0,2,0,0,34.5
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.SAN_ANTONIO_SPURS,2017-02-06,Outcome.WIN,2129,3,10,1,2,5,5,12,2,9,2,1,2,0,0,33.5
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,2017-02-06,Outcome.WIN,2648,8,24,2,7,5,5,23,1,5,1,0,3,0,0,33.25
