slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
loveke01,Kevin Love,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.DALLAS_MAVERICKS,2011-03-07,Outcome.LOSS,2138,7,14,4,6,5,6,23,17,5,1,1,3,1,0,57.75
jeffeal01,Al Jefferson,Team.UTAH_JAZZ,Location.AWAY,Team.NEW_YORK_KNICKS,2011-03-07,Outcome.LOSS,1933,17,26,0,0,2,3,36,12,1,0,1,2,1,0,55.0
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.UTAH_JAZZ,2011-03-07,Outcome.WIN,1811,12,16,4,5,6,6,34,3,5,1,0,2,0,0,48.25
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.HOME,Team.NEW_ORLEANS_HORNETS,2011-03-07,Outcome.WIN,2449,8,21,2,6,6,7,24,4,9,1,2,3,0,0,48.0
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.HOME,Team.HOUSTON_ROCKETS,2011-03-07,Outcome.LOSS,2147,10,20,0,0,0,0,20,11,3,3,1,4,1,0,45.75
diawbo01,Boris Diaw,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2011-03-07,Outcome.LOSS,2448,8,13,2,2,1,2,19,8,8,1,0,2,0,0,43.0
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2011-03-07,Outcome.WIN,2352,9,20,0,5,2,2,20,2,9,2,1,0,0,0,42.0
lowryky01,Kyle Lowry,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SACRAMENTO_KINGS,2011-03-07,Outcome.WIN,1745,7,12,4,8,1,1,19,7,8,0,0,2,0,0,40.75
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2011-03-07,Outcome.LOSS,2260,11,21,1,2,4,5,27,4,7,0,0,5,0,0,40.5
stoudam01,Amar'e Stoudemire,Team.NEW_YORK_KNICKS,Location.HOME,Team.UTAH_JAZZ,2011-03-07,Outcome.WIN,1453,12,15,0,0,7,7,31,4,0,0,3,3,0,0,40.5
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.CHARLOTTE_BOBCATS,2011-03-07,Outcome.WIN,2236,5,11,0,0,7,8,17,15,3,0,0,3,1,0,40.25
westda01,David West,Team.NEW_ORLEANS_HORNETS,Location.AWAY,Team.CHICAGO_BULLS,2011-03-07,Outcome.LOSS,2476,4,17,0,2,3,3,11,11,3,1,4,2,1,0,39.75
budinch01,Chase Budinger,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SACRAMENTO_KINGS,2011-03-07,Outcome.WIN,2236,6,10,4,6,4,4,20,5,2,2,2,2,0,0,38.25
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2011-03-07,Outcome.LOSS,2568,8,20,4,10,3,5,23,6,2,0,1,0,0,0,37.5
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2011-03-07,Outcome.WIN,1622,7,12,1,2,10,10,25,6,2,0,1,1,0,0,37.5
kiddja01,Jason Kidd,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2011-03-07,Outcome.WIN,1889,4,8,2,6,3,3,13,2,9,4,0,2,0,0,37.0
beaslmi01,Michael Beasley,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.DALLAS_MAVERICKS,2011-03-07,Outcome.LOSS,2264,8,22,0,1,4,9,20,9,1,1,2,5,0,0,36.25
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2011-03-07,Outcome.WIN,2188,6,9,0,1,5,6,17,6,4,3,0,2,0,0,35.5
hendege02,Gerald Henderson,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2011-03-07,Outcome.LOSS,2262,10,18,0,0,0,0,20,3,4,2,1,1,0,0,35.25
douglto01,Toney Douglas,Team.NEW_YORK_KNICKS,Location.HOME,Team.UTAH_JAZZ,2011-03-07,Outcome.WIN,1395,6,9,5,7,3,4,20,3,6,0,0,1,0,0,34.75
