slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
boozeca01,Carlos Boozer,Team.CHICAGO_BULLS,Location.HOME,Team.BOSTON_CELTICS,2012-02-16,Outcome.WIN,2076,11,15,0,0,1,3,23,15,5,0,0,3,1,0,49.25
denglu01,Luol Deng,Team.CHICAGO_BULLS,Location.HOME,Team.BOSTON_CELTICS,2012-02-16,Outcome.WIN,2666,7,15,6,9,3,4,23,4,10,0,1,4,1,0,47.5
humphkr01,Kris Humphries,Team.NEW_JERSEY_NETS,Location.AWAY,Team.INDIANA_PACERS,2012-02-16,Outcome.LOSS,2301,11,14,0,0,2,2,24,10,3,0,3,2,1,0,47.5
grangda01,Danny Granger,Team.INDIANA_PACERS,Location.HOME,Team.NEW_JERSEY_NETS,2012-02-16,Outcome.WIN,2511,10,20,4,7,8,9,32,5,1,1,1,2,0,0,44.75
noahjo01,Joakim Noah,Team.CHICAGO_BULLS,Location.HOME,Team.BOSTON_CELTICS,2012-02-16,Outcome.WIN,2393,5,15,0,0,5,8,15,16,2,0,2,0,1,0,43.5
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-02-16,Outcome.WIN,2214,9,15,0,0,3,4,21,14,1,0,1,3,1,0,42.0
willide01,Deron Williams,Team.NEW_JERSEY_NETS,Location.AWAY,Team.INDIANA_PACERS,2012-02-16,Outcome.LOSS,2527,10,24,1,3,8,9,29,6,4,0,0,6,0,0,40.0
garneke01,Kevin Garnett,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,2012-02-16,Outcome.LOSS,1920,7,13,0,0,4,4,18,10,2,2,1,2,1,0,40.0
rondora01,Rajon Rondo,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,2012-02-16,Outcome.LOSS,2666,7,17,0,0,3,4,17,7,8,1,0,1,0,0,39.25
georgpa01,Paul George,Team.INDIANA_PACERS,Location.HOME,Team.NEW_JERSEY_NETS,2012-02-16,Outcome.WIN,2278,4,8,1,5,2,2,11,5,5,4,2,2,0,0,36.25
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-02-16,Outcome.WIN,2309,5,15,1,2,2,3,13,6,3,4,0,4,0,0,31.5
willima01,Mo Williams,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-02-16,Outcome.WIN,2095,5,15,1,7,6,8,17,6,2,0,2,2,0,0,31.0
crawfja01,Jamal Crawford,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2012-02-16,Outcome.LOSS,1785,7,18,2,3,3,3,19,1,3,2,1,3,0,0,30.25
hibbero01,Roy Hibbert,Team.INDIANA_PACERS,Location.HOME,Team.NEW_JERSEY_NETS,2012-02-16,Outcome.WIN,1600,5,11,0,0,3,4,13,11,1,0,1,4,1,0,29.75
batumni01,Nicolas Batum,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2012-02-16,Outcome.LOSS,2325,8,16,2,4,1,2,19,6,0,0,1,2,0,0,28.5
willish02,Shelden Williams,Team.NEW_JERSEY_NETS,Location.AWAY,Team.INDIANA_PACERS,2012-02-16,Outcome.LOSS,2011,3,6,0,0,2,2,8,9,1,0,3,0,0,0,26.75
westda01,David West,Team.INDIANA_PACERS,Location.HOME,Team.NEW_JERSEY_NETS,2012-02-16,Outcome.WIN,2028,6,16,0,0,4,6,16,6,1,0,1,1,0,0,26.5
matthwe02,Wesley Matthews,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2012-02-16,Outcome.LOSS,2063,6,13,2,5,2,4,16,5,0,2,0,2,0,0,26.25
brookma01,MarShon Brooks,Team.NEW_JERSEY_NETS,Location.AWAY,Team.INDIANA_PACERS,2012-02-16,Outcome.LOSS,2183,6,16,1,6,1,1,14,5,4,0,0,4,0,0,24.75
piercpa01,Paul Pierce,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,2012-02-16,Outcome.LOSS,2074,6,16,0,3,2,3,14,2,3,1,1,1,0,0,24.5
wilcoch01,Chris Wilcox,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,2012-02-16,Outcome.LOSS,1590,4,7,0,0,1,2,9,3,2,2,2,3,0,0,22.25
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-02-16,Outcome.WIN,1224,2,3,0,0,1,2,5,7,0,1,4,3,0,0,22.25
foyera01,Randy Foye,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-02-16,Outcome.WIN,1934,3,12,0,4,0,0,6,4,4,1,2,2,0,0,22.0
watsocj01,C.J. Watson,Team.CHICAGO_BULLS,Location.HOME,Team.BOSTON_CELTICS,2012-02-16,Outcome.WIN,1623,3,11,2,4,3,4,11,4,3,0,0,1,0,0,21.0
allenra02,Ray Allen,Team.BOSTON_CELTICS,Location.AWAY,Team.CHICAGO_BULLS,2012-02-16,Outcome.LOSS,2192,4,13,3,8,1,1,12,3,0,1,0,0,0,0,19.25
priceaj01,A.J. Price,Team.INDIANA_PACERS,Location.HOME,Team.NEW_JERSEY_NETS,2012-02-16,Outcome.WIN,1310,3,6,1,4,1,1,8,1,3,2,0,1,0,0,17.75
