slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
noahjo01,Joakim Noah,Team.CHICAGO_BULLS,Location.HOME,Team.SACRAMENTO_KINGS,2014-03-15,Outcome.WIN,2450,9,15,0,0,5,6,23,11,8,3,5,2,1,0,65.25
millspa01,Paul Millsap,Team.ATLANTA_HAWKS,Location.HOME,Team.DENVER_NUGGETS,2014-03-15,Outcome.WIN,2234,6,17,1,4,11,16,24,11,5,3,2,0,1,0,57.25
georgpa01,Paul George,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2014-03-15,Outcome.WIN,2762,9,19,2,10,10,10,30,8,7,3,0,2,0,0,56.5
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.CHICAGO_BULLS,2014-03-15,Outcome.LOSS,2274,10,21,0,0,5,7,25,14,2,4,1,5,1,0,54.5
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.BROOKLYN_NETS,2014-03-15,Outcome.WIN,2129,10,15,4,6,9,10,33,4,6,2,1,3,0,0,53.5
monrogr01,Greg Monroe,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2014-03-15,Outcome.LOSS,2446,6,12,0,0,5,6,17,13,1,3,3,1,1,0,47.75
youngth01,Thaddeus Young,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2014-03-15,Outcome.LOSS,2071,8,19,4,5,0,0,20,7,3,6,0,3,0,0,45.75
teaguje01,Jeff Teague,Team.ATLANTA_HAWKS,Location.HOME,Team.DENVER_NUGGETS,2014-03-15,Outcome.WIN,2188,6,13,1,3,2,3,15,6,10,1,1,5,1,0,41.0
smithjo03,Josh Smith,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2014-03-15,Outcome.LOSS,2124,10,23,1,3,2,3,23,4,1,2,4,3,0,0,40.5
jennibr01,Brandon Jennings,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2014-03-15,Outcome.LOSS,2236,3,13,2,7,2,3,10,4,12,2,0,2,1,0,38.5
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.MILWAUKEE_BUCKS,2014-03-15,Outcome.WIN,1951,8,16,1,5,6,6,23,7,2,0,2,3,0,0,37.75
carrode01,DeMarre Carroll,Team.ATLANTA_HAWKS,Location.HOME,Team.DENVER_NUGGETS,2014-03-15,Outcome.WIN,2528,4,13,3,8,0,0,11,10,3,4,0,3,1,0,37.5
willide01,Deron Williams,Team.BROOKLYN_NETS,Location.AWAY,Team.WASHINGTON_WIZARDS,2014-03-15,Outcome.LOSS,2120,4,14,2,7,4,4,14,7,7,2,0,2,0,0,37.25
gibsota01,Taj Gibson,Team.CHICAGO_BULLS,Location.HOME,Team.SACRAMENTO_KINGS,2014-03-15,Outcome.WIN,1610,6,9,0,0,7,9,19,9,0,1,3,2,0,0,37.25
cartemi01,Michael Carter-Williams,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2014-03-15,Outcome.LOSS,2003,10,16,1,3,2,3,23,8,3,1,0,6,0,0,37.0
farieke01,Kenneth Faried,Team.DENVER_NUGGETS,Location.AWAY,Team.ATLANTA_HAWKS,2014-03-15,Outcome.LOSS,1625,9,13,0,0,7,13,25,7,1,0,1,1,0,0,36.75
thomais02,Isaiah Thomas,Team.SACRAMENTO_KINGS,Location.AWAY,Team.CHICAGO_BULLS,2014-03-15,Outcome.LOSS,2536,7,18,2,5,10,13,26,3,5,0,0,4,0,0,36.25
stephla01,Lance Stephenson,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2014-03-15,Outcome.WIN,2135,5,15,3,8,0,0,13,9,6,0,1,1,0,0,36.25
goodedr01,Drew Gooden,Team.WASHINGTON_WIZARDS,Location.HOME,Team.BROOKLYN_NETS,2014-03-15,Outcome.WIN,1565,8,11,1,2,4,4,21,9,1,0,1,0,0,0,36.25
smithjr01,J.R. Smith,Team.NEW_YORK_KNICKS,Location.HOME,Team.MILWAUKEE_BUCKS,2014-03-15,Outcome.WIN,1354,5,7,2,3,3,3,15,8,4,1,0,0,0,0,34.0
lawsoty01,Ty Lawson,Team.DENVER_NUGGETS,Location.AWAY,Team.ATLANTA_HAWKS,2014-03-15,Outcome.LOSS,2268,0,12,0,3,2,4,2,9,11,2,0,2,0,0,32.75
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.PHILADELPHIA_76ERS,2014-03-15,Outcome.WIN,1679,3,6,0,0,5,6,11,4,6,3,2,5,0,0,32.5
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.PHILADELPHIA_76ERS,2014-03-15,Outcome.WIN,1380,5,9,2,5,7,8,19,4,4,1,0,2,0,0,32.0
stuckro01,Rodney Stuckey,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2014-03-15,Outcome.LOSS,2653,6,17,0,2,7,9,19,3,5,1,0,2,0,0,31.25
