slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,2014-03-29,Outcome.WIN,2338,10,16,5,9,5,6,30,5,12,3,0,1,1,0,63.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2014-03-29,Outcome.LOSS,2491,9,22,3,11,11,13,32,7,6,1,0,6,0,0,50.25
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ATLANTA_HAWKS,2014-03-29,Outcome.WIN,2188,10,20,3,4,2,6,25,7,6,3,0,2,0,0,49.25
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,2014-03-29,Outcome.WIN,2195,7,10,0,0,6,14,20,12,0,0,6,3,1,0,47.0
cartemi01,Michael Carter-Williams,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DETROIT_PISTONS,2014-03-29,Outcome.WIN,1842,6,14,1,2,8,10,21,7,4,4,1,4,0,0,44.25
parsoch01,Chandler Parsons,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2014-03-29,Outcome.LOSS,2761,9,19,1,5,9,11,28,9,2,1,0,2,0,0,43.75
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2014-03-29,Outcome.WIN,1814,5,10,0,2,9,10,19,7,7,0,1,2,0,0,39.25
mccalra01,Ray McCallum,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2014-03-29,Outcome.LOSS,2880,7,17,2,4,0,0,16,4,8,2,1,2,0,0,39.0
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ATLANTA_HAWKS,2014-03-29,Outcome.WIN,1979,6,11,0,0,0,2,12,11,2,1,4,3,1,0,38.75
youngth01,Thaddeus Young,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DETROIT_PISTONS,2014-03-29,Outcome.WIN,2091,9,17,2,4,1,1,21,6,3,1,1,0,0,0,38.0
monrogr01,Greg Monroe,Team.DETROIT_PISTONS,Location.AWAY,Team.PHILADELPHIA_76ERS,2014-03-29,Outcome.LOSS,1931,7,16,0,0,6,8,20,10,2,1,0,2,1,0,38.0
duncati01,Tim Duncan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2014-03-29,Outcome.WIN,1528,5,9,0,0,2,5,12,8,6,0,4,3,0,0,37.5
barnema02,Matt Barnes,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,2014-03-29,Outcome.WIN,2258,6,15,3,10,0,0,15,10,2,1,1,0,1,0,37.5
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2014-03-29,Outcome.LOSS,1651,8,15,0,0,1,3,17,7,5,2,0,3,0,0,35.75
gayru01,Rudy Gay,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2014-03-29,Outcome.LOSS,2559,11,19,0,1,8,10,30,7,0,0,0,7,0,0,35.25
collida01,Darren Collison,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,2014-03-29,Outcome.WIN,2467,4,14,1,7,2,4,11,5,5,4,1,0,0,0,35.25
ginobma01,Manu Ginóbili,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2014-03-29,Outcome.WIN,1254,7,10,0,1,1,1,15,5,4,3,1,2,0,0,34.25
hensojo01,John Henson,Team.MILWAUKEE_BUCKS,Location.HOME,Team.MIAMI_HEAT,2014-03-29,Outcome.LOSS,1781,6,11,0,0,0,2,12,10,2,2,0,0,1,0,33.0
millspa01,Paul Millsap,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,2014-03-29,Outcome.LOSS,2377,5,13,2,6,5,8,17,4,5,2,0,3,0,0,33.0
evansre01,Reggie Evans,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2014-03-29,Outcome.LOSS,1747,3,5,0,0,0,1,6,18,1,2,0,2,0,0,33.0
thompho01,Hollis Thompson,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DETROIT_PISTONS,2014-03-29,Outcome.WIN,1300,5,8,4,4,0,0,14,5,3,3,0,0,0,0,32.75
ellismo01,Monta Ellis,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2014-03-29,Outcome.WIN,2262,5,12,1,3,6,8,17,3,6,2,0,3,0,0,32.75
belinma01,Marco Belinelli,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2014-03-29,Outcome.WIN,1929,7,11,4,5,0,0,18,2,4,1,1,1,0,0,32.0
roberbr01,Brian Roberts,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2014-03-29,Outcome.LOSS,1721,7,16,1,2,3,3,18,3,5,1,0,0,0,0,31.75
riverau01,Austin Rivers,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2014-03-29,Outcome.LOSS,1815,8,18,0,3,0,0,16,6,3,2,0,1,0,0,31.5
anderch01,Chris Andersen,Team.MIAMI_HEAT,Location.AWAY,Team.MILWAUKEE_BUCKS,2014-03-29,Outcome.WIN,1337,3,8,0,0,2,4,8,14,0,1,2,0,0,0,31.5
anticpe01,Pero Antić,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,2014-03-29,Outcome.LOSS,1556,5,10,1,4,2,2,13,12,1,0,0,0,1,0,31.5
caldwke01,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,Location.AWAY,Team.PHILADELPHIA_76ERS,2014-03-29,Outcome.LOSS,1719,6,12,2,5,2,2,16,4,1,2,2,0,0,0,31.5
douglto01,Toney Douglas,Team.MIAMI_HEAT,Location.AWAY,Team.MILWAUKEE_BUCKS,2014-03-29,Outcome.WIN,2311,5,10,1,4,2,2,13,9,4,1,0,3,0,0,31.25
crawfja01,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,2014-03-29,Outcome.WIN,1558,7,15,3,9,5,8,22,3,3,0,0,1,0,0,31.25
goodedr01,Drew Gooden,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ATLANTA_HAWKS,2014-03-29,Outcome.WIN,1735,5,5,1,1,5,7,16,8,1,2,0,2,0,0,31.0
