slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.MILWAUKEE_BUCKS,2015-03-09,Outcome.WIN,2439,17,23,0,0,9,11,43,10,6,1,2,4,1,0,70.0
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2015-03-09,Outcome.WIN,2146,14,24,7,13,1,2,36,6,5,4,0,4,0,0,60.5
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2015-03-09,Outcome.LOSS,2248,11,16,0,1,7,7,29,5,4,3,3,2,0,0,52.25
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-09,Outcome.WIN,2334,10,11,0,0,0,3,20,17,3,1,2,4,1,0,51.25
teaguje01,Jeff Teague,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-09,Outcome.WIN,1736,7,11,2,3,2,3,18,5,13,2,0,3,1,0,48.75
paynead01,Adreian Payne,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2015-03-09,Outcome.LOSS,2193,7,12,0,0,2,3,16,15,2,2,1,3,1,0,43.75
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-03-09,Outcome.WIN,1756,7,11,1,2,0,0,15,5,9,3,1,3,0,0,41.75
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ATLANTA_HAWKS,2015-03-09,Outcome.LOSS,1943,3,9,0,0,6,6,12,14,6,1,0,1,1,0,41.5
wadedw01,Dwyane Wade,Team.MIAMI_HEAT,Location.HOME,Team.BOSTON_CELTICS,2015-03-09,Outcome.LOSS,2104,13,23,2,4,6,7,34,4,2,0,0,4,0,0,41.0
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CHICAGO_BULLS,2015-03-09,Outcome.WIN,1855,3,13,0,5,3,3,9,5,9,5,1,1,0,0,40.25
mirotni01,Nikola Mirotić,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-03-09,Outcome.LOSS,1731,6,13,2,3,4,5,18,12,1,2,0,3,1,0,39.5
farieke01,Kenneth Faried,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_YORK_KNICKS,2015-03-09,Outcome.WIN,1670,7,12,0,0,5,7,19,11,1,1,1,1,1,0,39.25
cartemi01,Michael Carter-Williams,Team.MILWAUKEE_BUCKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2015-03-09,Outcome.LOSS,1941,8,17,0,2,9,10,25,1,7,2,0,3,0,0,39.25
bassbr01,Brandon Bass,Team.BOSTON_CELTICS,Location.AWAY,Team.MIAMI_HEAT,2015-03-09,Outcome.WIN,1963,7,14,0,1,0,0,14,9,4,3,0,1,0,0,36.75
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CHICAGO_BULLS,2015-03-09,Outcome.WIN,2215,10,16,0,0,3,3,23,4,4,0,2,4,0,0,36.0
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-03-09,Outcome.LOSS,1839,6,14,0,0,1,1,13,11,4,0,1,1,1,0,35.75
thompkl01,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2015-03-09,Outcome.WIN,1839,8,19,4,8,5,5,25,2,3,0,1,2,0,0,35.0
carrode01,DeMarre Carroll,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-09,Outcome.WIN,1731,8,16,4,9,0,1,20,5,3,1,0,0,0,0,34.75
redicjj01,J.J. Redick,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-09,Outcome.WIN,2340,10,19,3,7,3,3,26,5,0,0,0,1,0,0,33.25
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-03-09,Outcome.WIN,1686,9,11,0,0,2,2,20,7,0,2,0,0,0,0,32.75
greenje02,Jeff Green,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CHICAGO_BULLS,2015-03-09,Outcome.WIN,2025,7,11,3,4,2,2,19,7,1,1,0,0,0,0,32.75
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2015-03-09,Outcome.WIN,2015,3,13,2,6,3,4,11,10,0,3,1,3,1,0,32.5
thomais02,Isaiah Thomas,Team.BOSTON_CELTICS,Location.AWAY,Team.MIAMI_HEAT,2015-03-09,Outcome.WIN,1889,7,17,3,10,8,8,25,1,4,0,0,3,0,0,32.25
snellto01,Tony Snell,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-03-09,Outcome.LOSS,2270,7,13,4,7,3,4,21,3,1,2,0,0,0,0,32.25
riverau01,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-09,Outcome.WIN,1298,5,8,2,4,1,1,13,4,6,2,0,0,0,0,32.0
horfoal01,Al Horford,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-09,Outcome.WIN,1885,9,13,0,0,0,0,18,4,2,0,3,1,0,0,31.5
gayru01,Rudy Gay,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ATLANTA_HAWKS,2015-03-09,Outcome.LOSS,2080,10,15,3,4,0,0,23,4,1,0,1,4,0,0,31.0
schrode01,Dennis Schröder,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-09,Outcome.WIN,1111,4,9,2,3,2,2,12,2,8,2,0,2,0,0,30.5
willima01,Mo Williams,Team.CHARLOTTE_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,2015-03-09,Outcome.LOSS,1959,6,18,1,10,6,7,19,0,7,1,0,3,0,0,30.5
chandwi01,Wilson Chandler,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_YORK_KNICKS,2015-03-09,Outcome.WIN,1387,6,10,2,4,3,3,17,6,2,0,1,1,0,0,30.0
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-09,Outcome.WIN,1783,1,6,0,1,0,0,2,4,15,1,0,4,0,0,29.5
mccalra01,Ray McCallum,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ATLANTA_HAWKS,2015-03-09,Outcome.LOSS,1759,6,10,1,2,2,2,15,3,5,2,0,3,0,0,29.25
evansty01,Tyreke Evans,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.MILWAUKEE_BUCKS,2015-03-09,Outcome.WIN,1610,6,10,1,2,0,0,13,3,6,1,1,3,0,0,28.75
millspa01,Paul Millsap,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-09,Outcome.WIN,1676,5,7,3,4,0,0,13,3,5,2,0,3,0,0,28.25
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CHICAGO_BULLS,2015-03-09,Outcome.WIN,1813,7,12,0,1,2,3,16,9,1,0,0,1,0,0,28.25
bartowi01,Will Barton,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_YORK_KNICKS,2015-03-09,Outcome.WIN,1627,6,13,0,3,5,5,17,4,3,1,0,1,0,0,28.0
bledser01,Eric Bledsoe,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2015-03-09,Outcome.LOSS,2137,6,11,2,3,5,6,19,2,3,2,0,6,0,0,28.0
gordoer01,Eric Gordon,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.MILWAUKEE_BUCKS,2015-03-09,Outcome.WIN,1816,6,11,3,4,1,2,16,3,3,2,0,4,0,0,27.75
earlycl01,Cleanthony Early,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,2015-03-09,Outcome.LOSS,1908,3,8,1,3,3,4,10,7,5,0,1,2,0,0,27.75
rubiori01,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2015-03-09,Outcome.LOSS,2044,1,8,0,1,0,1,2,2,12,3,0,3,0,0,27.0
pekovni01,Nikola Peković,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2015-03-09,Outcome.LOSS,1411,5,12,0,0,2,4,12,10,0,1,0,2,1,0,27.0
brookaa01,Aaron Brooks,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-03-09,Outcome.LOSS,1925,6,14,1,3,2,2,15,4,4,1,0,4,0,0,26.5
korveky01,Kyle Korver,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-09,Outcome.WIN,1856,7,9,6,8,0,1,20,2,1,0,0,1,0,0,26.5
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-03-09,Outcome.WIN,1887,7,16,0,2,0,0,14,5,3,1,0,2,0,0,25.75
lenal01,Alex Len,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2015-03-09,Outcome.LOSS,1676,3,6,0,0,4,4,10,11,0,0,1,4,1,0,25.25
chalmma01,Mario Chalmers,Team.MIAMI_HEAT,Location.HOME,Team.BOSTON_CELTICS,2015-03-09,Outcome.LOSS,2010,2,3,1,2,7,9,12,3,4,2,0,2,0,0,25.25
gallola01,Langston Galloway,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,2015-03-09,Outcome.LOSS,1866,7,9,0,0,0,1,14,3,4,0,1,2,0,0,24.75
lawsoty01,Ty Lawson,Team.DENVER_NUGGETS,Location.HOME,Team.NEW_YORK_KNICKS,2015-03-09,Outcome.WIN,1471,3,6,1,1,7,9,14,1,6,0,0,0,0,0,24.75
jeffeal01,Al Jefferson,Team.CHARLOTTE_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,2015-03-09,Outcome.LOSS,1720,7,14,0,0,0,0,14,5,1,1,1,2,0,0,24.75
denglu01,Luol Deng,Team.MIAMI_HEAT,Location.HOME,Team.BOSTON_CELTICS,2015-03-09,Outcome.LOSS,2004,3,10,1,3,4,4,11,4,4,1,0,1,0,0,24.0
barnema02,Matt Barnes,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-09,Outcome.WIN,1843,5,12,3,8,0,0,13,2,1,3,0,2,0,0,23.5
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2015-03-09,Outcome.LOSS,2411,6,11,2,5,3,4,17,2,2,1,0,4,0,0,23.5
shvedal01,Alexey Shved,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,2015-03-09,Outcome.LOSS,1554,6,12,3,6,4,6,19,1,1,0,0,0,0,0,23.25
serapke01,Kevin Séraphin,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-03-09,Outcome.WIN,1194,6,9,0,0,0,0,12,7,0,1,0,0,0,0,22.75
noahjo01,Joakim Noah,Team.CHICAGO_BULLS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-03-09,Outcome.LOSS,1847,1,4,0,0,1,2,3,8,6,1,0,3,0,0,22.5
bargnan01,Andrea Bargnani,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,2015-03-09,Outcome.LOSS,1432,4,14,1,1,3,4,12,7,1,0,0,1,0,0,22.25
