slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
gasolpa01,Pau Gasol,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2010-11-07,Outcome.WIN,1960,9,13,0,0,2,2,20,14,10,3,0,0,0,1,61.5
horfoal01,Al Horford,Team.ATLANTA_HAWKS,Location.HOME,Team.PHOENIX_SUNS,2010-11-07,Outcome.LOSS,2526,13,16,0,0,4,5,30,10,5,1,2,1,1,0,57.0
johnsjo02,Joe Johnson,Team.ATLANTA_HAWKS,Location.HOME,Team.PHOENIX_SUNS,2010-11-07,Outcome.LOSS,2628,15,27,2,6,2,4,34,7,6,0,0,1,0,0,52.25
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BOSTON_CELTICS,2010-11-07,Outcome.LOSS,2608,11,22,2,3,10,11,34,6,3,2,0,4,0,0,49.0
nashst01,Steve Nash,Team.PHOENIX_SUNS,Location.AWAY,Team.ATLANTA_HAWKS,2010-11-07,Outcome.WIN,1996,7,11,1,1,4,4,19,5,15,0,0,2,1,0,48.75
stoudam01,Amar'e Stoudemire,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHILADELPHIA_76ERS,2010-11-07,Outcome.LOSS,2156,8,18,0,0,5,8,21,15,1,2,1,1,1,0,48.25
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BOSTON_CELTICS,2010-11-07,Outcome.LOSS,2604,6,16,0,2,4,5,16,4,10,4,2,8,1,0,45.5
scolalu01,Luis Scola,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2010-11-07,Outcome.WIN,1621,6,13,0,0,12,17,24,8,2,3,0,0,0,0,43.0
smithjo03,Josh Smith,Team.ATLANTA_HAWKS,Location.HOME,Team.PHOENIX_SUNS,2010-11-07,Outcome.LOSS,2543,6,10,0,1,7,8,19,9,4,3,1,4,0,0,42.25
stuckro01,Rodney Stuckey,Team.DETROIT_PISTONS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2010-11-07,Outcome.WIN,1965,7,15,1,2,6,6,21,5,9,1,0,4,0,0,41.25
