slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,2015-04-26,Outcome.WIN,2782,10,24,1,7,6,10,27,10,8,3,1,6,1,0,58.5
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2015-04-26,Outcome.WIN,2573,9,17,0,0,2,5,20,19,7,1,0,1,1,0,57.25
duncati01,Tim Duncan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2015-04-26,Outcome.LOSS,2260,8,13,0,0,6,10,22,14,3,2,3,2,1,0,54.5
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2015-04-26,Outcome.WIN,2293,11,19,2,6,10,10,34,3,7,1,1,2,0,0,52.25
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,2015-04-26,Outcome.WIN,2597,8,19,2,5,6,8,24,11,3,1,1,0,1,0,48.75
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.HOME,Team.TORONTO_RAPTORS,2015-04-26,Outcome.WIN,1739,8,9,0,0,5,7,21,11,5,2,1,3,1,0,48.25
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2015-04-26,Outcome.LOSS,2396,10,19,3,6,3,4,26,7,5,0,1,0,0,0,45.75
ellismo01,Monta Ellis,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,2015-04-26,Outcome.WIN,2364,13,21,2,6,3,5,31,6,3,1,0,5,0,0,43.5
bareajo01,J.J. Barea,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,2015-04-26,Outcome.WIN,2140,7,15,2,6,1,2,17,3,13,1,0,4,1,0,42.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-04-26,Outcome.LOSS,2179,7,15,1,7,9,9,24,5,5,2,0,1,0,0,41.75
thomais02,Isaiah Thomas,Team.BOSTON_CELTICS,Location.HOME,Team.CLEVELAND_CAVALIERS,2015-04-26,Outcome.LOSS,2196,4,17,1,7,12,12,21,5,9,1,0,4,0,0,41.25
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.HOME,Team.TORONTO_RAPTORS,2015-04-26,Outcome.WIN,2134,5,15,3,6,10,11,23,1,5,4,0,1,0,0,40.75
smithjo03,Josh Smith,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-04-26,Outcome.LOSS,1664,8,10,4,5,3,6,23,6,3,1,1,3,0,0,39.5
shumpim01,Iman Shumpert,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,2015-04-26,Outcome.WIN,2252,3,4,1,2,8,8,15,10,0,2,3,0,1,0,39.5
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.TORONTO_RAPTORS,2015-04-26,Outcome.WIN,1522,3,5,1,2,7,7,14,4,10,1,1,2,1,0,39.0
aminual01,Al-Farouq Aminu,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,2015-04-26,Outcome.WIN,2288,6,10,3,5,1,3,16,12,2,0,1,2,1,0,38.0
sullija01,Jared Sullinger,Team.BOSTON_CELTICS,Location.HOME,Team.CLEVELAND_CAVALIERS,2015-04-26,Outcome.LOSS,1673,9,17,1,4,2,5,21,11,0,0,1,2,1,0,37.75
mozgoti01,Timofey Mozgov,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,2015-04-26,Outcome.WIN,1645,4,7,0,0,4,5,12,11,0,1,3,0,1,0,35.25
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.WASHINGTON_WIZARDS,2015-04-26,Outcome.LOSS,1971,8,15,2,7,3,3,21,8,4,0,0,6,0,0,35.0
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2015-04-26,Outcome.WIN,1925,3,5,0,0,0,4,6,14,1,1,4,1,0,0,34.5
chandty01,Tyson Chandler,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,2015-04-26,Outcome.WIN,1752,4,4,0,0,2,6,10,14,1,0,2,0,1,0,34.5
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,2015-04-26,Outcome.WIN,2070,7,14,0,1,2,2,16,8,4,0,1,1,0,0,33.5
breweco01,Corey Brewer,Team.HOUSTON_ROCKETS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-04-26,Outcome.LOSS,1940,9,15,1,3,3,4,22,5,0,1,1,2,0,0,31.75
derozde01,DeMar DeRozan,Team.TORONTO_RAPTORS,Location.AWAY,Team.WASHINGTON_WIZARDS,2015-04-26,Outcome.LOSS,2013,6,13,0,0,2,2,14,4,4,3,0,3,0,0,29.5
