slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-04-23,Outcome.WIN,1995,12,26,5,11,7,7,36,4,3,4,1,1,0,0,57.5
paulch01,Chris Paul,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-04-23,Outcome.WIN,2033,9,17,3,5,4,4,25,6,6,5,0,1,0,0,52.5
mitchdo01,Donovan Mitchell,Team.UTAH_JAZZ,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2018-04-23,Outcome.WIN,2328,13,28,3,8,4,5,33,7,4,0,1,0,0,0,51.25
capelca01,Clint Capela,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-04-23,Outcome.WIN,1914,6,11,0,0,2,4,14,17,3,0,4,1,1,0,48.75
georgpa01,Paul George,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.UTAH_JAZZ,2018-04-23,Outcome.LOSS,2391,9,21,2,9,12,12,32,6,2,2,0,6,0,0,44.5
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.UTAH_JAZZ,2018-04-23,Outcome.LOSS,2159,7,18,0,3,9,11,23,14,3,0,0,5,1,0,44.0
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,2018-04-23,Outcome.LOSS,1913,9,15,0,2,4,6,22,15,2,0,0,5,1,0,42.75
butleji01,Jimmy Butler,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,2018-04-23,Outcome.LOSS,2286,7,17,1,4,4,5,19,9,5,0,0,1,0,0,37.75
inglejo01,Joe Ingles,Team.UTAH_JAZZ,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2018-04-23,Outcome.WIN,1805,6,12,5,11,3,5,20,3,4,1,1,1,0,0,35.75
rubiori01,Ricky Rubio,Team.UTAH_JAZZ,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2018-04-23,Outcome.WIN,2063,4,12,1,6,4,5,13,6,8,1,1,4,0,0,35.0
goberru01,Rudy Gobert,Team.UTAH_JAZZ,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2018-04-23,Outcome.WIN,2045,7,11,0,0,2,2,16,10,1,1,1,2,1,0,34.5
rosede01,Derrick Rose,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,2018-04-23,Outcome.LOSS,1945,7,11,2,2,1,2,17,6,4,0,0,4,0,0,29.5
gordoer01,Eric Gordon,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-04-23,Outcome.WIN,1788,6,14,4,10,2,2,18,1,2,1,0,0,0,0,26.25
arizatr01,Trevor Ariza,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-04-23,Outcome.WIN,1980,4,10,3,8,4,4,15,2,3,1,0,0,0,0,25.5
onealro01,Royce O'Neale,Team.UTAH_JAZZ,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2018-04-23,Outcome.WIN,1198,3,5,2,3,2,2,10,9,0,0,1,0,0,0,24.25
