slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,2015-02-10,Outcome.WIN,2559,13,23,3,7,11,14,40,12,9,3,1,5,1,0,77.0
lawsoty01,Ty Lawson,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-02-10,Outcome.WIN,2692,12,20,1,3,7,8,32,3,16,2,0,2,1,0,64.75
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.HOME,Team.SACRAMENTO_KINGS,2015-02-10,Outcome.WIN,2257,11,15,0,0,4,4,26,16,3,0,0,1,1,0,51.5
bledser01,Eric Bledsoe,Team.PHOENIX_SUNS,Location.HOME,Team.HOUSTON_ROCKETS,2015-02-10,Outcome.LOSS,2373,9,19,2,4,12,13,32,4,4,2,1,3,0,0,48.5
monrogr01,Greg Monroe,Team.DETROIT_PISTONS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-02-10,Outcome.WIN,1902,9,15,0,0,5,8,23,12,2,2,0,0,1,0,46.5
boozeca01,Carlos Boozer,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.DENVER_NUGGETS,2015-02-10,Outcome.LOSS,1801,8,15,0,0,5,8,21,10,4,1,0,2,1,0,42.0
gayru01,Rudy Gay,Team.SACRAMENTO_KINGS,Location.AWAY,Team.CHICAGO_BULLS,2015-02-10,Outcome.LOSS,2389,10,18,1,4,3,5,24,7,5,1,0,3,0,0,41.25
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.HOME,Team.SACRAMENTO_KINGS,2015-02-10,Outcome.WIN,1956,10,17,1,4,2,3,23,1,7,2,1,0,0,0,41.25
plumlma01,Mason Plumlee,Team.BROOKLYN_NETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2015-02-10,Outcome.LOSS,1918,6,10,0,0,3,3,15,14,1,3,0,1,1,0,41.0
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.CHICAGO_BULLS,2015-02-10,Outcome.LOSS,2122,5,15,0,0,5,10,15,8,8,0,1,2,0,0,38.0
jeffeal01,Al Jefferson,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DETROIT_PISTONS,2015-02-10,Outcome.LOSS,1743,6,14,0,0,1,2,13,10,2,0,4,2,1,0,37.0
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.BROOKLYN_NETS,2015-02-10,Outcome.WIN,1779,4,9,0,1,6,8,14,11,2,1,2,3,1,0,36.75
smithjo03,Josh Smith,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,2015-02-10,Outcome.WIN,1940,8,15,2,4,2,3,20,6,3,1,1,1,0,0,36.5
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.BROOKLYN_NETS,2015-02-10,Outcome.WIN,2066,9,17,1,1,0,0,19,8,1,3,0,1,0,0,36.5
snellto01,Tony Snell,Team.CHICAGO_BULLS,Location.HOME,Team.SACRAMENTO_KINGS,2015-02-10,Outcome.WIN,2455,9,11,4,6,2,2,24,2,2,1,0,0,0,0,33.5
hendege02,Gerald Henderson,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DETROIT_PISTONS,2015-02-10,Outcome.LOSS,1881,5,13,2,3,5,6,17,4,5,1,0,1,0,0,32.0
beverpa01,Patrick Beverley,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,2015-02-10,Outcome.WIN,1785,6,15,3,10,0,0,15,6,6,0,0,3,0,0,31.5
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-02-10,Outcome.WIN,1743,7,14,0,0,0,0,14,9,2,1,1,2,0,0,31.25
