slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.HOME,Team.HOUSTON_ROCKETS,2016-03-05,Outcome.WIN,2295,9,18,0,2,10,14,28,17,6,2,2,8,1,0,63.75
favorde01,Derrick Favors,Team.UTAH_JAZZ,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2016-03-05,Outcome.WIN,2125,11,19,0,0,6,6,28,11,3,1,6,3,1,0,60.25
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.BOSTON_CELTICS,2016-03-05,Outcome.WIN,2160,11,20,1,4,5,9,28,11,8,2,1,4,1,0,59.75
millspa01,Paul Millsap,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2016-03-05,Outcome.WIN,2234,8,14,1,1,3,4,20,18,5,3,0,3,1,0,56.5
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.SACRAMENTO_KINGS,2016-03-05,Outcome.WIN,2183,9,24,1,5,6,7,25,13,6,1,1,4,1,0,54.25
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.BROOKLYN_NETS,2016-03-05,Outcome.WIN,2301,14,18,0,0,0,0,28,6,7,2,3,4,0,0,54.0
robinth01,Thomas Robinson,Team.BROOKLYN_NETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2016-03-05,Outcome.LOSS,2427,7,14,0,0,4,10,18,17,5,4,0,6,1,0,53.25
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.UTAH_JAZZ,2016-03-05,Outcome.LOSS,2123,11,31,1,2,6,7,29,11,2,1,2,1,1,0,53.25
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.INDIANA_PACERS,2016-03-05,Outcome.LOSS,2360,9,24,1,4,6,8,25,6,12,2,0,7,1,0,53.0
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.CHICAGO_BULLS,2016-03-05,Outcome.LOSS,2388,10,26,4,12,12,14,36,5,8,0,0,9,0,0,51.75
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ATLANTA_HAWKS,2016-03-05,Outcome.LOSS,1996,5,7,0,0,7,17,17,11,2,4,5,3,1,0,51.75
georgpa01,Paul George,Team.INDIANA_PACERS,Location.AWAY,Team.WASHINGTON_WIZARDS,2016-03-05,Outcome.WIN,2290,13,22,4,7,8,8,38,6,2,1,0,3,0,0,51.0
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,2016-03-05,Outcome.WIN,2448,11,19,1,4,1,2,24,10,6,1,1,2,1,0,50.5
butleji01,Jimmy Butler,Team.CHICAGO_BULLS,Location.HOME,Team.HOUSTON_ROCKETS,2016-03-05,Outcome.WIN,2038,6,13,1,2,11,12,24,11,6,1,0,5,1,0,48.25
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2016-03-05,Outcome.LOSS,2170,10,20,1,3,10,15,31,9,3,1,0,4,0,0,47.25
rubiori01,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.BROOKLYN_NETS,2016-03-05,Outcome.WIN,1933,5,8,2,4,4,5,16,7,10,2,0,1,1,0,45.75
shumpim01,Iman Shumpert,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.BOSTON_CELTICS,2016-03-05,Outcome.WIN,2082,4,8,2,4,2,2,12,16,4,2,0,2,1,0,43.5
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ATLANTA_HAWKS,2016-03-05,Outcome.LOSS,2221,6,16,2,5,3,3,17,6,11,1,0,4,1,0,43.5
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.AWAY,Team.NEW_YORK_KNICKS,2016-03-05,Outcome.LOSS,2164,10,20,0,0,1,3,21,16,0,1,0,2,1,0,43.5
teaguje01,Jeff Teague,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2016-03-05,Outcome.WIN,1731,8,15,3,4,3,3,22,6,7,1,0,2,0,0,42.5
wiggian01,Andrew Wiggins,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.BROOKLYN_NETS,2016-03-05,Outcome.WIN,2003,10,14,2,2,4,4,26,4,6,1,0,1,0,0,42.5
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.HOME,Team.INDIANA_PACERS,2016-03-05,Outcome.LOSS,2002,3,8,0,0,2,4,8,17,2,1,4,1,0,0,41.75
thomais02,Isaiah Thomas,Team.BOSTON_CELTICS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2016-03-05,Outcome.LOSS,2042,9,15,4,6,5,8,27,3,4,1,0,0,0,0,40.75
holidjr01,Jrue Holiday,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.UTAH_JAZZ,2016-03-05,Outcome.LOSS,2249,9,22,3,7,1,1,22,2,7,2,0,3,0,0,39.0
ellismo01,Monta Ellis,Team.INDIANA_PACERS,Location.AWAY,Team.WASHINGTON_WIZARDS,2016-03-05,Outcome.WIN,2290,8,20,1,6,0,0,17,6,4,4,0,0,0,0,39.0
sullija01,Jared Sullinger,Team.BOSTON_CELTICS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2016-03-05,Outcome.LOSS,1870,8,17,0,1,1,2,17,13,1,1,0,0,1,0,38.25
haywago01,Gordon Hayward,Team.UTAH_JAZZ,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2016-03-05,Outcome.WIN,2229,8,16,2,7,6,6,24,5,4,1,0,2,0,0,38.25
reedwi02,Willie Reed,Team.BROOKLYN_NETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2016-03-05,Outcome.LOSS,1893,5,11,0,0,4,5,14,8,3,0,4,0,0,0,36.5
lopezro01,Robin Lopez,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,2016-03-05,Outcome.WIN,1931,9,12,0,0,3,3,21,9,2,0,1,4,0,0,35.25
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.HOME,Team.HOUSTON_ROCKETS,2016-03-05,Outcome.WIN,1755,6,10,2,4,3,4,17,3,9,0,1,6,0,0,34.25
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.BOSTON_CELTICS,2016-03-05,Outcome.WIN,1808,7,13,3,6,3,4,20,3,4,0,2,3,0,0,33.75
afflaar01,Arron Afflalo,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,2016-03-05,Outcome.WIN,2537,9,12,1,2,1,2,20,7,3,0,0,1,0,0,33.25
goberru01,Rudy Gobert,Team.UTAH_JAZZ,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2016-03-05,Outcome.WIN,2135,2,6,0,0,1,2,5,18,2,0,2,3,0,0,33.0
lavinza01,Zach LaVine,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.BROOKLYN_NETS,2016-03-05,Outcome.WIN,2209,9,12,3,5,0,0,21,0,4,2,0,1,0,0,32.0
bazemke01,Kent Bazemore,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2016-03-05,Outcome.WIN,1855,5,11,2,5,5,5,17,5,2,1,2,3,0,0,31.75
collida01,Darren Collison,Team.SACRAMENTO_KINGS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2016-03-05,Outcome.LOSS,2002,5,9,0,0,2,2,12,3,7,2,1,1,0,0,31.75
breweco01,Corey Brewer,Team.HOUSTON_ROCKETS,Location.AWAY,Team.CHICAGO_BULLS,2016-03-05,Outcome.LOSS,1420,4,5,2,3,2,4,12,3,2,6,0,3,0,0,30.25
