slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.PHILADELPHIA_76ERS,2018-04-06,Outcome.LOSS,2411,17,29,4,8,6,11,44,11,11,2,1,8,0,1,81.25
simmobe01,Ben Simmons,Team.PHILADELPHIA_76ERS,Location.HOME,Team.CLEVELAND_CAVALIERS,2018-04-06,Outcome.WIN,2168,12,17,0,0,3,5,27,15,13,4,1,3,0,1,76.75
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.PHOENIX_SUNS,2018-04-06,Outcome.WIN,2057,11,23,2,4,9,11,33,11,3,2,3,0,1,0,63.75
mirotni01,Nikola Mirotić,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.PHOENIX_SUNS,2018-04-06,Outcome.WIN,2100,11,25,5,11,4,4,31,16,2,0,1,1,1,0,59.5
monrogr01,Greg Monroe,Team.BOSTON_CELTICS,Location.HOME,Team.CHICAGO_BULLS,2018-04-06,Outcome.WIN,1668,8,10,0,0,3,3,19,11,10,2,1,3,0,1,55.25
holidjr01,Jrue Holiday,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.PHOENIX_SUNS,2018-04-06,Outcome.WIN,1903,8,15,4,6,2,4,22,6,10,2,2,2,1,0,55.0
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.HOME,Team.DALLAS_MAVERICKS,2018-04-06,Outcome.WIN,2540,9,13,0,1,1,6,19,16,5,1,2,2,1,0,53.0
dotsoda01,Damyean Dotson,Team.NEW_YORK_KNICKS,Location.HOME,Team.MIAMI_HEAT,2018-04-06,Outcome.WIN,2147,12,21,4,10,2,3,30,11,1,1,1,0,1,0,52.75
motlejo01,Johnathan Motley,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DETROIT_PISTONS,2018-04-06,Outcome.LOSS,2408,11,19,1,3,3,3,26,12,2,2,0,2,1,0,49.0
howardw01,Dwight Howard,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ORLANDO_MAGIC,2018-04-06,Outcome.WIN,1696,5,10,0,0,6,8,16,17,2,0,4,2,1,0,48.75
