slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
aldrila01,LaMarcus Aldridge,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.CHARLOTTE_BOBCATS,2012-12-03,Outcome.WIN,2720,12,17,0,0,1,1,25,13,5,0,3,2,1,0,55.25
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.ORLANDO_MAGIC,2012-12-03,Outcome.LOSS,2652,9,21,3,6,4,5,25,5,11,2,0,1,1,0,54.25
varejan01,Anderson Varejão,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.DETROIT_PISTONS,2012-12-03,Outcome.LOSS,2369,7,18,0,1,3,6,17,18,2,3,1,3,1,0,50.5
batumni01,Nicolas Batum,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.CHARLOTTE_BOBCATS,2012-12-03,Outcome.WIN,2695,5,14,3,9,4,4,17,13,7,1,1,2,1,0,49.75
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,2012-12-03,Outcome.WIN,2198,14,20,0,1,2,3,30,11,1,1,0,0,1,0,48.75
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2012-12-03,Outcome.WIN,2243,6,12,0,0,2,3,14,15,3,2,2,2,1,0,45.75
gordobe01,Ben Gordon,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2012-12-03,Outcome.LOSS,2097,9,16,8,12,3,3,29,3,5,1,0,3,0,0,44.75
walkeke02,Kemba Walker,Team.CHARLOTTE_BOBCATS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2012-12-03,Outcome.LOSS,2329,9,19,1,3,3,5,22,5,7,3,0,2,0,0,44.25
davisgl01,Glen Davis,Team.ORLANDO_MAGIC,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2012-12-03,Outcome.WIN,2081,10,20,0,0,4,4,24,6,4,1,2,0,0,0,43.5
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.DENVER_NUGGETS,2012-12-03,Outcome.LOSS,2028,6,16,1,4,11,11,24,3,7,0,3,3,0,0,43.25
