slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,2235,7,16,1,3,9,12,24,14,6,2,3,5,1,0,60.0
lopezbr01,Brook Lopez,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,2080,12,21,4,11,1,2,29,11,2,0,4,0,1,0,57.25
leonaka01,Kawhi Leonard,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,2533,10,26,1,5,10,10,31,9,2,3,0,3,0,0,50.25
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,2410,10,15,7,9,3,4,30,8,2,1,0,4,0,0,46.5
gasolma01,Marc Gasol,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,2395,2,11,2,7,0,0,6,12,5,0,2,1,0,0,33.0
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,2094,4,12,1,6,2,2,11,11,4,1,0,4,1,0,32.75
siakapa01,Pascal Siakam,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,2540,6,20,2,9,1,2,15,6,3,1,1,1,0,0,31.5
brogdma01,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,1599,5,9,3,6,2,2,15,3,3,0,0,1,0,0,24.25
mirotni01,Nikola Mirotić,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,1492,3,9,1,6,6,6,13,6,0,0,1,2,0,0,22.0
bledser01,Eric Bledsoe,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,1770,3,12,0,6,3,3,9,5,2,1,0,0,0,0,20.25
greenda02,Danny Green,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,2110,1,5,1,4,3,4,6,6,2,2,0,3,0,0,19.5
hillge01,George Hill,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,1640,0,6,0,1,0,0,0,1,4,4,1,0,0,0,17.25
ibakase01,Serge Ibaka,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,1022,2,6,0,2,0,0,4,4,1,1,1,0,0,0,14.5
ilyaser01,Ersan İlyasova,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,855,3,6,1,4,0,0,7,3,0,0,1,0,0,0,13.25
connapa01,Pat Connaughton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.TORONTO_RAPTORS,2019-05-15,Outcome.WIN,635,0,2,0,1,0,0,0,6,0,0,1,0,0,0,9.5
vanvlfr01,Fred VanVleet,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,796,1,4,0,2,0,0,2,1,2,1,0,0,0,0,8.25
powelno01,Norman Powell,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,2019-05-15,Outcome.LOSS,594,2,5,2,4,0,0,6,0,0,0,0,0,0,0,7.0
