slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_YORK_KNICKS,2017-12-03,Outcome.WIN,2095,13,19,1,4,7,7,34,12,3,0,2,1,1,0,59.0
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2017-12-03,Outcome.WIN,2118,13,22,4,9,6,7,36,4,9,2,0,4,0,0,58.5
butleji01,Jimmy Butler,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2017-12-03,Outcome.WIN,2370,10,20,2,4,11,13,33,8,4,1,1,1,0,0,53.5
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,2017-12-03,Outcome.WIN,2311,9,22,2,2,2,6,22,9,10,1,0,7,1,0,49.25
riverau01,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2017-12-03,Outcome.LOSS,2152,9,14,7,10,5,7,30,5,5,1,0,3,0,0,47.75
willilo02,Lou Williams,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2017-12-03,Outcome.LOSS,2102,8,14,3,7,4,4,23,5,10,0,0,4,1,0,45.25
murrade01,Dejounte Murray,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2017-12-03,Outcome.LOSS,2369,7,15,0,1,3,5,17,11,5,3,1,5,1,0,45.25
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MIAMI_HEAT,2017-12-03,Outcome.WIN,1819,11,16,5,9,3,4,30,2,3,2,0,0,0,0,43.5
kuzmaky01,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.HOUSTON_ROCKETS,2017-12-03,Outcome.LOSS,1657,8,16,3,7,3,5,22,12,0,1,1,2,1,0,43.0
kanteen01,Enes Kanter,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,2017-12-03,Outcome.LOSS,1841,8,13,0,0,2,2,18,16,2,1,0,3,1,0,43.0
adamsst01,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,2017-12-03,Outcome.WIN,1998,8,13,0,0,3,6,19,10,1,3,1,2,1,0,41.5
duranke01,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MIAMI_HEAT,2017-12-03,Outcome.WIN,1705,9,18,2,7,4,4,24,3,7,1,0,4,0,0,39.25
paulch01,Chris Paul,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2017-12-03,Outcome.WIN,1977,8,17,4,7,1,1,21,4,6,2,0,5,0,0,38.5
ingrabr01,Brandon Ingram,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.HOUSTON_ROCKETS,2017-12-03,Outcome.LOSS,2225,7,16,0,1,4,6,18,9,5,1,0,1,0,0,38.25
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2017-12-03,Outcome.LOSS,2086,8,8,0,0,1,3,17,12,0,0,2,2,1,0,36.5
fournev01,Evan Fournier,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_YORK_KNICKS,2017-12-03,Outcome.WIN,2245,5,12,1,5,9,10,20,3,4,2,1,2,0,0,35.25
gibsota01,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2017-12-03,Outcome.WIN,2379,6,9,0,0,8,8,20,11,0,0,0,1,1,0,34.75
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2017-12-03,Outcome.WIN,2248,6,13,2,3,1,2,15,12,1,1,0,3,1,0,34.5
paytoel01,Elfrid Payton,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_YORK_KNICKS,2017-12-03,Outcome.WIN,2069,7,11,0,1,1,1,15,6,5,2,0,0,0,0,34.0
leeco01,Courtney Lee,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,2017-12-03,Outcome.LOSS,2139,8,13,1,3,2,2,19,5,2,2,0,1,0,0,32.25
nancela02,Larry Nance,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.HOUSTON_ROCKETS,2017-12-03,Outcome.LOSS,1797,7,12,0,0,1,1,15,8,1,2,1,1,0,0,32.0
thompkl01,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MIAMI_HEAT,2017-12-03,Outcome.WIN,1865,8,15,2,7,1,2,19,5,4,0,0,1,0,0,31.75
olynyke01,Kelly Olynyk,Team.MIAMI_HEAT,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2017-12-03,Outcome.LOSS,1684,5,11,1,2,3,3,14,7,5,0,1,2,0,0,31.75
capelca01,Clint Capela,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2017-12-03,Outcome.WIN,1353,3,7,0,0,2,2,8,13,0,1,3,2,0,0,31.25
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2017-12-03,Outcome.LOSS,1529,7,10,4,4,2,3,20,3,1,2,0,1,0,0,30.75
