slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2017-03-07,Outcome.LOSS,2156,21,39,3,9,13,16,58,3,9,3,1,4,0,0,82.75
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,2017-03-07,Outcome.WIN,2239,9,20,0,3,7,12,25,4,14,3,2,3,1,0,61.0
randlju01,Julius Randle,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,2017-03-07,Outcome.LOSS,2125,3,8,0,0,7,8,13,18,10,1,0,3,0,1,54.0
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,2017-03-07,Outcome.WIN,1467,9,13,3,4,4,4,25,11,1,0,1,2,1,0,44.25
mahinia01,Ian Mahinmi,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,2017-03-07,Outcome.WIN,1544,5,8,0,0,5,8,15,9,1,7,1,1,0,0,43.25
bogdabo02,Bojan Bogdanović,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,2017-03-07,Outcome.WIN,1752,5,9,3,6,16,16,29,9,0,0,0,0,0,0,41.75
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2017-03-07,Outcome.WIN,2178,8,17,2,6,4,5,22,3,8,1,0,1,0,0,40.25
bledser01,Eric Bledsoe,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,2017-03-07,Outcome.LOSS,1624,9,18,4,9,8,8,30,3,5,0,0,6,0,0,40.25
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.DALLAS_MAVERICKS,2017-03-07,Outcome.LOSS,1999,8,17,2,6,4,4,22,1,4,4,0,0,0,0,38.25
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,2017-03-07,Outcome.LOSS,2256,8,18,4,7,5,6,25,4,6,0,0,6,0,0,38.0
noelne01,Nerlens Noel,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,2017-03-07,Outcome.WIN,1361,4,8,0,0,3,4,11,13,1,0,3,0,1,0,36.25
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,2017-03-07,Outcome.WIN,1968,10,20,2,5,5,7,27,3,0,2,0,2,0,0,34.75
nurkiju01,Jusuf Nurkić,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2017-03-07,Outcome.WIN,1488,5,12,0,1,7,8,17,9,4,1,0,4,0,0,34.25
warretj01,T.J. Warren,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,2017-03-07,Outcome.LOSS,1770,7,13,1,2,0,0,15,10,3,0,0,0,1,0,34.0
crabbal01,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2017-03-07,Outcome.WIN,1698,7,10,5,7,4,4,23,4,2,0,0,1,0,0,33.0
curryse01,Seth Curry,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,2017-03-07,Outcome.WIN,1856,7,12,4,7,0,1,18,2,5,1,0,2,0,0,31.0
lenal01,Alex Len,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,2017-03-07,Outcome.LOSS,1294,3,4,0,0,2,2,8,11,0,1,4,2,0,0,30.75
willial03,Alan Williams,Team.PHOENIX_SUNS,Location.HOME,Team.WASHINGTON_WIZARDS,2017-03-07,Outcome.LOSS,1451,5,9,0,0,5,9,15,10,0,0,0,0,1,0,29.0
ferreyo01,Yogi Ferrell,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,2017-03-07,Outcome.WIN,1942,6,9,2,4,2,2,16,2,7,0,0,2,0,0,29.0
aminual01,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2017-03-07,Outcome.WIN,1793,5,6,1,1,1,2,12,7,0,1,3,2,0,0,28.25
smithja02,Jason Smith,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,2017-03-07,Outcome.WIN,1392,6,7,2,2,3,4,17,6,1,1,0,2,0,0,28.0
