slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.UTAH_JAZZ,2016-10-25,Outcome.WIN,2125,13,20,4,6,9,9,39,9,6,0,0,4,0,0,59.25
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,2016-10-25,Outcome.WIN,1943,9,14,0,3,1,2,19,11,14,0,1,4,0,1,56.75
duranke01,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SAN_ANTONIO_SPURS,2016-10-25,Outcome.LOSS,2196,11,18,1,3,4,5,27,10,4,2,2,0,1,0,55.5
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.SAN_ANTONIO_SPURS,2016-10-25,Outcome.LOSS,1957,7,14,2,5,2,2,18,12,6,5,1,2,1,0,55.5
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2016-10-25,Outcome.WIN,1923,10,21,0,3,15,15,35,5,3,5,0,2,0,0,54.75
aldrila01,LaMarcus Aldridge,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2016-10-25,Outcome.WIN,2111,10,20,1,1,5,6,26,14,3,1,0,2,1,0,51.0
loveke01,Kevin Love,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,2016-10-25,Outcome.WIN,1498,6,15,2,6,9,12,23,12,2,3,0,2,1,0,48.5
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,2016-10-25,Outcome.WIN,1788,12,22,4,7,1,1,29,2,4,2,0,0,0,0,43.5
johnsjo02,Joe Johnson,Team.UTAH_JAZZ,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2016-10-25,Outcome.LOSS,1830,12,16,3,4,2,2,29,4,3,1,0,2,0,0,41.0
hoodro01,Rodney Hood,Team.UTAH_JAZZ,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2016-10-25,Outcome.LOSS,2259,9,17,3,7,5,5,26,2,1,2,1,0,0,0,37.5
