slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2016-02-06,Outcome.LOSS,2426,12,25,3,9,13,13,40,14,5,1,2,5,1,0,71.5
batumni01,Nicolas Batum,Team.CHARLOTTE_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,2016-02-06,Outcome.WIN,2627,9,20,3,9,5,6,26,11,9,1,1,6,1,0,57.25
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2016-02-06,Outcome.LOSS,2244,8,22,2,4,9,9,27,3,12,3,0,3,1,0,55.75
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.CHICAGO_BULLS,2016-02-06,Outcome.WIN,2452,12,19,0,2,2,2,26,17,1,0,3,2,1,0,55.25
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2016-02-06,Outcome.WIN,2262,10,26,1,9,5,5,26,6,10,3,0,3,1,0,55.0
dienggo01,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.CHICAGO_BULLS,2016-02-06,Outcome.WIN,2489,10,13,0,1,4,4,24,13,7,0,1,1,1,0,53.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2016-02-06,Outcome.LOSS,2133,7,18,4,9,15,18,33,8,3,3,1,10,0,0,52.5
okafoja01,Jahlil Okafor,Team.PHILADELPHIA_76ERS,Location.HOME,Team.BROOKLYN_NETS,2016-02-06,Outcome.WIN,1959,9,16,0,0,4,4,22,17,0,1,3,1,1,0,52.25
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,2016-02-06,Outcome.LOSS,2378,7,17,2,4,7,8,23,6,10,2,0,2,1,0,51.0
howardw01,Dwight Howard,Team.HOUSTON_ROCKETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2016-02-06,Outcome.LOSS,2446,6,10,0,1,5,8,17,14,2,4,0,2,1,0,46.0
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2016-02-06,Outcome.LOSS,2027,8,16,2,4,7,7,25,8,3,1,2,1,0,0,46.0
georgpa01,Paul George,Team.INDIANA_PACERS,Location.HOME,Team.DETROIT_PISTONS,2016-02-06,Outcome.WIN,1799,7,13,2,2,14,15,30,8,3,1,0,3,0,0,46.0
parsoch01,Chandler Parsons,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2016-02-06,Outcome.WIN,2486,10,15,5,8,1,2,26,8,4,1,0,1,0,0,46.0
willide01,Deron Williams,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2016-02-06,Outcome.WIN,2266,8,20,2,8,4,6,22,2,11,1,0,0,1,0,45.5
randlju01,Julius Randle,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2016-02-06,Outcome.LOSS,1856,5,12,0,0,5,6,15,16,4,2,0,3,1,0,45.0
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2016-02-06,Outcome.WIN,2202,11,20,2,5,3,3,27,3,8,1,0,2,0,0,44.75
morrima02,Markieff Morris,Team.PHOENIX_SUNS,Location.HOME,Team.UTAH_JAZZ,2016-02-06,Outcome.LOSS,2182,6,22,2,4,3,4,17,7,8,1,2,1,0,0,44.25
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.HOUSTON_ROCKETS,2016-02-06,Outcome.WIN,2173,7,20,3,9,4,4,21,4,10,1,0,4,1,0,44.0
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.LOS_ANGELES_LAKERS,2016-02-06,Outcome.WIN,2039,4,13,0,3,12,15,20,13,3,1,0,1,1,0,43.75
goberru01,Rudy Gobert,Team.UTAH_JAZZ,Location.AWAY,Team.PHOENIX_SUNS,2016-02-06,Outcome.WIN,2082,2,7,0,0,9,12,13,13,2,1,4,0,1,0,43.75
barnema02,Matt Barnes,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DALLAS_MAVERICKS,2016-02-06,Outcome.LOSS,2180,6,10,5,7,0,0,17,11,5,0,1,2,1,0,43.25
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,2016-02-06,Outcome.WIN,2223,11,21,3,9,4,4,29,4,3,2,0,3,0,0,42.5
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DALLAS_MAVERICKS,2016-02-06,Outcome.LOSS,2136,9,21,0,1,2,4,20,14,2,1,0,3,1,0,42.5
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2016-02-06,Outcome.LOSS,2408,11,20,0,0,2,4,24,11,0,0,2,2,1,0,42.25
youngth01,Thaddeus Young,Team.BROOKLYN_NETS,Location.AWAY,Team.PHILADELPHIA_76ERS,2016-02-06,Outcome.LOSS,2342,10,15,0,0,2,4,22,10,3,1,1,5,1,0,42.0
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2016-02-06,Outcome.LOSS,1977,6,20,0,3,6,7,18,5,10,1,0,3,1,0,41.25
porteot01,Otto Porter,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,2016-02-06,Outcome.LOSS,2341,7,14,2,5,4,6,20,8,0,4,1,1,0,0,40.5
walkeke02,Kemba Walker,Team.CHARLOTTE_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,2016-02-06,Outcome.WIN,2122,8,20,4,10,3,4,23,5,5,1,0,1,0,0,40.25
