slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ORLANDO_MAGIC,2018-03-14,Outcome.LOSS,2427,16,29,1,3,5,5,38,10,7,3,0,2,1,0,68.0
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,2844,14,27,3,10,3,6,34,7,9,2,1,4,0,0,61.75
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,2001,8,14,1,2,5,5,22,9,9,4,0,4,0,0,53.25
roziete01,Terry Rozier,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,2864,8,21,4,9,1,3,21,5,9,2,3,2,0,0,51.75
morrima03,Marcus Morris,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,2651,11,22,4,8,5,7,31,9,1,2,0,2,0,0,48.75
johnsja01,James Johnson,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,2011,7,11,0,1,4,4,18,10,7,2,1,2,1,0,47.5
augusdj01,D.J. Augustin,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,2169,9,15,6,9,8,8,32,3,4,2,0,3,0,0,47.25
simmojo02,Jonathon Simmons,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,2278,11,22,7,12,6,7,35,4,3,0,0,3,0,0,46.5
duranke01,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,2123,10,19,1,7,5,5,26,5,6,2,1,5,0,0,45.25
bledser01,Eric Bledsoe,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ORLANDO_MAGIC,2018-03-14,Outcome.LOSS,1892,8,16,3,7,1,2,20,2,8,4,1,2,0,0,45.0
hieldbu01,Buddy Hield,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,1884,9,16,2,7,4,4,24,6,3,2,1,0,0,0,43.0
lopezbr01,Brook Lopez,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,2168,8,15,2,5,2,3,20,6,2,1,5,2,0,0,42.5
porteot01,Otto Porter,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,2545,5,12,3,6,5,6,18,11,1,3,0,3,1,0,40.75
randoza01,Zach Randolph,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,1983,9,16,2,4,2,4,22,9,4,0,1,3,0,0,40.75
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,2339,11,21,3,4,8,9,33,2,3,0,0,3,0,0,40.0
balllo01,Lonzo Ball,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,2329,3,11,1,8,1,3,8,6,11,3,1,3,0,0,39.0
randlju01,Julius Randle,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,2015,8,10,0,1,6,9,22,10,2,0,0,2,1,0,38.0
caulewi01,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,2181,3,10,0,1,4,4,10,9,3,3,2,2,0,0,34.75
thomais02,Isaiah Thomas,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,2197,6,14,5,9,3,3,20,1,7,1,0,4,0,0,34.25
morrima02,Markieff Morris,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,2596,6,15,2,5,6,8,20,7,4,0,0,3,0,0,34.25
mahinia01,Ian Mahinmi,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,1562,6,9,0,0,2,2,14,11,1,1,1,2,1,0,33.75
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ORLANDO_MAGIC,2018-03-14,Outcome.LOSS,2063,8,16,4,6,2,2,22,3,5,0,0,3,0,0,33.75
monrogr01,Greg Monroe,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,1507,8,9,0,0,0,0,16,10,1,1,1,4,1,0,33.5
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,2789,9,23,0,2,1,3,19,5,6,0,0,2,0,0,33.25
pachuza01,Zaza Pachulia,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1397,4,8,0,0,2,3,10,12,5,0,0,2,1,0,33.0
olynyke01,Kelly Olynyk,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,1868,4,13,2,6,3,4,13,8,5,0,1,2,0,0,32.5
ellinwa01,Wayne Ellington,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,2132,7,19,6,17,2,2,22,1,2,1,0,1,0,0,30.75
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,1640,2,9,0,0,2,2,6,16,3,0,0,0,0,0,30.5
looneke01,Kevon Looney,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1525,4,9,0,0,3,4,11,5,3,2,1,0,0,0,27.75
youngni01,Nick Young,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1881,6,13,3,8,3,3,18,3,2,1,0,2,0,0,27.25
winslju01,Justise Winslow,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,2256,4,12,2,3,0,0,10,7,4,1,0,2,0,0,26.75
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,2125,9,14,0,1,2,5,20,2,3,0,0,1,0,0,26.5
johnsty01,Tyler Johnson,Team.MIAMI_HEAT,Location.AWAY,Team.SACRAMENTO_KINGS,2018-03-14,Outcome.LOSS,1695,5,10,4,8,0,0,14,5,2,1,0,3,0,0,25.75
satorto01,Tomáš Satoranský,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,2073,4,8,0,2,2,2,10,2,6,2,0,0,0,0,25.5
hensojo01,John Henson,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ORLANDO_MAGIC,2018-03-14,Outcome.LOSS,1775,4,9,0,0,0,0,8,9,1,1,1,0,0,0,24.75
caldwke01,Kentavious Caldwell-Pope,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,1928,4,14,2,8,3,4,13,4,0,3,0,1,0,0,24.5
casspom01,Omri Casspi,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1203,7,8,0,0,1,4,15,7,1,0,0,2,0,0,24.25
parkeja01,Jabari Parker,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ORLANDO_MAGIC,2018-03-14,Outcome.LOSS,1341,6,10,1,3,1,2,14,4,2,0,1,1,0,0,24.0
birchkh01,Khem Birch,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,1747,3,3,0,0,0,0,6,9,3,0,1,1,0,0,23.25
larkish01,Shane Larkin,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,1453,4,8,1,1,2,2,11,1,4,2,0,0,0,0,22.75
bogdabo01,Bogdan Bogdanović,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,1942,5,14,2,5,2,2,14,3,3,0,0,1,0,0,22.75
macksh01,Shelvin Mack,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,1639,3,8,1,3,0,0,7,3,6,1,0,2,0,0,21.25
livinsh01,Shaun Livingston,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1220,6,8,0,0,1,1,13,4,0,2,0,4,0,0,20.0
koufoko01,Kosta Koufos,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,1109,3,4,0,0,0,0,6,4,1,1,3,2,0,0,19.5
masonfr01,Frank Mason,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,1055,3,6,0,1,5,6,11,4,2,0,0,0,0,0,19.0
ennisty01,Tyler Ennis,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,748,5,6,1,1,1,2,12,2,1,1,0,0,0,0,18.5
naderab01,Abdel Nader,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,1435,4,7,2,4,0,0,10,5,1,0,0,1,0,0,18.25
oubreke01,Kelly Oubre,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,1522,2,6,2,3,2,2,8,3,1,2,0,1,0,0,17.75
cookqu01,Quinn Cook,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1660,5,11,1,3,2,2,13,2,1,0,0,1,0,0,17.0
iwundwe01,Wesley Iwundu,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,743,2,4,0,0,0,0,4,2,3,3,0,0,0,0,17.0
hezonma01,Mario Hezonja,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,1502,4,11,1,4,0,0,9,5,1,0,0,1,0,0,16.75
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,2018-03-14,Outcome.WIN,1492,1,4,0,0,0,0,2,7,2,0,2,2,0,0,16.75
baynear01,Aron Baynes,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,1986,2,5,0,0,3,4,7,5,2,0,1,3,0,0,16.75
yabusgu01,Guerschon Yabusele,Team.BOSTON_CELTICS,Location.HOME,Team.WASHINGTON_WIZARDS,2018-03-14,Outcome.LOSS,1081,1,2,0,1,2,2,4,3,5,1,0,1,0,0,16.75
belljo01,Jordan Bell,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,1108,1,1,0,0,4,4,6,3,2,1,1,0,0,0,16.75
mcgeeja01,JaVale McGee,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_LAKERS,2018-03-14,Outcome.WIN,799,0,2,0,0,2,2,2,6,2,0,2,1,0,0,16.0
jacksju01,Justin Jackson,Team.SACRAMENTO_KINGS,Location.HOME,Team.MIAMI_HEAT,2018-03-14,Outcome.WIN,1232,4,7,1,2,0,0,9,3,2,0,0,1,0,0,15.75
terryja01,Jason Terry,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.ORLANDO_MAGIC,2018-03-14,Outcome.LOSS,1448,2,4,1,3,0,0,5,1,2,2,1,1,0,0,15.25
isaacjo01,Jonathan Isaac,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,2018-03-14,Outcome.WIN,1101,1,5,1,2,1,2,4,4,1,0,1,1,0,0,12.5
carusal01,Alex Caruso,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-03-14,Outcome.LOSS,1252,2,2,0,0,0,0,4,1,0,2,2,2,0,0,12.25
