slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2019-04-19,Outcome.WIN,2259,11,22,4,6,7,8,33,5,11,0,1,5,1,0,58.75
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.HOME,Team.TORONTO_RAPTORS,2019-04-19,Outcome.LOSS,2368,7,13,2,5,6,6,22,14,6,1,3,5,1,0,56.5
siakapa01,Pascal Siakam,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,2019-04-19,Outcome.WIN,2493,13,20,3,4,1,1,30,11,4,0,0,0,1,0,52.75
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-04-19,Outcome.LOSS,2198,10,21,3,9,9,10,32,4,6,2,0,4,0,0,49.5
irvinky01,Kyrie Irving,Team.BOSTON_CELTICS,Location.AWAY,Team.INDIANA_PACERS,2019-04-19,Outcome.WIN,2247,7,19,3,7,2,2,19,5,10,1,1,2,1,0,46.25
mccolcj01,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-04-19,Outcome.LOSS,2162,7,16,5,8,2,4,21,7,7,1,0,3,0,0,43.25
georgpa01,Paul George,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2019-04-19,Outcome.WIN,2472,3,16,2,7,14,17,22,6,6,1,0,2,0,0,40.5
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,2019-04-19,Outcome.WIN,2390,4,10,2,6,2,2,12,5,10,1,1,3,1,0,38.25
schrode01,Dennis Schröder,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2019-04-19,Outcome.WIN,1939,5,11,2,3,5,6,17,5,6,2,0,1,0,0,36.75
horfoal01,Al Horford,Team.BOSTON_CELTICS,Location.AWAY,Team.INDIANA_PACERS,2019-04-19,Outcome.WIN,2141,6,12,3,6,1,2,16,8,4,1,1,2,0,0,36.5
brownja02,Jaylen Brown,Team.BOSTON_CELTICS,Location.AWAY,Team.INDIANA_PACERS,2019-04-19,Outcome.WIN,2102,8,9,4,5,3,7,23,7,1,0,1,2,0,0,36.25
rosste01,Terrence Ross,Team.ORLANDO_MAGIC,Location.HOME,Team.TORONTO_RAPTORS,2019-04-19,Outcome.LOSS,1900,8,17,5,13,3,3,24,3,1,2,0,1,0,0,35.25
leonaka01,Kawhi Leonard,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,2019-04-19,Outcome.WIN,2244,5,19,0,3,6,7,16,10,4,1,0,6,1,0,35.0
sabondo01,Domantas Sabonis,Team.INDIANA_PACERS,Location.HOME,Team.BOSTON_CELTICS,2019-04-19,Outcome.LOSS,1497,3,10,1,3,5,6,12,7,6,1,1,1,0,0,33.75
youngth01,Thaddeus Young,Team.INDIANA_PACERS,Location.HOME,Team.BOSTON_CELTICS,2019-04-19,Outcome.LOSS,2201,5,12,0,1,1,4,11,9,3,3,1,2,0,0,33.75
isaacjo01,Jonathan Isaac,Team.ORLANDO_MAGIC,Location.HOME,Team.TORONTO_RAPTORS,2019-04-19,Outcome.LOSS,1761,4,11,2,7,4,4,14,7,1,2,2,0,0,0,33.25
bogdabo02,Bojan Bogdanović,Team.INDIANA_PACERS,Location.HOME,Team.BOSTON_CELTICS,2019-04-19,Outcome.LOSS,2416,6,17,2,8,1,1,15,5,4,2,0,1,0,0,31.75
tatumja01,Jayson Tatum,Team.BOSTON_CELTICS,Location.AWAY,Team.INDIANA_PACERS,2019-04-19,Outcome.WIN,1994,8,16,1,3,1,4,18,7,2,1,0,2,0,0,31.25
gordoaa01,Aaron Gordon,Team.ORLANDO_MAGIC,Location.HOME,Team.TORONTO_RAPTORS,2019-04-19,Outcome.LOSS,2051,4,10,1,3,1,2,10,7,7,1,0,4,0,0,29.75
turnemy01,Myles Turner,Team.INDIANA_PACERS,Location.HOME,Team.BOSTON_CELTICS,2019-04-19,Outcome.LOSS,1766,4,10,1,5,4,5,13,7,2,0,2,1,0,0,28.75
grantje01,Jerami Grant,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2019-04-19,Outcome.WIN,1955,6,7,4,5,2,2,18,2,1,0,2,0,0,0,28.0
kanteen01,Enes Kanter,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-04-19,Outcome.LOSS,1767,9,14,0,1,1,2,19,5,1,0,0,1,0,0,26.25
evansty01,Tyreke Evans,Team.INDIANA_PACERS,Location.HOME,Team.BOSTON_CELTICS,2019-04-19,Outcome.LOSS,1318,6,10,4,6,3,4,19,2,1,0,0,1,0,0,24.5
aminual01,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-04-19,Outcome.LOSS,1962,3,9,3,7,0,0,9,9,2,0,0,1,0,0,24.25
morrima03,Marcus Morris,Team.BOSTON_CELTICS,Location.AWAY,Team.INDIANA_PACERS,2019-04-19,Outcome.WIN,1435,4,8,2,4,1,2,11,7,2,0,0,1,0,0,23.25
gasolma01,Marc Gasol,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,2019-04-19,Outcome.WIN,1582,4,6,1,1,0,0,9,3,1,4,0,0,0,0,22.75
adamsst01,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2019-04-19,Outcome.WIN,2088,5,6,0,1,0,0,10,7,2,0,1,3,0,0,22.25
greenda02,Danny Green,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,2019-04-19,Outcome.WIN,1987,5,11,3,7,0,0,13,1,2,1,1,1,0,0,22.25
