slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MILWAUKEE_BUCKS,2013-03-30,Outcome.WIN,2233,6,18,1,4,10,14,23,13,10,3,1,5,0,1,63.25
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2013-03-30,Outcome.WIN,2248,14,22,7,12,4,4,39,5,6,1,0,3,0,0,58.25
bryanko01,Kobe Bryant,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.SACRAMENTO_KINGS,2013-03-30,Outcome.WIN,2857,5,18,0,4,9,11,19,9,14,2,0,1,1,0,56.25
howardw01,Dwight Howard,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.SACRAMENTO_KINGS,2013-03-30,Outcome.WIN,2416,10,14,0,0,4,10,24,15,1,1,5,4,1,0,55.75
ilyaser01,Ersan İlyasova,Team.MILWAUKEE_BUCKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2013-03-30,Outcome.LOSS,2036,12,22,4,6,1,1,29,14,2,1,0,1,1,0,54.5
rubiori01,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MEMPHIS_GRIZZLIES,2013-03-30,Outcome.LOSS,2374,6,12,1,2,10,12,23,10,9,1,0,5,1,0,50.5
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MILWAUKEE_BUCKS,2013-03-30,Outcome.WIN,2270,10,19,1,2,9,10,30,8,5,0,1,2,0,0,49.0
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHICAGO_BULLS,2013-03-30,Outcome.WIN,2024,14,17,5,6,2,2,35,7,1,0,1,2,0,0,48.75
georgpa01,Paul George,Team.INDIANA_PACERS,Location.AWAY,Team.PHOENIX_SUNS,2013-03-30,Outcome.WIN,2557,7,14,2,7,9,12,25,4,4,4,2,4,0,0,47.0
boozeca01,Carlos Boozer,Team.CHICAGO_BULLS,Location.AWAY,Team.DALLAS_MAVERICKS,2013-03-30,Outcome.LOSS,2197,11,16,0,0,3,7,25,11,2,1,1,2,1,0,46.25
