slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
georgpa01,Paul George,Team.INDIANA_PACERS,Location.AWAY,Team.CHARLOTTE_HORNETS,2016-03-04,Outcome.LOSS,2184,11,23,4,9,9,10,35,7,7,5,1,1,0,0,67.75
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2016-03-04,Outcome.WIN,2101,9,17,0,0,9,10,27,9,12,3,2,4,1,0,65.75
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.TORONTO_RAPTORS,2016-03-04,Outcome.LOSS,2377,16,28,6,13,12,13,50,3,5,0,0,4,0,0,62.25
lenal01,Alex Len,Team.PHOENIX_SUNS,Location.AWAY,Team.ORLANDO_MAGIC,2016-03-04,Outcome.WIN,2156,10,22,0,1,11,14,31,15,0,1,2,4,1,0,55.25
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2016-03-04,Outcome.WIN,1823,7,18,1,4,4,4,19,13,8,3,0,1,1,0,54.75
walkeke02,Kemba Walker,Team.CHARLOTTE_HORNETS,Location.HOME,Team.INDIANA_PACERS,2016-03-04,Outcome.WIN,2202,9,17,4,10,11,11,33,2,10,0,0,2,1,0,53.0
thomais02,Isaiah Thomas,Team.BOSTON_CELTICS,Location.HOME,Team.NEW_YORK_KNICKS,2016-03-04,Outcome.WIN,2144,9,15,2,5,12,13,32,3,8,2,0,0,0,0,52.75
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.AWAY,Team.PHILADELPHIA_76ERS,2016-03-04,Outcome.WIN,2050,6,11,0,0,7,8,19,19,2,0,2,1,1,0,50.75
batumni01,Nicolas Batum,Team.CHARLOTTE_HORNETS,Location.HOME,Team.INDIANA_PACERS,2016-03-04,Outcome.WIN,2322,12,22,4,10,3,4,31,7,4,0,2,3,0,0,50.25
mudiaem01,Emmanuel Mudiay,Team.DENVER_NUGGETS,Location.HOME,Team.BROOKLYN_NETS,2016-03-04,Outcome.LOSS,1976,9,16,1,3,6,7,25,6,7,2,1,3,0,0,48.0
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BOSTON_CELTICS,2016-03-04,Outcome.LOSS,2421,13,27,2,8,2,2,30,7,4,1,0,1,0,0,47.25
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2016-03-04,Outcome.WIN,2199,8,15,3,5,9,15,28,5,6,2,0,3,0,0,47.25
goberru01,Rudy Gobert,Team.UTAH_JAZZ,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2016-03-04,Outcome.LOSS,2261,3,5,0,0,7,10,13,18,0,0,5,1,1,0,46.5
smithis01,Ish Smith,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MIAMI_HEAT,2016-03-04,Outcome.LOSS,2308,11,21,2,4,2,4,26,8,5,1,0,3,0,0,45.0
paytoel01,Elfrid Payton,Team.ORLANDO_MAGIC,Location.HOME,Team.PHOENIX_SUNS,2016-03-04,Outcome.LOSS,2069,9,17,1,3,0,2,19,2,11,3,0,3,1,0,44.5
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2016-03-04,Outcome.WIN,2026,11,16,8,9,2,2,32,2,2,2,0,2,0,0,44.5
wadedw01,Dwyane Wade,Team.MIAMI_HEAT,Location.AWAY,Team.PHILADELPHIA_76ERS,2016-03-04,Outcome.WIN,1589,7,16,0,0,7,9,21,8,4,3,1,4,0,0,43.0
derozde01,DeMar DeRozan,Team.TORONTO_RAPTORS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2016-03-04,Outcome.WIN,2200,7,19,0,0,24,25,38,3,2,0,0,4,0,0,42.75
covinro01,Robert Covington,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MIAMI_HEAT,2016-03-04,Outcome.LOSS,2436,8,18,4,11,5,6,25,5,3,2,1,2,0,0,42.75
brownma02,Markel Brown,Team.BROOKLYN_NETS,Location.AWAY,Team.DENVER_NUGGETS,2016-03-04,Outcome.WIN,2002,8,12,3,4,2,2,21,8,7,0,0,1,0,0,42.5
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2016-03-04,Outcome.WIN,1900,8,18,3,6,2,2,21,5,8,1,0,1,0,0,42.25
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.BROOKLYN_NETS,2016-03-04,Outcome.LOSS,2032,6,14,0,2,3,3,15,12,4,1,1,2,1,0,40.5
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.AWAY,Team.PHILADELPHIA_76ERS,2016-03-04,Outcome.WIN,2049,6,16,0,2,3,4,15,5,11,1,0,4,1,0,39.25
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.HOME,Team.PHOENIX_SUNS,2016-03-04,Outcome.LOSS,1774,7,19,0,0,1,2,15,12,0,3,1,1,1,0,39.0
chalmma01,Mario Chalmers,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.UTAH_JAZZ,2016-03-04,Outcome.WIN,1823,4,8,1,2,2,3,11,6,5,5,2,3,0,0,39.0
pricero01,Ronnie Price,Team.PHOENIX_SUNS,Location.AWAY,Team.ORLANDO_MAGIC,2016-03-04,Outcome.WIN,2686,6,10,2,4,0,0,14,5,4,5,1,2,0,0,38.25
mccolcj01,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.TORONTO_RAPTORS,2016-03-04,Outcome.LOSS,2294,8,17,4,5,4,4,24,1,5,2,0,1,0,0,38.25
