slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2015-03-27,Outcome.LOSS,2460,16,28,0,0,7,12,39,20,2,1,3,3,1,0,75.0
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2015-03-27,Outcome.WIN,2054,12,22,8,12,6,6,38,3,10,3,1,4,1,0,68.25
willima01,Mo Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.WASHINGTON_WIZARDS,2015-03-27,Outcome.LOSS,2468,8,26,4,10,6,7,26,9,10,2,2,4,1,0,61.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-27,Outcome.WIN,2216,9,19,6,12,9,10,33,4,8,5,0,3,0,0,61.5
jacksre01,Reggie Jackson,Team.DETROIT_PISTONS,Location.AWAY,Team.ORLANDO_MAGIC,2015-03-27,Outcome.WIN,1871,9,19,1,2,7,9,26,11,10,1,0,3,0,1,58.75
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BROOKLYN_NETS,2015-03-27,Outcome.LOSS,2308,8,15,2,5,6,8,24,5,9,5,1,3,0,0,55.25
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CHARLOTTE_HORNETS,2015-03-27,Outcome.WIN,2909,12,30,2,4,6,8,32,9,6,2,0,6,0,0,54.25
noelne01,Nerlens Noel,Team.PHILADELPHIA_76ERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2015-03-27,Outcome.LOSS,2343,12,17,0,0,6,8,30,14,2,2,0,4,1,0,54.0
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-27,Outcome.WIN,2436,11,26,0,0,2,3,24,9,2,1,6,2,0,0,51.25
smithjo03,Josh Smith,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2015-03-27,Outcome.WIN,2380,6,8,3,5,1,2,16,9,11,0,3,6,1,0,49.75
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHILADELPHIA_76ERS,2015-03-27,Outcome.WIN,1656,6,10,0,0,5,17,17,20,0,0,2,0,1,0,47.5
goodedr01,Drew Gooden,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CHARLOTTE_HORNETS,2015-03-27,Outcome.WIN,2353,5,11,3,4,2,2,15,17,4,1,0,1,1,0,46.75
evansty01,Tyreke Evans,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.SACRAMENTO_KINGS,2015-03-27,Outcome.WIN,1972,10,15,2,4,3,5,25,3,10,1,0,3,1,0,46.75
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CHARLOTTE_HORNETS,2015-03-27,Outcome.WIN,2646,4,9,0,0,0,0,8,16,3,3,4,0,0,0,46.5
jeffeal01,Al Jefferson,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.WASHINGTON_WIZARDS,2015-03-27,Outcome.LOSS,2410,14,24,0,1,3,3,31,10,0,0,0,0,1,0,45.0
dienggo01,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.HOUSTON_ROCKETS,2015-03-27,Outcome.LOSS,2306,7,11,0,0,4,4,18,12,4,1,1,0,1,0,44.5
aldrila01,LaMarcus Aldridge,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.PHOENIX_SUNS,2015-03-27,Outcome.WIN,2116,13,26,0,2,1,4,27,9,1,1,1,0,0,0,43.75
