slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,2016-10-30,Outcome.WIN,2019,11,21,5,6,6,6,33,11,16,1,1,7,0,1,76.75
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.HOME,Team.MILWAUKEE_BUCKS,2016-10-30,Outcome.WIN,2208,8,16,0,0,4,8,20,23,1,2,3,0,1,0,61.75
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.HOME,Team.SAN_ANTONIO_SPURS,2016-10-30,Outcome.LOSS,2096,10,15,0,0,7,10,27,15,1,2,4,1,1,0,60.25
duranke01,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2016-10-30,Outcome.WIN,2276,10,16,2,4,15,16,37,4,4,4,1,4,0,0,57.0
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2016-10-30,Outcome.LOSS,2206,8,19,1,3,5,5,22,3,13,1,1,5,1,0,48.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.HOME,Team.DALLAS_MAVERICKS,2016-10-30,Outcome.WIN,2317,8,23,3,9,9,12,28,7,8,1,0,8,0,0,48.25
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.WASHINGTON_WIZARDS,2016-10-30,Outcome.WIN,2258,8,19,3,5,5,5,24,3,11,0,0,5,1,0,44.75
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.DETROIT_PISTONS,2016-10-30,Outcome.LOSS,2113,5,16,1,3,6,6,17,8,8,0,3,2,0,0,44.5
gasolpa01,Pau Gasol,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.MIAMI_HEAT,2016-10-30,Outcome.WIN,1868,9,18,1,2,1,2,20,11,3,0,2,0,1,0,44.25
adamsst01,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,2016-10-30,Outcome.WIN,1774,6,12,0,0,2,2,14,12,2,3,2,2,1,0,42.5
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.WASHINGTON_WIZARDS,2016-10-30,Outcome.WIN,1741,6,14,4,6,4,6,20,10,1,1,1,0,1,0,41.5
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.MIAMI_HEAT,2016-10-30,Outcome.WIN,1789,8,16,1,3,10,12,27,2,6,1,1,4,0,0,41.0
randlju01,Julius Randle,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2016-10-30,Outcome.LOSS,1920,7,10,0,1,6,9,20,9,3,3,0,2,0,0,40.75
warretj01,T.J. Warren,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2016-10-30,Outcome.LOSS,2205,10,21,2,5,4,4,26,6,1,1,1,0,0,0,40.0
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2016-10-30,Outcome.WIN,2267,2,9,0,4,1,2,5,13,9,0,3,2,0,0,39.75
matthwe02,Wesley Matthews,Team.DALLAS_MAVERICKS,Location.AWAY,Team.HOUSTON_ROCKETS,2016-10-30,Outcome.LOSS,2446,9,25,3,15,4,4,25,4,3,2,0,1,0,0,39.5
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.HOME,Team.SAN_ANTONIO_SPURS,2016-10-30,Outcome.LOSS,2042,9,17,3,7,4,6,25,3,5,1,0,2,0,0,38.75
bledser01,Eric Bledsoe,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2016-10-30,Outcome.LOSS,2136,7,11,1,3,6,9,21,5,6,1,0,0,0,0,38.75
russeda01,D'Angelo Russell,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2016-10-30,Outcome.LOSS,1898,7,20,4,9,2,2,20,5,5,2,0,3,0,0,38.25
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.WASHINGTON_WIZARDS,2016-10-30,Outcome.WIN,1526,10,16,0,1,2,3,22,8,1,3,0,4,0,0,37.5
caldwke01,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,Location.HOME,Team.MILWAUKEE_BUCKS,2016-10-30,Outcome.WIN,2038,7,13,2,5,5,5,21,6,2,2,0,0,0,0,36.5
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2016-10-30,Outcome.WIN,2053,9,17,5,8,5,5,28,1,3,0,0,1,0,0,35.75
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,2016-10-30,Outcome.WIN,1787,7,14,0,1,4,6,18,10,1,1,0,2,1,0,34.5
bareajo01,J.J. Barea,Team.DALLAS_MAVERICKS,Location.AWAY,Team.HOUSTON_ROCKETS,2016-10-30,Outcome.LOSS,1883,4,10,3,4,7,7,18,3,5,2,0,1,0,0,34.25
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2016-10-30,Outcome.LOSS,2267,2,3,0,0,10,10,14,12,1,0,0,0,1,0,32.0
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,2016-10-30,Outcome.WIN,1736,3,8,1,3,2,2,9,3,9,3,0,3,0,0,31.25
chandty01,Tyson Chandler,Team.PHOENIX_SUNS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2016-10-30,Outcome.LOSS,1695,3,5,0,0,2,4,8,18,1,0,0,2,0,0,31.0
winslju01,Justise Winslow,Team.MIAMI_HEAT,Location.HOME,Team.SAN_ANTONIO_SPURS,2016-10-30,Outcome.LOSS,2346,7,15,0,3,4,5,18,5,2,1,1,2,0,0,30.25
anderry01,Ryan Anderson,Team.HOUSTON_ROCKETS,Location.HOME,Team.DALLAS_MAVERICKS,2016-10-30,Outcome.WIN,1921,6,10,0,2,2,2,14,12,0,0,0,1,1,0,30.0
harrito02,Tobias Harris,Team.DETROIT_PISTONS,Location.HOME,Team.MILWAUKEE_BUCKS,2016-10-30,Outcome.WIN,1874,7,12,2,3,0,0,16,5,2,2,0,1,0,0,29.75
oladivi01,Victor Oladipo,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,2016-10-30,Outcome.WIN,2302,7,20,3,7,3,3,20,1,4,1,0,3,0,0,29.25
hillge01,George Hill,Team.UTAH_JAZZ,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2016-10-30,Outcome.LOSS,1916,8,13,2,4,0,0,18,2,3,2,0,2,0,0,29.0
