slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.CHICAGO_BULLS,2015-05-10,Outcome.WIN,2589,10,30,1,7,4,4,25,14,8,1,2,8,1,0,58.5
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,2015-05-10,Outcome.WIN,1797,6,7,0,0,14,34,26,17,2,2,1,0,1,0,57.75
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,2015-05-10,Outcome.WIN,1572,4,9,3,4,4,5,15,4,12,1,0,1,1,0,42.5
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2015-05-10,Outcome.LOSS,1948,5,12,2,4,9,10,21,8,6,0,0,1,0,0,40.5
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.HOME,Team.CLEVELAND_CAVALIERS,2015-05-10,Outcome.LOSS,2479,11,23,2,5,7,7,31,2,4,0,0,2,0,0,39.5
arizatr01,Trevor Ariza,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2015-05-10,Outcome.LOSS,2115,7,14,4,8,0,0,18,8,3,3,0,3,0,0,39.0
butleji01,Jimmy Butler,Team.CHICAGO_BULLS,Location.HOME,Team.CLEVELAND_CAVALIERS,2015-05-10,Outcome.LOSS,2725,8,21,3,5,0,0,19,5,2,3,1,1,0,0,37.25
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,2015-05-10,Outcome.WIN,1984,7,11,0,0,7,9,21,8,3,0,1,2,0,0,36.5
mozgoti01,Timofey Mozgov,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.CHICAGO_BULLS,2015-05-10,Outcome.WIN,2335,4,5,0,0,7,8,15,9,3,0,3,3,0,0,35.25
noahjo01,Joakim Noah,Team.CHICAGO_BULLS,Location.HOME,Team.CLEVELAND_CAVALIERS,2015-05-10,Outcome.LOSS,2244,4,12,0,0,0,0,8,15,0,2,1,0,0,0,32.75
