slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,2502,16,28,8,15,7,7,47,6,8,1,0,5,0,0,70.0
jamesle01,LeBron James,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,2016,11,19,3,6,2,2,27,11,10,1,1,5,0,1,61.75
doncilu01,Luka Dončić,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,2080,11,25,2,11,3,6,27,6,9,2,0,3,0,0,51.5
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1766,15,22,4,8,2,2,36,2,8,0,0,3,0,0,51.0
sextoco01,Collin Sexton,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,2216,10,15,2,2,7,7,29,4,4,2,0,2,0,0,44.0
nancela02,Larry Nance,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,1699,10,14,2,2,0,0,22,12,3,0,0,0,1,0,44.0
anthoca01,Carmelo Anthony,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,2243,7,21,2,5,0,0,16,11,5,1,1,3,1,0,42.25
arizatr01,Trevor Ariza,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,2148,7,11,4,6,3,4,21,7,2,2,0,1,0,0,38.25
davisan02,Anthony Davis,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1613,4,9,1,3,7,8,16,11,2,1,1,2,1,0,37.75
howardw01,Dwight Howard,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1364,7,10,0,0,0,3,14,12,1,2,1,1,1,0,37.5
dinwisp01,Spencer Dinwiddie,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1825,3,9,1,6,0,0,7,7,13,1,0,1,0,0,37.25
loveke01,Kevin Love,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,2032,8,19,3,9,2,3,21,5,2,2,0,0,0,0,35.75
irvinky01,Kyrie Irving,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1993,7,17,3,6,3,4,20,3,4,2,1,4,0,0,35.25
porzikr01,Kristaps Porziņģis,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1516,6,11,3,4,5,7,20,5,1,1,2,1,0,0,34.75
smithis01,Ish Smith,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1530,6,14,1,6,4,4,17,4,5,2,0,0,0,0,34.0
princta02,Taurean Waller-Prince,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1750,6,13,3,7,3,4,18,3,4,3,0,3,0,0,33.75
finnedo01,Dorian Finney-Smith,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1922,3,5,3,5,2,4,11,10,0,1,2,1,1,0,32.0
whiteha01,Hassan Whiteside,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,1993,6,8,0,0,2,2,14,10,0,0,1,1,1,0,29.5
klebima01,Maxi Kleber,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1364,6,9,2,5,1,1,15,4,1,0,3,0,0,0,28.5
leverca01,Caris LeVert,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1375,5,13,2,4,4,4,16,4,3,1,0,1,0,0,28.0
trentga02,Gary Trent,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,1872,7,10,6,7,0,0,20,2,1,0,0,0,0,0,27.0
rondora01,Rajon Rondo,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1372,3,7,1,3,0,0,7,4,10,0,0,2,0,0,26.5
bertada01,Dāvis Bertāns,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1603,6,10,4,8,1,1,17,2,2,1,0,0,0,0,26.5
curryse01,Seth Curry,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1530,6,11,4,7,1,1,17,1,2,1,0,0,0,0,25.25
osmande01,Cedi Osman,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,1803,4,11,0,6,1,1,9,2,5,2,1,0,0,0,25.0
thomais02,Isaiah Thomas,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1324,5,12,3,7,0,0,13,3,4,0,1,3,0,0,24.75
wrighde01,Delon Wright,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1696,4,7,0,1,1,2,9,8,4,0,0,1,0,0,24.5
brunsja01,Jalen Brunson,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1007,6,10,4,5,1,2,17,3,1,0,0,0,0,0,24.25
chandwi01,Wilson Chandler,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1292,5,7,4,6,1,1,15,3,1,1,0,1,0,0,23.75
greenda02,Danny Green,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1150,5,9,4,7,0,0,14,1,0,2,1,0,0,0,23.25
browntr01,Troy Brown,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1530,3,5,1,1,1,2,8,8,3,0,0,0,0,0,23.0
templga01,Garrett Temple,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1103,4,8,3,6,0,0,11,6,0,1,0,1,0,0,21.5
dudleja01,Jared Dudley,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1006,3,6,2,3,0,0,8,5,0,2,1,0,0,0,21.25
bongais01,Isaac Bonga,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1349,3,3,2,2,1,1,9,5,2,0,1,1,0,0,20.75
garlada01,Darius Garland,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,2288,4,17,3,9,2,2,13,1,4,0,0,2,0,0,20.75
kuzmaky01,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1701,5,9,3,5,3,3,16,2,1,0,0,2,0,0,20.5
hardati02,Tim Hardaway,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1738,4,9,3,6,0,0,11,1,4,0,0,1,0,0,19.25
allenja01,Jarrett Allen,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1776,3,8,0,1,1,2,7,8,0,0,1,0,0,0,19.0
jacksju01,Justin Jackson,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2020-01-23,Outcome.WIN,1547,2,6,1,3,1,1,6,3,5,0,0,1,0,0,17.25
mahinia01,Ian Mahinmi,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1685,2,4,0,0,3,4,7,7,1,0,0,2,0,0,16.25
caldwke01,Kentavious Caldwell-Pope,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1690,3,5,3,3,2,3,11,2,1,0,0,2,0,0,15.5
harrijo01,Joe Harris,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,1559,2,6,2,5,0,0,6,2,2,1,1,3,0,0,15.0
bryanth01,Thomas Bryant,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1031,4,5,1,1,0,0,9,3,0,0,0,0,0,0,13.25
carusal01,Alex Caruso,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,626,3,5,2,2,0,0,8,2,1,0,0,0,0,0,13.0
swanica01,Caleb Swanigan,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,1402,1,2,0,0,0,2,2,5,2,0,1,1,0,0,12.75
kurucro01,Rodions Kurucs,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,671,3,3,2,2,0,0,8,1,1,0,0,1,0,0,11.25
simonan01,Anfernee Simons,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,1386,2,7,1,3,0,0,5,1,2,0,1,1,0,0,11.25
mckinal01,Alfonzo McKinnie,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,1103,3,6,0,1,1,2,7,3,0,0,0,0,0,0,10.75
pasecan01,Anžejs Pasečņiks,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,923,1,2,0,1,2,2,4,3,1,0,1,1,0,0,10.75
thomptr01,Tristan Thompson,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,1266,3,6,0,0,0,0,6,3,1,0,0,2,0,0,10.25
exumda01,Dante Exum,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,877,1,3,0,2,0,0,2,4,0,1,0,0,0,0,9.0
hensojo01,John Henson,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,763,1,4,1,2,0,2,3,1,3,0,0,1,0,0,8.75
danietr01,Troy Daniels,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,483,1,3,0,1,1,1,3,1,1,0,1,0,0,0,7.75
pinsoth01,Theo Pinson,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,264,2,2,1,1,0,0,5,0,0,1,0,0,0,0,7.5
mcraejo01,Jordan McRae,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,1066,2,8,0,2,0,2,4,0,2,0,0,0,0,0,7.0
bradlav01,Avery Bradley,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,1208,1,8,0,5,0,0,2,1,1,1,0,1,0,0,6.25
chiozch01,Chris Chiozza,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,264,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4.75
paytoga02,Gary Payton,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,345,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.75
dellama01,Matthew Dellavedova,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,2020-01-23,Outcome.LOSS,353,0,1,0,0,0,0,0,1,2,0,0,1,0,0,3.75
musadz01,Džanan Musa,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,264,0,3,0,1,0,0,0,2,1,0,0,1,0,0,3.5
cookqu01,Quinn Cook,Team.LOS_ANGELES_LAKERS,Location.AWAY,Team.BROOKLYN_NETS,2020-01-23,Outcome.WIN,171,1,4,0,0,0,0,2,0,0,0,0,0,0,0,2.0
luwawti01,Timothé Luwawu-Cabarrot,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,2020-01-23,Outcome.LOSS,264,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.25
willijo04,Johnathan Williams,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2020-01-23,Outcome.WIN,248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.25
hezonma01,Mario Hezonja,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DALLAS_MAVERICKS,2020-01-23,Outcome.LOSS,854,0,4,0,3,0,0,0,1,0,0,0,0,0,0,1.25
