slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
piercpa01,Paul Pierce,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2012-01-26,Outcome.WIN,2664,7,18,2,6,8,11,24,6,10,0,1,5,1,0,48.5
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2012-01-26,Outcome.LOSS,2464,5,12,0,1,8,8,18,11,6,2,0,0,1,0,46.25
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,2418,8,14,0,1,4,8,20,9,8,0,2,3,0,0,45.75
garneke01,Kevin Garnett,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2012-01-26,Outcome.WIN,2086,6,14,0,0,0,0,12,10,4,3,4,3,1,0,44.5
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,2136,3,11,2,4,10,11,18,7,7,2,0,2,0,0,41.25
howardw01,Dwight Howard,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,1843,6,12,0,0,4,8,16,16,0,0,1,3,1,0,38.0
gayru01,Rudy Gay,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2012-01-26,Outcome.LOSS,2492,9,18,3,5,3,5,24,7,2,0,1,6,0,0,36.25
willima01,Mo Williams,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,1815,8,15,2,5,0,0,18,3,2,4,0,0,0,0,33.75
turkohe01,Hedo Türkoğlu,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,2100,3,10,2,5,2,4,10,5,7,2,0,4,0,0,29.75
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2012-01-26,Outcome.LOSS,2056,2,10,0,3,0,0,4,5,7,4,1,3,0,0,29.25
nelsoja01,Jameer Nelson,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,1997,3,8,1,4,4,6,11,5,5,1,0,1,0,0,26.75
mayooj01,O.J. Mayo,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2012-01-26,Outcome.LOSS,1906,5,19,3,8,1,2,14,4,1,1,1,0,0,0,26.0
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,2112,4,5,0,0,1,4,9,9,0,0,3,1,0,0,25.75
bassbr01,Brandon Bass,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2012-01-26,Outcome.WIN,1752,4,12,0,0,2,4,10,5,1,2,2,0,0,0,25.75
butleca01,Caron Butler,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,1828,6,11,3,5,2,2,17,0,2,2,0,2,0,0,24.5
mooreet01,E'Twaun Moore,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2012-01-26,Outcome.WIN,1077,5,6,4,4,2,2,16,3,0,0,1,0,0,0,23.75
pietrmi01,Mickaël Piétrus,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2012-01-26,Outcome.WIN,1898,4,9,3,8,1,2,12,4,2,0,0,0,0,0,21.5
anderry01,Ryan Anderson,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,1617,5,12,1,2,1,1,12,4,1,0,1,0,0,0,21.0
davisgl01,Glen Davis,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,1572,3,11,0,0,1,3,7,6,0,3,0,1,0,0,20.0
allento01,Tony Allen,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2012-01-26,Outcome.LOSS,1932,3,9,0,0,8,10,14,2,1,1,0,1,0,0,19.5
richaja01,Jason Richardson,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,1892,5,12,1,4,2,4,13,0,0,3,0,2,0,0,18.5
billuch01,Chauncey Billups,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,1357,4,10,1,4,0,0,9,2,3,0,0,4,0,0,14.5
clarkea01,Earl Clark,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,728,2,3,0,0,1,2,5,4,0,0,1,0,0,0,12.0
redicjj01,J.J. Redick,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2012-01-26,Outcome.LOSS,988,2,6,0,0,3,3,7,2,2,0,0,1,0,0,12.0
foyera01,Randy Foye,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2012-01-26,Outcome.WIN,1030,2,2,1,1,2,2,7,2,1,0,0,0,0,0,11.5
bradlav01,Avery Bradley,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2012-01-26,Outcome.WIN,1473,3,7,0,1,0,0,6,4,2,0,0,5,0,0,11.5
