slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2015-11-03,Outcome.LOSS,2593,12,17,0,0,1,2,25,29,0,3,1,4,1,0,68.75
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-11-03,Outcome.WIN,2208,9,15,4,5,5,5,27,5,10,3,2,4,1,0,59.75
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.HOME,Team.ATLANTA_HAWKS,2015-11-03,Outcome.LOSS,1862,11,12,0,0,1,2,23,14,0,0,4,3,1,0,48.5
teaguje01,Jeff Teague,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,2015-11-03,Outcome.WIN,2063,9,18,2,2,6,7,26,6,9,1,0,3,0,0,48.5
farieke01,Kenneth Faried,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,2392,10,13,0,0,8,8,28,15,1,0,0,4,1,0,47.75
fournev01,Evan Fournier,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2015-11-03,Outcome.WIN,2565,12,20,4,9,2,2,30,5,4,2,0,2,0,0,47.25
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2015-11-03,Outcome.WIN,2022,10,21,0,0,2,2,22,13,3,1,1,2,1,0,47.25
scolalu01,Luis Scola,Team.TORONTO_RAPTORS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-11-03,Outcome.WIN,1879,9,13,1,2,0,0,19,12,1,2,0,0,1,0,41.5
willilo02,Lou Williams,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.DENVER_NUGGETS,2015-11-03,Outcome.LOSS,2007,4,11,0,5,16,19,24,5,2,3,1,0,0,0,41.25
clarkjo01,Jordan Clarkson,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.DENVER_NUGGETS,2015-11-03,Outcome.LOSS,2232,12,19,4,6,2,3,30,3,2,1,0,0,0,0,40.75
boshch01,Chris Bosh,Team.MIAMI_HEAT,Location.HOME,Team.ATLANTA_HAWKS,2015-11-03,Outcome.LOSS,2354,4,14,1,6,0,0,9,14,2,3,2,0,0,0,40.0
gallida01,Danilo Gallinari,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,2073,6,12,0,0,9,10,21,8,3,1,1,0,0,0,39.5
hillge01,George Hill,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2015-11-03,Outcome.WIN,2179,5,12,2,6,0,0,12,6,6,4,1,0,0,0,39.5
georgpa01,Paul George,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2015-11-03,Outcome.WIN,2252,5,17,2,7,4,4,16,9,6,2,0,4,0,0,39.25
horfoal01,Al Horford,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,2015-11-03,Outcome.WIN,2024,8,17,0,0,1,1,17,13,2,1,0,1,1,0,39.25
millspa01,Paul Millsap,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,2015-11-03,Outcome.WIN,2134,4,12,0,3,4,8,12,10,3,3,1,1,1,0,38.0
davisan02,Anthony Davis,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.ORLANDO_MAGIC,2015-11-03,Outcome.LOSS,2176,3,12,0,2,8,10,14,9,1,1,5,2,0,0,37.75
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SACRAMENTO_KINGS,2015-11-03,Outcome.WIN,1748,9,14,0,0,2,2,20,11,2,0,0,4,1,0,36.25
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.HOME,Team.ATLANTA_HAWKS,2015-11-03,Outcome.LOSS,1930,6,11,3,5,4,4,19,5,2,3,1,4,0,0,35.75
butleji01,Jimmy Butler,Team.CHICAGO_BULLS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-11-03,Outcome.LOSS,1925,10,16,4,6,2,5,26,1,1,2,0,0,0,0,34.75
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,2015-11-03,Outcome.LOSS,2111,6,10,3,4,3,3,18,7,2,1,1,2,0,0,34.25
lambje01,Jeremy Lamb,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1534,9,10,2,3,0,1,20,4,3,2,0,1,0,0,34.0
mudiaem01,Emmanuel Mudiay,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,1888,3,13,3,4,3,3,12,2,10,1,1,6,1,0,33.5
hicksjj01,J.J. Hickson,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,1481,8,9,0,0,1,3,17,7,2,0,2,0,0,0,32.75
batumni01,Nicolas Batum,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1707,4,11,1,2,9,9,18,8,3,0,0,1,0,0,32.5
poweldw01,Dwight Powell,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,2015-11-03,Outcome.LOSS,1546,4,14,0,0,2,2,10,10,3,2,0,0,1,0,32.5
stuckro01,Rodney Stuckey,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2015-11-03,Outcome.WIN,1576,9,14,0,1,5,6,23,4,2,1,0,2,0,0,32.0
gayru01,Rudy Gay,Team.SACRAMENTO_KINGS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-11-03,Outcome.LOSS,1920,7,17,1,4,4,4,19,5,3,1,0,2,0,0,31.25
mcderdo01,Doug McDermott,Team.CHICAGO_BULLS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-11-03,Outcome.LOSS,1808,6,12,5,8,0,0,17,4,3,1,0,0,0,0,31.0
jacksre01,Reggie Jackson,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2015-11-03,Outcome.LOSS,2057,8,20,2,4,2,2,20,0,6,1,1,6,0,0,31.0
linje01,Jeremy Lin,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1127,4,8,2,2,5,5,15,5,4,0,1,1,0,0,29.75
wrighbr03,Brandan Wright,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SACRAMENTO_KINGS,2015-11-03,Outcome.WIN,1661,4,5,0,0,2,7,10,6,3,0,4,1,0,0,29.5
gordoer01,Eric Gordon,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.ORLANDO_MAGIC,2015-11-03,Outcome.LOSS,2269,8,19,4,12,1,2,21,2,4,0,0,4,0,0,29.5
greenja01,JaMychal Green,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SACRAMENTO_KINGS,2015-11-03,Outcome.WIN,1198,4,7,0,1,4,4,12,12,0,1,0,3,1,0,29.0
harrito02,Tobias Harris,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2015-11-03,Outcome.WIN,1763,4,11,1,3,0,0,9,13,1,1,0,1,0,0,28.75
conlemi01,Mike Conley,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SACRAMENTO_KINGS,2015-11-03,Outcome.WIN,1512,5,9,1,4,3,3,14,3,6,1,0,1,0,0,28.75
anderry01,Ryan Anderson,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.ORLANDO_MAGIC,2015-11-03,Outcome.LOSS,1596,4,15,3,7,3,4,14,4,0,3,1,0,0,0,28.5
derozde01,DeMar DeRozan,Team.TORONTO_RAPTORS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-11-03,Outcome.WIN,1703,6,13,0,0,8,8,20,4,2,1,0,3,0,0,28.5
ellismo01,Monta Ellis,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2015-11-03,Outcome.WIN,2005,7,16,1,4,0,0,15,3,3,3,0,3,0,0,28.25
randlju01,Julius Randle,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.DENVER_NUGGETS,2015-11-03,Outcome.LOSS,1939,7,14,0,0,2,3,16,5,2,1,1,2,0,0,28.25
holidjr01,Jrue Holiday,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.ORLANDO_MAGIC,2015-11-03,Outcome.LOSS,1404,4,13,2,3,4,6,14,2,4,2,1,3,0,0,28.0
valanjo01,Jonas Valančiūnas,Team.TORONTO_RAPTORS,Location.AWAY,Team.DALLAS_MAVERICKS,2015-11-03,Outcome.WIN,2020,6,10,0,0,4,5,16,8,0,0,2,4,0,0,28.0
paytoel01,Elfrid Payton,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2015-11-03,Outcome.WIN,1768,4,12,0,2,0,0,8,4,10,1,0,5,0,0,27.5
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-11-03,Outcome.LOSS,1408,6,11,0,1,1,2,13,8,3,0,0,0,0,0,27.5
wadedw01,Dwyane Wade,Team.MIAMI_HEAT,Location.HOME,Team.ATLANTA_HAWKS,2015-11-03,Outcome.LOSS,1629,8,15,1,3,4,6,21,1,3,0,1,4,0,0,27.25
oladivi01,Victor Oladipo,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2015-11-03,Outcome.WIN,2156,4,8,1,3,3,3,12,7,3,0,1,2,0,0,26.75
jeffeal01,Al Jefferson,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1277,7,12,0,0,0,0,14,3,2,2,1,0,0,0,26.75
caldwke01,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2015-11-03,Outcome.LOSS,2506,4,13,0,3,4,5,12,5,5,1,0,2,0,0,26.75
walkeke02,Kemba Walker,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1564,6,12,1,2,0,0,13,2,5,0,2,2,0,0,26.5
morrima03,Marcus Morris,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2015-11-03,Outcome.LOSS,2340,3,11,1,6,4,4,11,7,0,2,2,4,0,0,26.25
douglto01,Toney Douglas,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.ORLANDO_MAGIC,2015-11-03,Outcome.LOSS,1172,4,6,0,2,1,1,9,6,4,2,0,2,0,0,25.5
bryanko01,Kobe Bryant,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.DENVER_NUGGETS,2015-11-03,Outcome.LOSS,1750,4,11,1,5,2,3,11,2,5,2,0,1,0,0,25.0
brookaa01,Aaron Brooks,Team.CHICAGO_BULLS,Location.AWAY,Team.CHARLOTTE_HORNETS,2015-11-03,Outcome.LOSS,1020,5,8,4,5,0,0,14,0,4,1,0,0,0,0,24.0
collida01,Darren Collison,Team.SACRAMENTO_KINGS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-11-03,Outcome.LOSS,1845,4,10,3,4,7,8,18,1,1,1,0,1,0,0,23.75
harride01,Devin Harris,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,2015-11-03,Outcome.LOSS,1456,3,8,0,3,3,6,9,6,1,1,2,1,0,0,23.5
bazemke01,Kent Bazemore,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,2015-11-03,Outcome.WIN,1947,4,8,2,3,0,0,10,5,3,1,0,2,0,0,22.75
willide01,Deron Williams,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,2015-11-03,Outcome.LOSS,2172,4,15,1,5,4,4,13,3,4,0,0,1,0,0,22.75
leeco01,Courtney Lee,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SACRAMENTO_KINGS,2015-11-03,Outcome.WIN,1833,6,12,0,2,2,2,14,5,1,1,0,2,0,0,22.75
caulewi01,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-11-03,Outcome.LOSS,2042,3,4,0,0,3,6,9,7,1,1,1,1,0,0,22.75
babbilu01,Luke Babbitt,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.ORLANDO_MAGIC,2015-11-03,Outcome.LOSS,1690,3,8,2,6,0,0,8,8,1,1,0,0,0,0,22.5
harriga01,Gary Harris,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,1303,5,9,1,3,0,1,11,3,2,2,0,0,0,0,22.25
bareajo01,J.J. Barea,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,2015-11-03,Outcome.LOSS,1392,3,10,0,3,2,2,8,2,6,1,0,1,0,0,21.0
nelsoja01,Jameer Nelson,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,1550,1,7,0,3,2,2,4,4,9,0,0,3,0,0,21.0
willima02,Marvin Williams,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1502,2,6,0,2,0,0,4,10,3,0,0,0,0,0,21.0
hawessp01,Spencer Hawes,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CHICAGO_BULLS,2015-11-03,Outcome.WIN,1175,5,6,3,3,0,0,13,3,2,0,0,1,0,0,20.75
hilljo01,Jordan Hill,Team.INDIANA_PACERS,Location.AWAY,Team.DETROIT_PISTONS,2015-11-03,Outcome.WIN,1401,5,9,0,0,0,0,10,6,1,1,0,1,0,0,20.5
bartowi01,Will Barton,Team.DENVER_NUGGETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2015-11-03,Outcome.WIN,1288,3,6,0,2,4,4,10,4,1,1,1,0,0,0,20.5
ilyaser01,Ersan İlyasova,Team.DETROIT_PISTONS,Location.HOME,Team.INDIANA_PACERS,2015-11-03,Outcome.LOSS,2076,5,13,2,4,0,0,12,4,0,1,0,0,0,0,20.0
koufoko01,Kosta Koufos,Team.SACRAMENTO_KINGS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-11-03,Outcome.LOSS,1581,5,6,0,0,1,2,11,6,0,1,0,1,0,0,20.0
barnema02,Matt Barnes,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SACRAMENTO_KINGS,2015-11-03,Outcome.WIN,1416,1,9,0,5,5,5,7,3,2,1,2,0,0,0,19.75
rondora01,Rajon Rondo,Team.SACRAMENTO_KINGS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2015-11-03,Outcome.LOSS,1619,2,10,0,1,1,4,5,6,4,1,0,2,0,0,19.5
