slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHICAGO_BULLS,2016-01-31,Outcome.WIN,2132,6,7,0,0,5,8,17,20,4,1,4,1,1,0,59.0
greendr01,Draymond Green,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.NEW_YORK_KNICKS,2016-01-31,Outcome.WIN,2229,9,9,2,2,0,2,20,10,10,2,2,4,0,1,57.5
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2016-01-31,Outcome.LOSS,2311,9,18,1,2,2,4,21,13,2,2,3,3,1,0,50.75
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2016-01-31,Outcome.WIN,2085,6,17,0,0,4,8,16,13,7,0,3,0,1,0,50.25
gordoaa01,Aaron Gordon,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,2016-01-31,Outcome.WIN,2348,8,11,0,2,3,9,19,14,5,0,2,0,1,0,49.5
willima02,Marvin Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2016-01-31,Outcome.WIN,1487,7,13,4,8,1,2,19,12,2,1,3,2,1,0,47.5
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2016-01-31,Outcome.LOSS,2165,8,18,0,2,8,9,24,10,2,0,2,3,1,0,43.5
bryanko01,Kobe Bryant,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.CHARLOTTE_HORNETS,2016-01-31,Outcome.LOSS,1378,8,18,4,8,3,3,23,8,3,2,0,0,0,0,43.5
kiddgmi01,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2016-01-31,Outcome.WIN,1677,6,7,2,2,5,8,19,12,3,1,0,1,1,0,42.5
thompkl01,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.NEW_YORK_KNICKS,2016-01-31,Outcome.WIN,1925,14,18,5,6,1,1,34,1,2,1,0,3,0,0,41.25
rubiori01,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2016-01-31,Outcome.LOSS,1735,6,7,1,1,2,5,15,4,9,3,0,0,0,0,40.0
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2016-01-31,Outcome.LOSS,1750,7,10,0,0,1,1,15,14,5,0,0,4,1,0,39.5
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,2016-01-31,Outcome.WIN,1942,5,14,1,7,10,12,21,4,8,1,0,2,0,0,39.5
thomais02,Isaiah Thomas,Team.BOSTON_CELTICS,Location.AWAY,Team.ORLANDO_MAGIC,2016-01-31,Outcome.LOSS,1937,7,16,5,9,4,5,23,4,4,2,0,3,0,0,39.0
