slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.NEW_YORK_KNICKS,2013-02-27,Outcome.LOSS,2880,18,28,11,13,7,7,54,6,7,3,0,4,0,0,81.5
horfoal01,Al Horford,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,2013-02-27,Outcome.WIN,2560,14,22,0,0,6,6,34,15,3,1,5,4,1,0,68.75
ellismo01,Monta Ellis,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.HOUSTON_ROCKETS,2013-02-27,Outcome.WIN,2677,9,24,2,6,7,11,27,6,13,6,0,3,1,0,67.0
iguodan01,Andre Iguodala,Team.DENVER_NUGGETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2013-02-27,Outcome.WIN,2563,11,20,2,7,5,10,29,7,8,5,1,5,0,0,60.25
chandty01,Tyson Chandler,Team.NEW_YORK_KNICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2013-02-27,Outcome.WIN,2535,5,9,0,0,6,7,16,28,1,2,1,0,1,0,60.0
smithjo03,Josh Smith,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,2013-02-27,Outcome.WIN,2508,9,19,1,4,5,7,24,14,7,1,0,0,1,0,56.0
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_HORNETS,2013-02-27,Outcome.WIN,1611,5,8,2,3,6,6,18,11,10,0,0,1,0,1,50.25
anthoca01,Carmelo Anthony,Team.NEW_YORK_KNICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2013-02-27,Outcome.WIN,2412,10,26,2,7,13,15,35,1,8,0,0,2,0,0,48.25
monrogr01,Greg Monroe,Team.DETROIT_PISTONS,Location.AWAY,Team.WASHINGTON_WIZARDS,2013-02-27,Outcome.WIN,2350,12,17,0,0,2,3,26,11,1,4,0,5,1,0,48.25
favorde01,Derrick Favors,Team.UTAH_JAZZ,Location.HOME,Team.ATLANTA_HAWKS,2013-02-27,Outcome.LOSS,2305,6,11,0,1,5,6,17,15,3,0,3,2,1,0,46.75
lawsoty01,Ty Lawson,Team.DENVER_NUGGETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2013-02-27,Outcome.WIN,2244,12,22,0,2,6,9,30,2,6,2,1,2,0,0,46.5
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DALLAS_MAVERICKS,2013-02-27,Outcome.WIN,2306,7,16,0,1,8,10,22,10,4,3,0,3,1,0,46.5
batumni01,Nicolas Batum,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DENVER_NUGGETS,2013-02-27,Outcome.LOSS,2420,4,9,2,4,0,0,10,6,9,5,3,4,0,0,46.0
asikom01,Ömer Aşık,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,2013-02-27,Outcome.LOSS,1836,7,12,0,0,2,3,16,22,1,0,0,1,1,0,46.0
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DALLAS_MAVERICKS,2013-02-27,Outcome.WIN,2306,6,14,0,0,9,11,21,12,5,1,0,4,1,0,45.0
gayru01,Rudy Gay,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2013-02-27,Outcome.LOSS,2555,10,21,1,5,3,3,24,8,6,1,0,2,0,0,44.5
knighbr03,Brandon Knight,Team.DETROIT_PISTONS,Location.AWAY,Team.WASHINGTON_WIZARDS,2013-02-27,Outcome.WIN,2180,11,18,5,6,5,9,32,3,4,1,0,4,0,0,44.25
onealje01,Jermaine O'Neal,Team.PHOENIX_SUNS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2013-02-27,Outcome.WIN,1639,8,14,0,0,6,6,22,13,1,0,2,3,1,0,43.75
jeffeal01,Al Jefferson,Team.UTAH_JAZZ,Location.HOME,Team.ATLANTA_HAWKS,2013-02-27,Outcome.LOSS,2396,12,22,0,1,2,7,26,11,1,0,1,2,1,0,43.75
arizatr01,Trevor Ariza,Team.WASHINGTON_WIZARDS,Location.HOME,Team.DETROIT_PISTONS,2013-02-27,Outcome.LOSS,1987,7,13,4,7,4,4,22,6,3,3,1,1,0,0,43.5
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,2013-02-27,Outcome.LOSS,2300,8,18,2,6,7,10,25,2,7,4,0,7,0,0,43.5
derozde01,DeMar DeRozan,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2013-02-27,Outcome.LOSS,2622,10,19,0,2,14,15,34,5,2,0,0,3,0,0,41.75
hicksjj01,J.J. Hickson,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DENVER_NUGGETS,2013-02-27,Outcome.LOSS,1898,5,9,0,0,8,9,18,14,2,1,0,3,1,0,40.5
parketo01,Tony Parker,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.PHOENIX_SUNS,2013-02-27,Outcome.LOSS,2349,9,20,0,0,4,6,22,4,8,1,0,1,0,0,40.5
caldejo01,José Calderón,Team.DETROIT_PISTONS,Location.AWAY,Team.WASHINGTON_WIZARDS,2013-02-27,Outcome.WIN,2163,2,6,0,1,2,2,6,4,18,1,0,2,0,0,39.0
evansty01,Tyreke Evans,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ORLANDO_MAGIC,2013-02-27,Outcome.WIN,1581,7,11,0,0,3,4,17,3,7,4,0,1,0,0,38.75
dragigo01,Goran Dragić,Team.PHOENIX_SUNS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2013-02-27,Outcome.WIN,2424,5,13,0,3,3,3,13,4,13,1,0,5,1,0,38.5
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_HORNETS,2013-02-27,Outcome.WIN,1557,8,17,1,3,12,12,29,3,3,0,0,0,0,0,37.75
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DENVER_NUGGETS,2013-02-27,Outcome.LOSS,2232,8,14,4,6,6,8,26,3,4,1,0,5,0,0,37.25
harrito02,Tobias Harris,Team.ORLANDO_MAGIC,Location.HOME,Team.SACRAMENTO_KINGS,2013-02-27,Outcome.LOSS,1856,9,12,1,2,4,5,23,6,2,2,0,2,0,0,37.0
teaguje01,Jeff Teague,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,2013-02-27,Outcome.WIN,2296,7,14,1,4,4,5,19,2,7,3,0,3,0,0,37.0
waitedi01,Dion Waiters,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,2013-02-27,Outcome.WIN,2119,7,16,2,3,7,8,23,1,6,1,1,3,0,0,36.75
duncati01,Tim Duncan,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.PHOENIX_SUNS,2013-02-27,Outcome.LOSS,2121,6,15,0,1,7,8,19,11,0,1,1,3,1,0,36.75
ilyaser01,Ersan İlyasova,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.HOUSTON_ROCKETS,2013-02-27,Outcome.WIN,1966,8,13,1,2,3,3,20,10,0,0,1,0,1,0,36.5
smithjr01,J.R. Smith,Team.NEW_YORK_KNICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2013-02-27,Outcome.WIN,2103,10,19,6,11,0,0,26,5,1,0,0,1,0,0,36.25
aldrila01,LaMarcus Aldridge,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.DENVER_NUGGETS,2013-02-27,Outcome.LOSS,2456,11,24,0,0,0,1,22,5,3,1,1,2,0,0,35.75
ibakase01,Serge Ibaka,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_HORNETS,2013-02-27,Outcome.WIN,1386,9,11,0,0,0,0,18,7,1,0,3,1,0,0,33.75
farieke01,Kenneth Faried,Team.DENVER_NUGGETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2013-02-27,Outcome.WIN,1588,5,12,0,0,0,0,10,8,4,4,0,1,0,0,33.5
johnsam01,Amir Johnson,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2013-02-27,Outcome.LOSS,2447,5,8,0,1,0,0,10,9,4,0,4,4,0,0,33.25
thornma01,Marcus Thornton,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ORLANDO_MAGIC,2013-02-27,Outcome.WIN,1367,6,13,2,8,6,7,20,8,2,0,0,2,0,0,33.0
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2013-02-27,Outcome.LOSS,2021,4,12,1,6,2,5,11,6,8,1,0,0,0,0,33.0
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.HOME,Team.DETROIT_PISTONS,2013-02-27,Outcome.LOSS,2556,8,16,0,5,0,0,16,6,1,3,1,1,0,0,32.5
salmojo01,John Salmons,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ORLANDO_MAGIC,2013-02-27,Outcome.WIN,1331,7,9,4,5,3,3,21,1,5,0,0,0,0,0,31.75
afflaar01,Arron Afflalo,Team.ORLANDO_MAGIC,Location.HOME,Team.SACRAMENTO_KINGS,2013-02-27,Outcome.LOSS,2046,6,15,0,2,3,3,15,7,6,1,0,6,0,0,31.75
livinsh01,Shaun Livingston,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,2013-02-27,Outcome.WIN,1999,4,7,0,0,7,7,15,5,6,0,1,1,0,0,31.75
sandela01,Larry Sanders,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.HOUSTON_ROCKETS,2013-02-27,Outcome.WIN,2080,5,11,0,0,0,0,10,9,2,2,2,2,0,0,31.25
linje01,Jeremy Lin,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,2013-02-27,Outcome.LOSS,2004,4,11,0,2,2,2,10,3,7,3,1,2,0,0,31.25
feltora01,Raymond Felton,Team.NEW_YORK_KNICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,2013-02-27,Outcome.WIN,2363,3,10,2,5,2,6,10,4,4,4,1,2,0,0,31.0
dunlemi02,Mike Dunleavy,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.HOUSTON_ROCKETS,2013-02-27,Outcome.WIN,1846,6,11,2,5,2,2,16,6,3,1,1,4,0,0,31.0
udrihbe01,Beno Udrih,Team.ORLANDO_MAGIC,Location.HOME,Team.SACRAMENTO_KINGS,2013-02-27,Outcome.LOSS,1948,3,9,1,2,7,7,14,2,8,2,0,4,0,0,31.0
motiedo01,Donatas Motiejūnas,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,2013-02-27,Outcome.LOSS,1543,4,9,1,2,4,4,13,7,5,1,0,2,0,0,30.75
parsoch01,Chandler Parsons,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,2013-02-27,Outcome.LOSS,2576,9,17,2,5,0,2,20,5,2,1,0,5,0,0,29.75
gortama01,Marcin Gortat,Team.PHOENIX_SUNS,Location.AWAY,Team.SAN_ANTONIO_SPURS,2013-02-27,Outcome.WIN,2257,3,12,0,1,1,4,7,15,1,1,0,1,0,0,28.75
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.ORLANDO_MAGIC,2013-02-27,Outcome.WIN,1431,4,10,0,0,5,6,13,6,4,0,1,0,0,0,28.5
maxieja01,Jason Maxiell,Team.DETROIT_PISTONS,Location.AWAY,Team.WASHINGTON_WIZARDS,2013-02-27,Outcome.WIN,1538,2,4,0,0,0,0,4,8,3,1,4,0,0,0,28.5
leonaka01,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.PHOENIX_SUNS,2013-02-27,Outcome.LOSS,2523,4,10,1,4,6,9,15,1,4,3,0,1,0,0,28.25
mariosh01,Shawn Marion,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2013-02-27,Outcome.LOSS,1762,8,12,0,1,0,0,16,8,0,1,1,4,0,0,28.0
