slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-02-13,Outcome.WIN,2149,10,20,6,10,8,9,34,6,13,0,1,1,1,0,67.0
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,2018-02-13,Outcome.LOSS,2119,12,16,2,3,9,9,35,12,3,1,3,1,1,0,64.5
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,2018-02-13,Outcome.WIN,1977,8,15,2,5,5,6,23,13,11,0,1,1,0,1,61.25
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2018-02-13,Outcome.WIN,2384,14,23,3,7,6,10,37,8,8,0,1,5,0,0,60.0
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,2018-02-13,Outcome.LOSS,2338,7,19,0,3,7,8,21,7,12,2,0,1,1,0,52.75
adamsst01,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,2018-02-13,Outcome.LOSS,2527,8,12,0,0,6,10,22,17,1,2,1,1,1,0,51.75
bareajo01,J.J. Barea,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2018-02-13,Outcome.LOSS,1907,7,13,5,9,0,0,19,5,13,1,0,4,1,0,48.75
lauvejo01,Joffrey Lauvergne,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,2018-02-13,Outcome.LOSS,1434,12,15,0,0,2,4,26,11,2,0,1,2,1,0,45.25
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ATLANTA_HAWKS,2018-02-13,Outcome.WIN,2056,7,16,0,4,1,2,15,15,3,1,2,1,1,0,45.25
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,2018-02-13,Outcome.WIN,1960,8,17,4,8,2,3,22,4,8,2,0,1,0,0,44.5
teaguje01,Jeff Teague,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,2018-02-13,Outcome.LOSS,2307,10,15,2,3,3,3,25,5,8,0,0,1,0,0,43.75
chandwi01,Wilson Chandler,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,2018-02-13,Outcome.WIN,2042,8,19,0,5,1,2,17,8,5,2,2,0,0,0,42.5
georgpa01,Paul George,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,2018-02-13,Outcome.LOSS,2371,8,19,5,13,4,4,25,4,6,1,0,3,0,0,42.0
bartowi01,Will Barton,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,2018-02-13,Outcome.WIN,2576,9,19,2,7,0,0,20,5,6,2,0,2,0,0,39.25
dragigo01,Goran Dragić,Team.MIAMI_HEAT,Location.AWAY,Team.TORONTO_RAPTORS,2018-02-13,Outcome.LOSS,1872,10,19,3,5,5,6,28,2,4,1,0,3,0,0,38.5
anthoca01,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,2018-02-13,Outcome.LOSS,2176,10,22,3,9,1,2,24,7,0,1,1,1,0,0,37.75
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ATLANTA_HAWKS,2018-02-13,Outcome.WIN,2080,7,15,1,3,6,7,21,7,3,1,1,2,0,0,37.75
bledser01,Eric Bledsoe,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ATLANTA_HAWKS,2018-02-13,Outcome.WIN,2080,5,14,2,6,2,2,14,3,9,1,3,6,0,0,37.25
paulch01,Chris Paul,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-02-13,Outcome.WIN,2014,5,11,1,5,2,3,13,8,7,1,1,2,0,0,37.0
derozde01,DeMar DeRozan,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,2018-02-13,Outcome.WIN,2100,11,25,1,7,4,6,27,2,4,1,0,3,0,0,36.5
smithjr01,J.R. Smith,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2018-02-13,Outcome.WIN,1856,6,10,6,9,0,0,18,6,3,1,0,0,0,0,35.0
randoza01,Zach Randolph,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2018-02-13,Outcome.WIN,1547,10,15,2,3,0,0,22,7,3,0,0,3,0,0,34.75
capelca01,Clint Capela,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-02-13,Outcome.WIN,1542,5,7,0,0,4,6,14,12,1,0,1,0,1,0,34.0
nancela02,Larry Nance,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2018-02-13,Outcome.WIN,1492,5,10,0,0,3,6,13,9,2,1,2,0,0,0,33.25
poweldw01,Dwight Powell,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2018-02-13,Outcome.LOSS,1571,6,9,1,1,5,6,18,6,5,0,0,1,0,0,33.0
butleji01,Jimmy Butler,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.HOUSTON_ROCKETS,2018-02-13,Outcome.LOSS,2178,5,13,0,3,5,5,15,7,6,0,0,0,0,0,32.75
bogdabo01,Bogdan Bogdanović,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2018-02-13,Outcome.WIN,2034,8,17,3,7,0,0,19,5,4,0,0,1,0,0,32.25
wadedw01,Dwyane Wade,Team.MIAMI_HEAT,Location.AWAY,Team.TORONTO_RAPTORS,2018-02-13,Outcome.LOSS,1286,4,9,0,2,2,2,10,11,6,0,0,4,1,0,32.25
bazemke01,Kent Bazemore,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,2018-02-13,Outcome.LOSS,1754,6,15,4,7,1,2,17,5,4,0,1,2,0,0,32.25
dedmode01,Dewayne Dedmon,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,2018-02-13,Outcome.LOSS,1654,5,8,2,3,1,1,13,10,0,1,1,1,1,0,31.5
ilyaser01,Ersan İlyasova,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,2018-02-13,Outcome.LOSS,1675,5,15,1,7,4,6,15,7,2,2,0,0,0,0,31.25
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.AWAY,Team.TORONTO_RAPTORS,2018-02-13,Outcome.LOSS,1370,5,9,0,0,0,0,10,10,1,2,1,1,1,0,31.0
barneha02,Harrison Barnes,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2018-02-13,Outcome.LOSS,1815,6,14,3,8,3,5,18,5,2,1,0,0,0,0,30.75
murrade01,Dejounte Murray,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,2018-02-13,Outcome.LOSS,1637,6,10,0,0,0,0,12,6,2,2,3,4,0,0,30.5
anderry01,Ryan Anderson,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-02-13,Outcome.WIN,1562,7,12,6,10,1,2,21,4,1,0,0,0,0,0,30.5
cartevi01,Vince Carter,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2018-02-13,Outcome.WIN,1611,3,6,2,5,0,0,8,4,7,3,0,0,0,0,30.5
vanvlfr01,Fred VanVleet,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,2018-02-13,Outcome.WIN,1394,4,8,2,3,0,0,10,5,6,2,0,0,0,0,30.25
murraja01,Jamal Murray,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,2018-02-13,Outcome.WIN,2268,6,9,3,6,2,3,17,5,1,2,0,3,0,0,28.75
schrode01,Dennis Schröder,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,2018-02-13,Outcome.LOSS,1882,8,16,2,4,0,0,18,3,4,1,0,5,0,0,28.25
ibakase01,Serge Ibaka,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,2018-02-13,Outcome.WIN,1547,5,7,0,1,4,4,14,10,0,0,0,0,1,0,28.0
smithde03,Dennis Smith,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2018-02-13,Outcome.LOSS,1813,6,15,2,9,3,4,17,3,3,1,0,1,0,0,27.75
ellinwa01,Wayne Ellington,Team.MIAMI_HEAT,Location.AWAY,Team.TORONTO_RAPTORS,2018-02-13,Outcome.LOSS,1874,5,11,5,11,0,0,15,7,1,0,0,0,0,0,27.75
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2018-02-13,Outcome.WIN,1872,5,12,1,3,0,0,11,4,7,1,0,3,0,0,27.5
zellety01,Tyler Zeller,Team.MILWAUKEE_BUCKS,Location.HOME,Team.ATLANTA_HAWKS,2018-02-13,Outcome.WIN,1394,7,9,0,0,0,0,14,8,0,0,2,1,0,0,27.5
grantje01,Jerami Grant,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,2018-02-13,Outcome.LOSS,1282,5,9,1,2,3,6,14,6,2,0,1,0,0,0,27.0
parketo01,Tony Parker,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,2018-02-13,Outcome.LOSS,1305,7,11,0,0,3,4,17,1,4,1,0,0,0,0,26.25
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,2018-02-13,Outcome.LOSS,1907,4,10,1,4,3,3,12,6,3,0,1,1,0,0,26.0
richajo01,Josh Richardson,Team.MIAMI_HEAT,Location.AWAY,Team.TORONTO_RAPTORS,2018-02-13,Outcome.LOSS,2192,3,9,2,5,2,2,10,3,5,1,1,3,0,0,24.75
koufoko01,Kosta Koufos,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2018-02-13,Outcome.WIN,1333,5,5,0,0,1,2,11,7,2,0,1,0,0,0,24.75
gasolpa01,Pau Gasol,Team.SAN_ANTONIO_SPURS,Location.AWAY,Team.DENVER_NUGGETS,2018-02-13,Outcome.LOSS,1235,4,10,0,1,2,2,10,7,3,0,1,2,0,0,24.25
johnsja01,James Johnson,Team.MIAMI_HEAT,Location.AWAY,Team.TORONTO_RAPTORS,2018-02-13,Outcome.LOSS,1726,7,11,1,4,1,2,16,7,0,0,0,2,0,0,24.25
jacksju01,Justin Jackson,Team.SACRAMENTO_KINGS,Location.AWAY,Team.DALLAS_MAVERICKS,2018-02-13,Outcome.WIN,1843,5,9,1,4,1,1,12,6,3,0,0,1,0,0,24.0
harriga01,Gary Harris,Team.DENVER_NUGGETS,Location.HOME,Team.SAN_ANTONIO_SPURS,2018-02-13,Outcome.WIN,2115,7,17,1,3,0,0,15,0,3,2,0,0,0,0,24.0
