slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
paulch01,Chris Paul,Team.HOUSTON_ROCKETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2018-01-10,Outcome.WIN,1961,13,29,3,11,8,8,37,7,11,3,0,2,1,0,70.25
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,2018-01-10,Outcome.LOSS,2125,15,23,1,2,7,9,38,10,5,4,0,4,1,0,66.0
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.UTAH_JAZZ,2018-01-10,Outcome.LOSS,2540,14,27,3,6,4,7,35,6,11,3,1,8,1,0,66.0
willilo02,Lou Williams,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,2018-01-10,Outcome.WIN,2107,16,27,8,16,10,10,50,2,7,0,0,4,0,0,65.0
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.AWAY,Team.BROOKLYN_NETS,2018-01-10,Outcome.WIN,1835,9,15,0,1,4,6,22,20,5,2,2,4,1,0,62.0
walkeke02,Kemba Walker,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DALLAS_MAVERICKS,2018-01-10,Outcome.LOSS,2228,16,28,3,9,6,6,41,3,4,3,1,1,0,0,59.75
markkla01,Lauri Markkanen,Team.CHICAGO_BULLS,Location.AWAY,Team.NEW_YORK_KNICKS,2018-01-10,Outcome.WIN,2768,10,22,8,15,5,5,33,10,1,2,1,1,1,0,58.0
butleji01,Jimmy Butler,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2018-01-10,Outcome.WIN,2165,7,13,1,2,11,12,26,7,8,4,2,4,0,0,57.25
duranke01,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2018-01-10,Outcome.LOSS,1873,14,18,6,7,6,8,40,4,4,1,1,5,0,0,55.5
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.HOUSTON_ROCKETS,2018-01-10,Outcome.LOSS,1910,9,16,1,6,10,12,29,5,8,2,0,2,0,0,50.75
gasolma01,Marc Gasol,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.NEW_ORLEANS_PELICANS,2018-01-10,Outcome.WIN,2091,8,14,1,3,4,6,21,10,7,2,0,1,1,0,49.5
jackja01,Jarrett Jack,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,2018-01-10,Outcome.LOSS,2404,8,13,0,2,0,0,16,10,10,2,0,5,0,1,48.0
couside01,DeMarcus Cousins,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,2018-01-10,Outcome.LOSS,2409,6,15,5,8,12,17,29,8,3,0,2,5,0,0,47.5
beaslmi01,Michael Beasley,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,2018-01-10,Outcome.LOSS,2338,10,22,1,2,5,7,26,12,1,1,1,2,1,0,47.5
greenja01,JaMychal Green,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.NEW_ORLEANS_PELICANS,2018-01-10,Outcome.WIN,2056,7,12,0,0,6,6,20,14,2,2,1,2,1,0,47.0
barneha02,Harrison Barnes,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,2018-01-10,Outcome.WIN,2105,9,13,3,5,4,4,25,11,2,0,1,0,1,0,46.75
oladivi01,Victor Oladipo,Team.INDIANA_PACERS,Location.HOME,Team.MIAMI_HEAT,2018-01-10,Outcome.LOSS,2266,9,21,0,6,8,11,26,7,4,3,0,4,0,0,44.75
gordoer01,Eric Gordon,Team.HOUSTON_ROCKETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,2018-01-10,Outcome.WIN,2002,11,23,5,12,3,4,30,5,3,0,1,1,0,0,44.75
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.AWAY,Team.INDIANA_PACERS,2018-01-10,Outcome.WIN,1698,7,10,0,0,2,2,16,15,1,0,4,2,1,0,44.75
harriga01,Gary Harris,Team.DENVER_NUGGETS,Location.HOME,Team.ATLANTA_HAWKS,2018-01-10,Outcome.LOSS,2232,11,14,2,3,1,2,25,7,3,2,1,2,0,0,44.25
jokicni01,Nikola Jokić,Team.DENVER_NUGGETS,Location.HOME,Team.ATLANTA_HAWKS,2018-01-10,Outcome.LOSS,1891,4,21,0,8,1,2,9,12,7,2,3,2,0,0,43.5
howardw01,Dwight Howard,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DALLAS_MAVERICKS,2018-01-10,Outcome.LOSS,2118,5,5,0,0,5,18,15,12,2,1,4,3,1,0,43.0
evansty01,Tyreke Evans,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.NEW_ORLEANS_PELICANS,2018-01-10,Outcome.WIN,1972,10,24,2,6,6,7,28,6,3,1,0,1,0,0,42.5
udohek01,Ekpe Udoh,Team.UTAH_JAZZ,Location.AWAY,Team.WASHINGTON_WIZARDS,2018-01-10,Outcome.WIN,2016,7,10,0,0,2,2,16,9,2,4,2,0,0,0,42.25
mccolcj01,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,Location.AWAY,Team.HOUSTON_ROCKETS,2018-01-10,Outcome.LOSS,2207,9,16,2,5,4,4,24,6,4,1,1,2,0,0,41.5
