slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2016-01-28,Outcome.LOSS,2434,11,24,0,1,4,6,26,10,6,1,5,6,1,0,58.0
butleji01,Jimmy Butler,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2016-01-28,Outcome.WIN,1874,11,17,1,2,3,3,26,5,10,4,0,0,1,0,57.25
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.HOME,Team.NEW_YORK_KNICKS,2016-01-28,Outcome.WIN,2467,8,16,3,5,7,8,26,6,10,3,0,3,1,0,56.0
anderry01,Ryan Anderson,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.SACRAMENTO_KINGS,2016-01-28,Outcome.WIN,2427,13,25,5,11,5,6,36,9,4,0,0,1,0,0,55.25
ellismo01,Monta Ellis,Team.INDIANA_PACERS,Location.HOME,Team.ATLANTA_HAWKS,2016-01-28,Outcome.WIN,2082,7,11,5,7,6,6,25,5,6,5,1,2,0,0,53.75
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.DENVER_NUGGETS,2016-01-28,Outcome.LOSS,2458,5,17,2,7,5,6,17,7,9,4,2,3,0,0,50.75
gasolpa01,Pau Gasol,Team.CHICAGO_BULLS,Location.AWAY,Team.LOS_ANGELES_LAKERS,2016-01-28,Outcome.WIN,1833,9,17,0,0,3,3,21,12,7,1,1,3,1,0,50.5
rondora01,Rajon Rondo,Team.SACRAMENTO_KINGS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,2016-01-28,Outcome.LOSS,2285,7,10,1,2,2,4,17,6,15,1,0,3,1,0,49.5
gallida01,Danilo Gallinari,Team.DENVER_NUGGETS,Location.AWAY,Team.WASHINGTON_WIZARDS,2016-01-28,Outcome.WIN,2081,8,15,4,5,6,8,26,5,6,1,0,2,0,0,44.25
holidjr01,Jrue Holiday,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.SACRAMENTO_KINGS,2016-01-28,Outcome.WIN,2027,8,24,1,4,8,8,25,5,8,0,0,0,0,0,43.75
