slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
collijo01,John Collins,Team.ATLANTA_HAWKS,Location.HOME,Team.DALLAS_MAVERICKS,2020-02-22,Outcome.WIN,2224,13,18,3,3,6,9,35,17,2,1,2,1,1,0,67.75
antetgi01,Giannis Antetokounmpo,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHILADELPHIA_76ERS,2020-02-22,Outcome.WIN,1747,12,17,2,5,5,8,31,17,8,0,1,4,1,0,66.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.UTAH_JAZZ,2020-02-22,Outcome.WIN,2228,13,23,6,11,6,9,38,5,7,2,1,3,0,0,62.25
aytonde01,Deandre Ayton,Team.PHOENIX_SUNS,Location.AWAY,Team.CHICAGO_BULLS,2020-02-22,Outcome.WIN,2122,12,20,0,0,4,5,28,19,1,0,3,7,1,0,57.25
leonaka01,Kawhi Leonard,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,2020-02-22,Outcome.LOSS,2190,10,23,4,7,7,7,31,8,5,2,0,1,0,0,54.0
westbru01,Russell Westbrook,Team.HOUSTON_ROCKETS,Location.AWAY,Team.UTAH_JAZZ,2020-02-22,Outcome.WIN,2338,14,26,2,4,4,4,34,6,4,1,0,2,0,0,49.5
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.HOME,Team.DALLAS_MAVERICKS,2020-02-22,Outcome.WIN,2425,10,21,3,8,2,3,25,6,10,0,0,5,1,0,48.0
rubiori01,Ricky Rubio,Team.PHOENIX_SUNS,Location.AWAY,Team.CHICAGO_BULLS,2020-02-22,Outcome.WIN,2121,4,9,1,3,9,11,18,7,11,2,0,3,1,0,47.75
hardati02,Tim Hardaway,Team.DALLAS_MAVERICKS,Location.AWAY,Team.ATLANTA_HAWKS,2020-02-22,Outcome.LOSS,2114,11,22,6,14,5,7,33,4,5,0,0,2,0,0,47.5
nunnke01,Kendrick Nunn,Team.MIAMI_HEAT,Location.HOME,Team.CLEVELAND_CAVALIERS,2020-02-22,Outcome.WIN,2084,7,12,4,7,6,6,24,2,8,2,1,1,0,0,46.0
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.CHICAGO_BULLS,2020-02-22,Outcome.WIN,2307,9,21,5,10,6,6,29,5,5,1,0,5,0,0,44.75
bazemke01,Kent Bazemore,Team.SACRAMENTO_KINGS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2020-02-22,Outcome.WIN,1816,7,13,2,3,7,8,23,6,1,4,1,0,0,0,43.0
mitchdo01,Donovan Mitchell,Team.UTAH_JAZZ,Location.HOME,Team.HOUSTON_ROCKETS,2020-02-22,Outcome.LOSS,2133,12,24,1,6,6,7,31,7,3,0,0,4,0,0,42.75
whiteco01,Coby White,Team.CHICAGO_BULLS,Location.HOME,Team.PHOENIX_SUNS,2020-02-22,Outcome.LOSS,2031,11,22,7,13,4,4,33,3,2,1,0,5,0,0,42.75
curryse01,Seth Curry,Team.DALLAS_MAVERICKS,Location.AWAY,Team.ATLANTA_HAWKS,2020-02-22,Outcome.LOSS,2309,8,17,4,9,2,2,22,6,5,2,0,4,0,0,41.0
embiijo01,Joel Embiid,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MILWAUKEE_BUCKS,2020-02-22,Outcome.LOSS,1753,5,17,1,2,6,7,17,11,4,1,1,4,1,0,40.75
osmande01,Cedi Osman,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MIAMI_HEAT,2020-02-22,Outcome.LOSS,2268,6,15,4,11,3,6,19,7,7,0,0,0,0,0,40.25
harremo01,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,2020-02-22,Outcome.LOSS,1666,5,9,0,0,6,8,16,10,2,2,1,0,1,0,39.0
middlkh01,Khris Middleton,Team.MILWAUKEE_BUCKS,Location.HOME,Team.PHILADELPHIA_76ERS,2020-02-22,Outcome.WIN,1846,10,15,2,6,3,3,25,9,2,0,0,4,0,0,38.25
templga01,Garrett Temple,Team.BROOKLYN_NETS,Location.AWAY,Team.CHARLOTTE_HORNETS,2020-02-22,Outcome.WIN,1586,5,10,3,6,2,2,15,11,3,1,0,0,1,0,38.25
leverca01,Caris LeVert,Team.BROOKLYN_NETS,Location.AWAY,Team.CHARLOTTE_HORNETS,2020-02-22,Outcome.WIN,1798,7,19,3,10,0,0,17,3,2,6,0,0,0,0,37.25
reddica01,Cam Reddish,Team.ATLANTA_HAWKS,Location.HOME,Team.DALLAS_MAVERICKS,2020-02-22,Outcome.WIN,2352,6,16,0,6,8,9,20,6,3,3,0,2,0,0,37.0
foxde01,De'Aaron Fox,Team.SACRAMENTO_KINGS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2020-02-22,Outcome.WIN,1988,7,16,0,3,6,8,20,4,8,1,0,5,0,0,36.5
