slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
paulch01,Chris Paul,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BOSTON_CELTICS,2016-02-10,Outcome.LOSS,2858,13,21,3,8,6,9,35,5,13,3,1,2,1,0,70.75
hardeja01,James Harden,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2016-02-10,Outcome.LOSS,2504,10,20,3,8,11,14,34,9,11,2,0,8,1,0,64.75
thomais02,Isaiah Thomas,Team.BOSTON_CELTICS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2016-02-10,Outcome.WIN,2396,12,21,1,5,11,12,36,4,11,1,0,2,1,0,60.5
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.LOS_ANGELES_LAKERS,2016-02-10,Outcome.WIN,2200,12,22,3,6,2,5,29,7,11,1,0,1,1,0,58.75
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.TORONTO_RAPTORS,2016-02-10,Outcome.WIN,2123,12,19,0,0,11,13,35,11,1,0,3,0,1,0,57.75
drumman01,Andre Drummond,Team.DETROIT_PISTONS,Location.HOME,Team.DENVER_NUGGETS,2016-02-10,Outcome.LOSS,2367,7,22,0,1,1,1,15,17,2,3,5,1,1,0,56.25
curryst01,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,Location.AWAY,Team.PHOENIX_SUNS,2016-02-10,Outcome.WIN,1806,9,17,5,10,3,4,26,9,9,1,1,2,0,0,56.25
lillada01,Damian Lillard,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.HOUSTON_ROCKETS,2016-02-10,Outcome.WIN,2117,9,22,4,11,9,11,31,3,9,3,0,4,0,0,54.25
irvinky01,Kyrie Irving,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.LOS_ANGELES_LAKERS,2016-02-10,Outcome.WIN,2150,15,24,3,6,2,4,35,3,7,2,0,1,0,0,54.25
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.PHILADELPHIA_76ERS,2016-02-10,Outcome.WIN,2186,8,18,0,2,12,17,28,12,5,2,0,4,1,0,54.0
rondora01,Rajon Rondo,Team.SACRAMENTO_KINGS,Location.AWAY,Team.PHILADELPHIA_76ERS,2016-02-10,Outcome.WIN,2183,7,13,0,0,0,0,14,8,15,3,0,2,1,0,53.0
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BOSTON_CELTICS,2016-02-10,Outcome.LOSS,2514,6,11,0,0,9,17,21,16,3,1,2,3,1,0,51.5
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.HOME,Team.SAN_ANTONIO_SPURS,2016-02-10,Outcome.LOSS,2244,9,22,0,0,2,2,20,13,5,1,2,3,1,0,49.75
