slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
loveke01,Kevin Love,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DENVER_NUGGETS,2010-12-18,Outcome.LOSS,2589,14,23,5,5,10,12,43,17,3,0,0,2,1,0,71.75
howardw01,Dwight Howard,Team.ORLANDO_MAGIC,Location.HOME,Team.PHILADELPHIA_76ERS,2010-12-18,Outcome.LOSS,2404,8,18,0,0,10,17,26,20,3,2,2,5,1,0,62.5
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,2010-12-18,Outcome.LOSS,2469,12,24,3,6,7,9,34,6,8,0,2,4,0,0,57.0
parketo01,Tony Parker,Team.SAN_ANTONIO_SPURS,Location.HOME,Team.MEMPHIS_GRIZZLIES,2010-12-18,Outcome.WIN,2473,15,21,1,1,6,10,37,2,9,1,0,2,0,0,54.5
randoza01,Zach Randolph,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.SAN_ANTONIO_SPURS,2010-12-18,Outcome.LOSS,2736,11,23,0,1,2,3,24,21,1,1,0,2,1,0,54.25
feltora01,Raymond Felton,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2010-12-18,Outcome.LOSS,2640,9,19,3,7,2,2,23,7,11,2,0,2,1,0,54.25
willima01,Mo Williams,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,2010-12-18,Outcome.WIN,2577,9,21,3,8,2,2,23,5,14,0,0,3,1,0,51.75
varejan01,Anderson Varejão,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,2010-12-18,Outcome.WIN,2469,7,13,0,0,0,0,14,17,2,2,4,0,1,0,51.75
jamesle01,LeBron James,Team.MIAMI_HEAT,Location.AWAY,Team.WASHINGTON_WIZARDS,2010-12-18,Outcome.WIN,2431,9,19,3,7,11,12,32,7,6,1,0,4,0,0,51.25
griffbl01,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.CHICAGO_BULLS,2010-12-18,Outcome.WIN,2318,10,18,1,1,8,12,29,12,4,0,0,3,1,0,50.5
