slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
aldrila01,LaMarcus Aldridge,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_HORNETS,2012-03-29,Outcome.WIN,2136,11,18,0,0,3,4,25,12,5,1,0,2,1,0,50.0
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_LAKERS,2012-03-29,Outcome.WIN,2539,13,27,1,4,9,10,36,1,5,2,0,1,0,0,48.75
bynuman01,Andrew Bynum,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2012-03-29,Outcome.LOSS,2447,10,15,0,0,5,6,25,13,0,0,4,4,1,0,48.75
duranke01,Kevin Durant,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_LAKERS,2012-03-29,Outcome.WIN,2597,10,22,1,2,0,0,21,11,5,0,2,3,1,0,46.75
grangda01,Danny Granger,Team.INDIANA_PACERS,Location.HOME,Team.WASHINGTON_WIZARDS,2012-03-29,Outcome.WIN,2041,8,15,3,5,6,6,25,7,1,0,2,0,0,0,40.75
jamesle01,LeBron James,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,2012-03-29,Outcome.WIN,2173,8,16,0,2,3,3,19,9,5,2,0,3,0,0,40.25
hilarne01,Nenê Hilário,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.INDIANA_PACERS,2012-03-29,Outcome.LOSS,1965,5,12,0,0,6,6,16,13,2,1,1,1,1,0,40.25
nowitdi01,Dirk Nowitzki,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,2012-03-29,Outcome.LOSS,2058,9,19,0,1,7,7,25,6,3,1,1,3,0,0,39.5
feltora01,Raymond Felton,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_HORNETS,2012-03-29,Outcome.WIN,2005,5,10,2,3,0,2,12,4,10,3,0,2,1,0,39.5
belinma01,Marco Belinelli,Team.NEW_ORLEANS_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-03-29,Outcome.LOSS,2691,9,18,7,11,2,2,27,3,3,0,1,3,0,0,39.25
bryanko01,Kobe Bryant,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2012-03-29,Outcome.LOSS,2447,7,25,1,3,8,10,23,9,2,0,0,0,0,0,37.75
boshch01,Chris Bosh,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,2012-03-29,Outcome.WIN,1876,8,17,1,1,2,3,19,9,2,1,0,2,0,0,34.75
landrca01,Carl Landry,Team.NEW_ORLEANS_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-03-29,Outcome.LOSS,2177,9,13,0,0,6,7,24,7,0,1,0,2,0,0,33.75
smithja02,Jason Smith,Team.NEW_ORLEANS_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,2012-03-29,Outcome.LOSS,1894,4,9,0,0,5,5,13,9,0,3,2,1,0,0,33.75
chalmma01,Mario Chalmers,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,2012-03-29,Outcome.WIN,1683,4,11,2,9,2,2,12,5,4,4,0,1,0,0,32.75
gasolpa01,Pau Gasol,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2012-03-29,Outcome.LOSS,1938,4,11,0,0,5,5,13,6,3,1,1,1,0,0,28.5
wadedw01,Dwyane Wade,Team.MIAMI_HEAT,Location.HOME,Team.DALLAS_MAVERICKS,2012-03-29,Outcome.WIN,1896,5,11,0,0,6,9,16,3,5,1,0,2,0,0,28.25
booketr01,Trevor Booker,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.INDIANA_PACERS,2012-03-29,Outcome.LOSS,1747,2,6,0,0,2,4,6,11,2,1,2,1,0,0,28.25
batumni01,Nicolas Batum,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_HORNETS,2012-03-29,Outcome.WIN,1815,5,11,3,7,1,1,14,4,3,0,2,2,0,0,28.0
collida01,Darren Collison,Team.INDIANA_PACERS,Location.HOME,Team.WASHINGTON_WIZARDS,2012-03-29,Outcome.WIN,2100,1,6,1,4,2,2,5,5,7,2,1,1,0,0,27.75
artesro01,Metta World Peace,Team.LOS_ANGELES_LAKERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,2012-03-29,Outcome.LOSS,2059,3,13,3,6,0,0,9,9,1,0,2,0,0,0,27.25
perkike01,Kendrick Perkins,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_LAKERS,2012-03-29,Outcome.WIN,2003,5,9,0,0,2,2,12,8,0,1,2,2,0,0,27.0
babbilu01,Luke Babbitt,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.NEW_ORLEANS_HORNETS,2012-03-29,Outcome.WIN,1016,5,8,4,6,2,2,16,3,1,1,1,1,0,0,26.75
westda01,David West,Team.INDIANA_PACERS,Location.HOME,Team.WASHINGTON_WIZARDS,2012-03-29,Outcome.WIN,1910,6,12,0,0,2,2,14,8,2,0,0,1,0,0,26.5
