slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
townska01,Karl-Anthony Towns,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_LAKERS,2019-01-06,Outcome.WIN,2120,11,20,1,4,5,5,28,18,3,2,4,3,1,0,67.5
vucevni01,Nikola Vučević,Team.ORLANDO_MAGIC,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2019-01-06,Outcome.LOSS,1926,7,17,2,5,0,0,16,24,8,0,2,3,1,0,63.0
westbru01,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.WASHINGTON_WIZARDS,2019-01-06,Outcome.LOSS,2230,9,23,2,5,2,6,22,15,13,0,1,8,0,1,62.25
bealbr01,Bradley Beal,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-01-06,Outcome.WIN,2219,10,27,2,10,3,4,25,5,6,2,1,0,0,0,47.25
harrito02,Tobias Harris,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ORLANDO_MAGIC,2019-01-06,Outcome.WIN,2130,10,21,1,2,7,8,28,9,2,1,1,1,0,0,46.25
teaguje01,Jeff Teague,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_LAKERS,2019-01-06,Outcome.WIN,1737,6,13,3,6,0,0,15,6,11,2,0,1,1,0,45.5
russeda01,D'Angelo Russell,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,2019-01-06,Outcome.WIN,1990,10,19,6,14,2,2,28,4,5,1,0,2,0,0,44.5
warretj01,T.J. Warren,Team.PHOENIX_SUNS,Location.HOME,Team.CHARLOTTE_HORNETS,2019-01-06,Outcome.LOSS,2239,9,17,3,6,2,2,23,5,5,2,1,1,0,0,43.75
porteot01,Otto Porter,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-01-06,Outcome.WIN,1412,7,17,4,6,2,2,20,6,5,0,3,1,0,0,42.5
bogdabo02,Bojan Bogdanović,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,2019-01-06,Outcome.LOSS,2222,9,18,2,4,1,3,21,9,3,2,0,0,0,0,41.75
wiggian01,Andrew Wiggins,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_LAKERS,2019-01-06,Outcome.WIN,2144,9,23,3,10,7,11,28,5,2,0,1,2,0,0,39.75
sabondo01,Domantas Sabonis,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,2019-01-06,Outcome.LOSS,1838,6,14,0,0,4,4,16,11,6,0,0,2,1,0,39.25
walkeke02,Kemba Walker,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,2019-01-06,Outcome.WIN,1936,9,20,2,7,9,12,29,7,1,0,0,3,0,0,38.75
georgpa01,Paul George,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.WASHINGTON_WIZARDS,2019-01-06,Outcome.LOSS,2139,7,18,3,7,3,4,20,4,5,2,0,2,0,0,37.0
aytonde01,Deandre Ayton,Team.PHOENIX_SUNS,Location.HOME,Team.CHARLOTTE_HORNETS,2019-01-06,Outcome.LOSS,1882,7,12,0,0,5,5,19,9,2,1,1,1,0,0,36.75
hernawi01,Willy Hernangómez,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,2019-01-06,Outcome.WIN,1421,8,12,0,0,3,7,19,9,4,1,0,3,0,0,36.75
jacksjo02,Josh Jackson,Team.PHOENIX_SUNS,Location.HOME,Team.CHARLOTTE_HORNETS,2019-01-06,Outcome.LOSS,1938,9,13,3,4,1,2,22,6,4,0,0,3,0,0,35.5
lavinza01,Zach LaVine,Team.CHICAGO_BULLS,Location.HOME,Team.BROOKLYN_NETS,2019-01-06,Outcome.LOSS,2100,11,17,2,2,3,3,27,2,2,0,1,1,0,0,35.0
lowryky01,Kyle Lowry,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,2019-01-06,Outcome.WIN,1895,4,10,2,6,2,2,12,3,8,3,1,4,0,0,34.75
carrode01,DeMarre Carroll,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,2019-01-06,Outcome.WIN,1850,7,12,3,8,3,4,20,4,4,1,0,0,0,0,34.5
huertke01,Kevin Huerter,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,2019-01-06,Outcome.WIN,2173,4,16,2,7,0,0,10,8,7,2,0,3,0,0,34.0
dunnkr01,Kris Dunn,Team.CHICAGO_BULLS,Location.HOME,Team.BROOKLYN_NETS,2019-01-06,Outcome.LOSS,2011,8,15,0,2,0,0,16,4,7,2,0,3,0,0,34.0
willima02,Marvin Williams,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,2019-01-06,Outcome.WIN,2079,6,12,2,5,2,2,16,7,2,1,1,0,0,0,32.75
collijo01,John Collins,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,2019-01-06,Outcome.WIN,1629,5,6,0,0,3,3,13,13,0,0,1,2,1,0,31.75
gortama01,Marcin Gortat,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ORLANDO_MAGIC,2019-01-06,Outcome.WIN,1510,4,8,0,0,0,0,8,10,6,0,1,0,0,0,31.5
youngth01,Thaddeus Young,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,2019-01-06,Outcome.LOSS,1957,7,10,0,2,0,0,14,9,1,3,0,3,0,0,31.25
mahinia01,Ian Mahinmi,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-01-06,Outcome.WIN,1493,4,8,0,2,1,2,9,10,1,2,2,1,0,0,30.5
siakapa01,Pascal Siakam,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,2019-01-06,Outcome.WIN,1565,4,8,0,1,4,4,12,10,4,0,0,3,1,0,30.5
powelno01,Norman Powell,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,2019-01-06,Outcome.WIN,1917,10,12,3,3,0,0,23,2,1,1,0,0,0,0,30.5
adebaba01,Bam Adebayo,Team.MIAMI_HEAT,Location.AWAY,Team.ATLANTA_HAWKS,2019-01-06,Outcome.LOSS,1613,5,9,0,0,2,2,12,6,2,2,2,1,0,0,30.0
allenja01,Jarrett Allen,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,2019-01-06,Outcome.WIN,1411,6,8,0,0,7,9,19,6,0,0,2,1,0,0,30.0
napiesh01,Shabazz Napier,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,2019-01-06,Outcome.WIN,1613,6,14,3,9,3,4,18,3,3,1,0,0,0,0,29.75
oquinky01,Kyle O'Quinn,Team.INDIANA_PACERS,Location.AWAY,Team.TORONTO_RAPTORS,2019-01-06,Outcome.LOSS,1042,3,8,0,1,3,4,9,7,3,0,4,1,0,0,29.75
parketo01,Tony Parker,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,2019-01-06,Outcome.WIN,1600,9,16,0,1,2,2,20,1,6,0,0,2,0,0,29.25
greenje02,Jeff Green,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,2019-01-06,Outcome.WIN,2037,6,14,2,6,2,2,16,6,2,1,0,1,0,0,29.0
wrighde01,Delon Wright,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,2019-01-06,Outcome.WIN,1514,4,8,2,2,0,0,10,4,6,2,0,0,0,0,29.0
gordoaa01,Aaron Gordon,Team.ORLANDO_MAGIC,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,2019-01-06,Outcome.LOSS,2211,5,17,2,7,5,8,17,5,1,1,1,2,0,0,28.75
