slug,name,team,location,opponent,date_played,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,total_points_scored,total_rebounds,assists,steals,blocks,turnovers,double_double_flag,triple_double_flag,draftkings_points
couside01,DeMarcus Cousins,Team.SACRAMENTO_KINGS,Location.AWAY,Team.BROOKLYN_NETS,2016-02-05,Outcome.LOSS,2384,9,18,4,4,2,3,24,10,10,2,0,3,0,1,59.0
walljo01,John Wall,Team.WASHINGTON_WIZARDS,Location.HOME,Team.PHILADELPHIA_76ERS,2016-02-05,Outcome.WIN,1983,7,13,3,5,1,2,18,13,10,2,1,3,0,1,58.25
johnsjo02,Joe Johnson,Team.BROOKLYN_NETS,Location.HOME,Team.SACRAMENTO_KINGS,2016-02-05,Outcome.WIN,2215,11,16,5,7,0,0,27,6,11,2,1,6,1,0,58.0
georgpa01,Paul George,Team.INDIANA_PACERS,Location.AWAY,Team.ATLANTA_HAWKS,2016-02-05,Outcome.LOSS,2257,11,21,7,12,2,2,31,9,6,0,0,1,0,0,54.25
rosede01,Derrick Rose,Team.CHICAGO_BULLS,Location.AWAY,Team.DENVER_NUGGETS,2016-02-05,Outcome.LOSS,2120,13,27,0,3,4,6,30,9,8,1,0,2,0,0,54.25
jamesle01,LeBron James,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.BOSTON_CELTICS,2016-02-05,Outcome.LOSS,2285,9,23,0,5,12,17,30,7,4,2,1,6,0,0,47.75
lopezbr01,Brook Lopez,Team.BROOKLYN_NETS,Location.HOME,Team.SACRAMENTO_KINGS,2016-02-05,Outcome.WIN,2451,11,21,0,0,4,4,26,12,3,0,1,3,1,0,47.5
youngth01,Thaddeus Young,Team.BROOKLYN_NETS,Location.HOME,Team.SACRAMENTO_KINGS,2016-02-05,Outcome.WIN,2314,6,10,0,0,2,2,14,14,7,2,0,3,1,0,46.0
turneev01,Evan Turner,Team.BOSTON_CELTICS,Location.AWAY,Team.CLEVELAND_CAVALIERS,2016-02-05,Outcome.WIN,1931,8,16,0,1,3,4,19,12,6,0,1,1,1,0,46.0
favorde01,Derrick Favors,Team.UTAH_JAZZ,Location.HOME,Team.MILWAUKEE_BUCKS,2016-02-05,Outcome.WIN,1938,4,15,0,0,3,6,11,15,1,2,5,2,1,0,45.75
rondora01,Rajon Rondo,Team.SACRAMENTO_KINGS,Location.AWAY,Team.BROOKLYN_NETS,2016-02-05,Outcome.LOSS,2088,7,15,1,4,0,0,15,1,15,3,0,2,1,0,45.75
batumni01,Nicolas Batum,Team.CHARLOTTE_HORNETS,Location.HOME,Team.MIAMI_HEAT,2016-02-05,Outcome.LOSS,2340,7,12,4,7,3,3,21,6,7,0,3,4,0,0,45.0
whiteha01,Hassan Whiteside,Team.MIAMI_HEAT,Location.AWAY,Team.CHARLOTTE_HORNETS,2016-02-05,Outcome.WIN,1622,4,8,0,0,2,3,10,10,0,0,10,2,0,1,44.5
gortama01,Marcin Gortat,Team.WASHINGTON_WIZARDS,Location.HOME,Team.PHILADELPHIA_76ERS,2016-02-05,Outcome.WIN,2065,10,16,0,0,1,2,21,13,3,0,1,2,1,0,44.25
jordade01,DeAndre Jordan,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.ORLANDO_MAGIC,2016-02-05,Outcome.WIN,2238,4,7,0,0,4,6,12,18,1,1,3,3,1,0,44.0
